stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,93.59,1256.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.05,0,0,0,0,0,0,0,0,0,0,0
  5-6,56.58,728.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,11.82,0,0,4.15,0,0,0,0,0,0,0,0,7.68,0,0,0,0,0,0,0,0,0,0,0,142.78,5.81,0,0,25.73,0,0,26.34,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,5.91,0,6.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.81,0,0,0,4.56,0,0,3.03,0,22.17,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,6.31,7.66,0.87,0,0,0,1.34,0,0,0.85,1.32,0.82,0,1.33,4.5,0,6.74,0,0,3.52,33.54,0.99,1,2.41,3.05,0,14.52,0.9,6.18,1.27,0,3.58,13.04,0,0,0,0,0
 24-34,0,0,0,0,16.67,0,12.43,0.78,0.82,0.69,1.11,0.63,0,3.5,1.59,1.45,0,0.78,2.07,1.09,26.01,2.17,0,15.58,113.34,0,0,3.47,0,0,116.7,0,0,12.17,0.61,8.95,28.76,0,0,9.67,0,1.45
 36-46,0,0,0,0,4.94,1.22,13.11,0,0.58,1.21,6.35,1.43,1.26,0,3.25,0,1.49,0,30.73,0,33.39,11.04,0,12.9,119.33,1.52,0,2.67,0,0,121.23,0.68,0,13.73,0,0,26.85,0,0,8.15,0,16.38
 48-58,0,0,0,0,6.65,0,10.2,0,1.72,1.98,5.64,0,1.71,0.42,1.94,7.23,2.28,3.46,3.29,4.84,46.69,10.7,0,9.41,54.17,1.4,0.99,1.15,0,0.47,115.62,0,0,4.8,1.48,0,12.1,0,0,8.05,0,14.67
 60-70,0,0,0,0,21.06,0,16.64,0,4.55,3,5.79,1.33,3.17,0,8.21,2.41,1.77,0,1.34,0,52.82,15.97,0.76,0.62,20.45,0.63,0,0.69,0,0.71,97.29,0,0,8.7,0,0,4.03,0,0,1.42,1.46,5
 72-82,0,0,0.71,0,10.55,1.48,20.56,0,0.64,3.75,18.16,0.56,0.59,2.64,5.43,0,8.88,0.86,0,2.44,78.78,9.18,10.69,3.09,66.49,1.02,0,4.43,0,0.8,38.4,0,0,3.35,0,0,3.19,0,1.42,13.7,8.37,1.68
 84-94,0,0,0,0,21.87,0,21.43,3.35,4.43,3.36,7.78,5.1,1.94,0,14.15,0.55,3.04,2.24,0.56,0.58,60.43,13.11,12.94,3.98,37.23,2.28,0,9.58,0,0,124.39,0,0,8.19,0,0,10.24,0.7,5.64,14.01,0.91,12.9
 96-106,0,0,0,0,28.12,0,23.29,0,3.96,7.62,10.96,8.33,0,1.95,12.53,0.61,4.97,1.41,13.21,1.3,50.79,20.81,4.79,5.82,74.6,4.37,1.19,2.5,0,0,74.28,0,0,3.9,0,0,0,0,0.72,13.63,3.7,13.19
108-118,0,0,0,0,28.56,0,54.84,0.99,7.69,0,10.58,8.87,0,0,12.47,4.95,18.84,3.39,1.85,0,46.78,6.1,1.93,3.82,39.39,1.83,0,0.48,0,11.39,62.84,0.42,0,1.19,0.57,0,4.5,1.88,0,13.38,4.52,17.99
120,0,0,0,0,27.25,0,19.09,0,6.89,4.45,51.51,4.87,0,2.09,44.44,0,13.16,17,0,0,67.7,3.46,12.29,5.2,42.72,6.97,0,0,0,7.36,53.28,0,0,1.22,0,0,0,7.45,2.55,15.31,16.3,9.65
