stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,9.36,362.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.85,0,0,0,0,0,0,0,0,0,0
  5-6,22.14,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.25,0,0,0,0,0,0,0,0,0,0
  7-9,0,6.05,0,0,0,0,0,18.85,0,0,0,0,0,3.81,0,0,0,0,0,0,0,0,0,0,0,118.9,0,0,0,31.99,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,31.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.77,3.33,0,0,59.89,0,0,4.56,8.44,0,0,0,0,0,0,0,0
 14-21,0,0,1.07,2.63,28.34,4.47,0,18.12,0,0,0,11.71,0.9,0,0,0,0,0,0,0,0,8.46,0,0,27.58,192.12,16.14,1.03,5.09,2.03,0,1.79,12.71,3.45,3.26,52.07,51.47,0,0,0,0,1.69
 24-34,0,0,1.35,0.6,17.65,0.98,0,40.36,0.67,0,1.78,9.42,0.66,0,3.93,0,4.67,0,1.85,0,0,28.54,0,0,20.51,351.56,11.68,4.96,2.77,10.77,0,10.37,0,4.48,3.41,7.83,99.01,0,0,14.11,0,13.72
 36-46,0,0,0,0,8.76,0,0,44.03,4.97,15.86,1.45,15.03,2.16,0,0.9,0,6.16,2.34,3.11,0.66,0.7,47.77,0,1.14,10.22,387.76,0,0,0.63,0,0,59.66,0,2.77,1.94,0.69,115.93,0,0,19,0,0
 48-58,0,0,0,0,29.87,0,0,170.06,2.1,1.71,1.66,54.96,0,0,1.85,0.81,0,3.64,1.25,2.96,1.1,67.11,4.69,1.59,12.77,491.22,1.92,2.54,1.69,0,0,25.01,0,2.13,17.39,0,119.08,0,0,9.25,0,9.55
 60-70,0,0,0,0,18.14,3.58,0,234.82,3.83,1.76,5.93,59.83,7.11,0,0.59,0,10.33,7.49,0.77,0,0,67.92,0,10.53,12.74,528.75,0,4.52,3.55,0,1.65,11.11,0,3.56,2.47,0,46.54,0,0.57,17.02,1.92,1.17
 72-82,0,0,0.71,0,15.88,0.64,0,217.23,1.33,2.79,1.74,86.87,5.69,0,3.98,0,1.82,2.65,0.6,0.78,0,93.47,0,4.32,21.17,514.28,1.17,1.87,5.54,0,0,14.14,0,2.08,1.06,0,42.91,4.49,0.66,20.72,5.95,6.15
 84-94,0,0,0,0,13.51,2.95,1.06,168.45,0,1.22,4.09,60.11,4.7,0,2.14,10.82,4.81,5.48,0,1.12,0.56,77.28,1.54,0.78,12.34,384.24,3.81,1,10.07,0,0,20.98,0,2.42,3.65,0,32.68,0,1.68,12.54,4.54,1.67
 96-106,0,0,2.47,0,21.64,10.77,4.31,195.8,1.46,2.18,11.36,73.33,5.63,0,1.68,3.51,4.09,6.52,4.49,3.5,0.67,85.67,5.51,3.18,17.74,317.23,3.17,12.9,11.92,0,1.16,38.1,0,2.04,3.21,0,9.49,0,3.39,17.19,8.55,0
108-118,0,0,0.47,0,20.98,4.1,3.93,136.15,6.81,7.17,5.29,56.99,7.55,0,1.4,3.38,10.9,6.8,2.96,6.91,0,68.97,0,8.35,21.93,260.18,0,5.11,9.63,0,5.54,42.5,0,4.15,5.07,0,12.34,1.07,2.44,13.03,0,9.82
120,0,0,1.22,0,24.93,6.14,0,151.1,3.49,0,0,80.03,18.66,0,0,1.11,2.91,0,2.85,14.27,0,90.18,1.05,0,13.17,462.44,1.29,3.57,26.52,0,15.95,28.95,0,1.12,2.35,0,20.25,13.98,8.85,11.03,2.66,6.17
