stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.81,0,0,0,0,0,0,0,0,0,0
  5-6,0,63.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.02,0,0,0,11.07,0,816.08,0,0,0,0,0,0,0,0,0,0
  7-9,5.16,54.51,0,20.9,0,0,0,89.31,0,0,0,0,0,4.71,0,0,0,0,0,0,0,0,0,0,0,448.74,19.17,0,0,134.75,0,3059.65,0,0,0,0,0,0,0,0,0,0
 10-12,0,57.35,0,106.7,0,7.97,0,56.87,0,0,0,0,0,14.82,0,0,0,0,0,0,0,0,0,0,0,1492.92,106.11,0,0,479.93,0,1843.53,7.13,69.31,0,0,0,0,0,0,0,0
 14-21,0,0,0,6.14,138.34,9.48,0,46.28,0,2.41,0,12.42,10.24,9.67,0,0,31.42,0,0,0,3.14,49.77,146.31,0,26.04,405.33,11,0,2.9,8.11,0,35431.28,48.74,5.08,6.34,49.37,85.63,0,0,3.68,0,6.82
 24-34,0,0,1.1,0,118.2,6.65,0,170.43,1.82,89.35,7.76,32.42,24.59,80.68,3.92,20.16,127.38,3.58,1.9,19.91,9.93,182.52,480.65,0,118.93,2377.17,42.65,87.95,17.24,0,0.99,68370.95,2.33,27.38,34.7,26.45,250.71,0,0,93.11,0,3.47
 36-46,0,0,0,0,155.61,4.92,0,158.38,19.51,483.13,3.29,37.13,13.14,0,0.95,25.94,169.68,8.43,0.77,6.48,2.6,108.24,555.64,3.2,28.1,1346.42,39.76,99.56,25.79,0,0,74021.3,0,13.67,1.48,2.35,248.57,0,0,57.03,0,34.63
 48-58,0,0,0,0,218.01,8.08,0,541.83,2.56,685.12,8.86,114.84,19.64,4.52,2.82,9.78,110.26,1.26,2.19,18.68,63.82,180.72,438.1,8.15,32.62,1824.28,1.39,90.52,13.75,0,2.1,58667.23,0,0.4,7.15,0,298.69,0,0.44,18.26,0.78,93.95
 60-70,0,0,0,0,597.53,7.89,0,636.48,1.81,377.61,7.87,62.31,7.9,9.62,2.57,10.04,154.11,0.85,4.48,7.26,4.52,128.63,193.1,11.42,19.42,972.5,0,75.83,6.14,0,0,41293.65,0,1.82,0,0,174.68,39.06,2.64,9.24,0,107.62
 72-82,0,0,0,0,1043.72,10.23,0,365.6,0.58,276.1,5.79,33.62,62.87,0,2.47,21.92,180.06,10.72,2.01,7.01,6.69,99.34,126.28,6.18,21.84,483.79,9.58,62.92,5.67,0,3.03,17348.73,0,4.52,0,0,38.17,158.19,0,12.37,4.08,15.99
 84-94,0,0,1.44,0,2526.57,48.33,0,390.31,1.92,829.24,7.8,70.93,222.81,0,8.7,27.63,480.33,1.89,0,7.39,5.94,107.99,315.02,2.22,5.12,467.1,0.76,234.07,5.79,0,5.83,51365.09,0,8,9.77,0,28.19,605.44,4.04,28.43,3.08,41.9
 96-106,0,0,0.95,0,3974.28,128.18,11.26,645.07,2.76,722.77,6.4,98.55,377.91,0,1.96,59.81,518.42,8.46,18.58,14.07,2.11,161.89,411.45,8.69,14.29,1026.98,1.74,269.16,3.68,0,6.56,38930.72,0,2.41,5.73,0,20.84,706.86,3.95,28.28,26.01,45.24
108-118,0,0,3.64,0.77,3833.34,41.42,14.05,287.04,4.95,1276.93,14.8,89.74,320.03,0,3.25,34.47,655.98,4.28,6.08,16.19,2.79,201,468.33,12.6,11.04,746.6,1.31,163.87,7.75,0,9.82,43050.98,0,9.35,0.48,0,17.69,717.67,6.17,13.6,31.99,33.87
120,0,0,0,0,3062.86,7.07,4.73,145.02,0,480.96,18.59,68.64,120.17,0,2.09,38.66,248.56,0,8.17,14.84,0,147.15,187.27,18.83,32.73,550.75,19.3,68.34,5.48,0,6.81,19130.05,0,3.71,1.42,0,14.77,218.36,1.54,11.54,0,13.04
