stage,eye,glial,immune,mesenchyme,muscle,neural,otic,presomitic.mesoderm,spinal.cord,vasculature
 14-21,0,1.08,0,0,0,3.74,0,1.39,0.85,0
 24-34,0,1.05,0,0,0,4.78,0,0,1.78,0.85
 36-46,0.88,1.62,0,2.69,0,7.5,0,0,0,0
 48-58,3.6,0,0,0.48,0.48,5.71,0,0,1.24,0
 60-70,3.02,0,0,0,0,7.43,0.95,0,0,0
 72-82,0,1,2.58,0,0,8.31,0,0,0,0
 84-94,2.1,3.45,0,3.25,0,9.3,0,0,0,0
 96-106,3.06,0,0,1.11,0,0,0,0,0,0
108-118,1.08,0,0,1.18,0,15.22,0,0,0,0
120,8.74,0,0,0,0,6.2,0,0,0,0
