stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,290.74,5554.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.81,0,0,0,0,0,0,0,0,0,0,0
  5-6,71.29,845.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.4,0,0,0,9.89,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,11.68,0,5.35,0,0,19.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.74,23.72,0,0,35.06,0,0,26.99,0,0,0,0,0,0,0,0,0,0
 10-12,0,20.55,0,6.71,0,0,51.29,0,0,0,0,0,4.88,0,0,0,0,0,0,0,0,0,0,0,566.75,0,0,0,65.5,0,0,11.92,0,5.26,0,8.15,0,0,0,0,0,0
 14-21,0,0,6.31,0.96,16.53,1.84,32.94,0,1.58,0,12.58,1.38,0,0,0,2.48,0,0,0,0,8.85,0,0,10.55,1243.05,0.83,28.7,0.86,6.4,0,0,0,12.59,0,49.89,59.04,512.89,0,0,0,0,0
 24-34,0,0,10.05,0,18.62,0,186.02,0,2.93,2.15,36.94,0,0,1.17,0,1.34,0,0.78,10.05,0,24.91,0,0,25.46,5428.97,0,141.58,2.53,0,1.61,3.27,0,0,0.7,15.18,8.09,1155.5,0,0,6.88,0,1.99
 36-46,0,0,2.71,0,5.86,0,1295.6,0,0.93,0.6,231.4,0,0,1.85,3.24,0,7.29,1.12,0.85,2.33,42.94,0,0,11.76,9837,0.57,91.96,1.57,0,0,2.61,1.54,0,0.72,18.52,0,1973.7,0,0,0,1.55,0
 48-58,0,0,0,0,17.63,1.03,2885.33,0.55,0.52,3.44,472.39,0,0,0.59,1.26,7.8,9.23,2.33,0.39,4.71,97.57,0.95,3.04,17.22,10790.73,0,37.22,3.79,0,2.33,6.39,0,0,0,9.56,0,2041.79,0,1.33,9.98,0,1.53
 60-70,0,0,2.21,0,29.9,2.9,4259.11,0.84,3.95,2.34,503.17,3.09,1.21,0.88,5.9,14.82,10.79,2.98,0,8.54,81.64,2.04,1.09,9.26,10346.35,0,31.28,8.02,0,0,24.45,0,0,0,0.75,0,1512.17,2.84,0.61,10.96,0,4.78
 72-82,0,0,4.11,0,44.32,14.31,3822.26,7.13,1.58,21.77,537.15,3.58,0,2.32,6.91,1.87,1.82,6.18,0,1.69,174.88,0,11.86,18.07,8204.89,0.57,53.55,4.8,0,0,0,0,0,1.17,3.45,0,947.88,8.18,2.5,17.05,11.25,34.14
 84-94,0,0,5.02,0,63.67,0.71,2675.1,3.43,3.85,14.3,499.06,3.88,0,0,8.46,4.94,17.17,8.78,1.42,0,149.87,0.9,9.51,17.43,5760.39,0,32.87,5.16,0,0.77,5.88,0,0,1.19,2.8,0,608.37,10.74,7.1,2.5,6.79,2.44
 96-106,0,0,4.73,0,68.54,20.57,2495.42,5.01,5.5,2.06,506.4,5.52,0,0.58,3,4.11,6.65,5.78,27.49,0,170.24,6.63,8.98,13.2,4552.94,1.15,78.7,6.23,1.2,0,13.1,2.06,0,1.38,1.4,0,330.99,4.31,5.23,10.12,8.64,0
108-118,0,0,5.57,0,71.52,1.47,2008.31,1.17,4.53,4.57,494.44,5.97,0,0.99,5.15,4.36,2.1,4.65,1.09,0,142.36,3.34,6.09,11.36,6585.59,0,51.01,4.57,0,0,9.34,0,0,0.59,5.78,0,235.16,4.14,0,2.9,13.2,0
120,0,0,11.35,0,78.57,4.15,1542.56,7.44,11.52,24.72,458.76,0,0,0,2.03,0,1.01,0,2.32,0,101.33,0,10.05,15.09,5876.6,0,39.94,1.84,0,0,3.01,0,0,0,14.64,0,272.17,0,11.42,0,0,0
