stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,26.82,471.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.51,0,0,0,0,0,0,0,0,0,0
  5-6,20.86,482.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,37.08,0,5.02,0,0,0,66.36,0,0,0,0,0,9.4,0,0,0,0,0,0,0,0,0,0,0,302.3,16.54,0,0,95.5,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,21.08,0,0,0,26.52,0,0,0,0,0,39.3,0,0,0,0,0,0,0,0,0,0,0,346.15,0,0,0,114.89,0,12.58,0,3.78,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,45.45,19.78,0,20.42,0,2.16,0,0,3.27,1.58,0,0,0.8,0,0,0,0,12.05,0,0,9.6,121.41,5.73,0.85,3.95,2.78,0,29.4,33.78,1.73,0,30.66,32.02,0,0,1.1,0,0
 24-34,0,0,1.26,0.64,15.82,1.64,0,32.34,0,2.82,0.76,7.19,0,0.66,0,0,1.8,0,0,4.02,0,9.57,2.95,0,6.93,175.38,3.36,1.9,2.22,0,0,21.96,0,0,1.04,4.36,23.14,0,0,10.54,0,2.49
 36-46,0,0,0.99,0,12.03,0,0,19.06,0,0.79,0.71,3.8,1.45,0,0,2.72,0.79,0,1.38,0.83,12.1,22.56,1.26,0,24.06,147.02,0,6.3,0,0,0,31.85,0,0,0,0,21.53,0,0,6.87,0,5.26
 48-58,0,0,0,0,10.24,0,0,45.73,0,2.17,1.72,11.73,0.87,0.37,0.84,0,3.62,4.85,0.45,11.42,2.51,34.96,1.92,0.43,5.15,150.9,0.55,1.64,7.62,0,0,19.17,0,0,0,0,26.4,0,0,13.67,0,13.19
 60-70,0,0,0.89,0,17.44,0,0,44.69,0,0.68,0,29.53,1.63,0,0.84,9.49,3.1,0,1.2,4.87,0,27.2,0,1.82,6.11,211,0,3.73,3.34,0,0,35.53,0,1.06,0,0,11.54,0,0.57,0,0,0
 72-82,0,0,3.21,0,8.46,0,0,79.13,0,4.93,0,13.03,5.34,1.02,0.81,9.91,4.54,3.36,2.31,0,0,51.34,3.66,1.65,9.4,200.61,1.46,1.43,2.64,0,0.71,9.58,0,0,0,0,21.93,3.5,4.32,5.98,0.54,4.81
 84-94,0,0,1.23,0,17.49,0,1.94,55.4,1.66,2.27,0.78,15.23,3.72,0,0,8.43,0,1.31,2.25,0.57,0,31.8,2.48,0,7.59,112.62,2.57,6.23,8.37,0,0,26.44,0,2.34,0,0,13.12,0,1.22,7.05,0.67,0
 96-106,0,0,1.41,0,8.53,1.53,5.24,39.11,0,3,0,29.52,7.99,0,2.07,5.18,3.67,0.63,6.85,3.02,0,28.79,3.72,4.09,4.67,117.12,0.77,8.93,2.57,0,1.05,20.56,0,1.12,0,0,1.83,3.01,0.62,5.66,1.1,8.68
108-118,0,0,3.75,0,13.7,8.49,4.7,59.4,0,3.14,0,8.18,5.23,0,0,3.32,3.04,2.86,2.96,2.64,2.19,30.3,1.41,1.5,9.1,160.66,0.43,1.39,3.97,0,1.28,13.96,0,0,0,0,6.81,2.72,1.81,7.24,3.84,2.99
120,0,0,0,0,15.91,0,0,51.39,0,5.81,0,25.91,14.8,0,0,9.6,2.16,2.73,1.84,1.02,0,14.04,1.05,0,6.92,232.65,1.55,12.63,3.73,0,0,3.27,0,0,0,0,0,3.15,0,13.65,2.01,0
