stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
 14-21,1.77,3.19,10.99,85.56,1542.29,335,0,600.79,0,5.43,0,157.97,76.85,11.1,15.15,8.72,42.14,2.23,1.57,3.28,14.78,631.47,5.11,0,488.55,7031.69,331.45,36.85,126.19,305.87,0,196.25,39.48,1067.43,98.57,121.73,1328.76,2419.03,0,0,58.24,0,4.97
 24-34,5.78,0,12.37,40.33,423.64,68.25,0,1039.86,0.9,30.09,16.33,209.09,19.9,9.71,18.59,43.41,59.07,4.92,39.39,12.57,39.27,945.11,8.03,2.43,377.61,10828.63,60.6,147.24,120.52,0,1.98,311.47,3.33,11.07,44.23,16.4,189.59,2476.5,0,0,277.07,0,53
 36-46,0,0,5.22,2.81,197.86,10.29,0,2100.75,7.48,35.91,33.62,416.41,10.73,0,19.04,12.31,9.59,13.33,20.4,13.94,32.81,1042.66,8.92,24.07,209.27,12341.56,58.99,111.11,62.65,0,13.09,356.18,5.03,10.25,17.24,6.04,3.55,2662.71,0,2.29,184.93,0,35.97
 48-58,2.31,0,3.78,2.64,150.03,19.31,0,3146.02,5.7,27.53,46.01,734.51,12.52,1.79,23.27,25.81,8.6,17.88,13.96,23.16,20.76,1096.73,14.27,47.74,195.84,10589.69,30.71,56.92,46.14,0,4.34,169.5,2.19,0,5.89,12.49,0,2099.93,0,1.41,93.39,0,73.49
 60-70,0,0,10.09,0,167.43,19.41,2.15,5003.6,4.6,53.32,48.73,607.99,26.26,6.02,26.18,22.82,21.11,32.28,20.76,0.87,22.14,1150.59,10.15,32.42,139.42,9239.17,22.2,48.36,59.24,0,7.29,149.33,0,0,26.98,0.7,0,1399.78,1.6,17.98,110.23,8.76,65.27
 72-82,0,0,11.08,0,143.61,49.29,2.21,4655.8,8.37,5.19,61.11,612.41,42.39,0.89,27.2,38.7,21.27,16.65,30.06,11.96,7.25,1305.43,15.34,61.22,129.51,7170.89,20.32,72.39,91.63,0,22.17,127.19,0.85,0,6.43,4.52,0,740.01,16.42,34,126.26,24.95,63.96
 84-94,0,0,18.44,3.01,273.82,50.54,2.91,3862.03,10.99,39.84,56.22,551.38,72.02,1.49,15.2,48.33,41.02,21.34,35.13,42.7,9.27,1286.24,18.54,65.21,126.42,4891.06,15.67,96.29,85.76,3.85,14.87,297.33,1.4,0,22.2,3.89,0,574.5,28.91,35.39,130.34,31.97,9.85
 96-106,0,0,21.71,0,230.83,84.62,6.17,3397.92,11.47,32.16,35.87,546.41,48.91,0,19.29,58.42,26.99,22.36,42.96,53.77,2.21,993.65,11.15,41.06,92.81,3838.71,19.88,118.57,94.38,0,13.56,264.58,0.93,0,14.18,0.82,0,238.11,36.05,26.91,138.15,36.23,18.8
108-118,0.5,0,19.08,1.17,203.35,65.15,33.8,2874.91,5.92,49.8,48.65,577.53,56.47,0,12.51,72.94,34.29,36.04,23.44,32.55,23.06,1019.94,12.78,46.8,91.45,5870.81,19.63,88.95,76.99,0,27.03,237.75,0.63,0,12.89,0.99,0,185.75,55.61,32.46,115.92,38.81,62.79
120,4.02,0,4.18,4.41,358.96,80.14,4.28,2342.97,10.84,38.29,56.09,600.15,28.11,0,25.97,125.61,56.87,18.76,16.67,60.24,22.69,878.26,21.41,79.84,85.05,7211.43,34.72,59.19,115.3,0,11.4,226.15,2.3,0,11.88,0,0,194.14,19.4,16.56,190.47,22,24.86
