stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,355.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.78,0,0,0,0,0,0,0,0,0,0,0
  5-6,20.87,208.69,0,0,0,0,0,0,0,0,0,0,0,15.17,0,0,0,0,0,0,0,0,0,0,0,26.93,0,0,0,0,0,6.27,0,0,0,0,0,0,0,0,0,0,0
  7-9,9.71,13.33,0,8.97,0,0,0,23.05,0,0,0,0,0,18.79,0,0,0,0,0,0,0,0,0,0,0,128.35,0,0,0,62.31,0,0,11.14,0,0,0,0,0,0,0,0,0,0
 10-12,0,11.37,0,31.77,0,0,0,79.88,0,0,0,0,0,5.85,0,0,0,0,0,0,0,0,0,0,0,350.49,20.93,0,0,100.01,0,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,1.89,7.58,137.33,17.49,0,26.56,0,0,0,7.04,3.33,0.98,0,7.26,8.14,0,0,0,2.01,41.81,0.9,0,18.75,281.68,4.77,3.44,0.94,2.91,0,7.75,0,47.5,2.16,2.12,53.36,68.41,0,0,5.21,0,0
 24-34,0,0,1.79,1.29,98.92,3.97,0,62.44,0,8.85,0,22.32,0,0.76,2.82,11.37,8.97,0,0.92,1.47,0.64,28.09,1.24,0.69,16.97,445.06,0.64,20.23,3.69,0,0,22.63,0,0,3.59,0,4.4,96.24,0,0,23.14,0,2.08
 36-46,0,0,2.67,0,78.23,0,0,124.37,0,40.27,2.43,28.86,2.36,0,5.59,9.27,9.77,0,4.13,0,5.11,50.87,0,1.69,9.17,619.72,0.58,7.42,14,0,0,37.18,0,0,0.72,0,0,159.68,0,0,8.31,0,2.18
 48-58,0,0,0.41,0,88.76,0,0,267.35,0,34.73,6.52,67.03,0.87,0.95,1.47,17.77,5.03,0.62,1.13,0,13.83,55.91,1.36,2.93,18.97,724.72,1.38,10.61,5.85,0,0.39,21.79,0,0,1.05,0.41,0,180.71,0,0.42,13.04,0,10.45
 60-70,2.52,0,0,0,126.46,0,0,635.4,5.04,50.56,2.33,128.61,0.57,7.44,0.88,9.69,6.19,1.16,6.51,3.45,3.13,90.52,9.54,14.2,7.2,908.45,1.83,8.29,14.38,0,2.78,29.7,0,0,1.99,0,0,154.67,0.73,3.37,4.55,6.33,0
 72-82,0,0,4.99,0,115.67,10.87,0,842.09,0.79,25.13,7.97,173.99,15.9,0,2.52,22.41,10.31,3.87,10.58,13.06,0,151.5,4.98,25.09,14.09,818.66,0.82,11.41,18.08,0,0,27.03,0,0,0,0,0,107.86,3.9,15.56,17.89,42.11,30.54
 84-94,0,0,13.68,0,245.02,13.94,0.71,537.17,0.56,60.51,2.16,118.19,15.98,0,0,24,22.62,5.07,10.46,1.4,10.4,103.46,5.34,29.14,11.71,635.46,3.18,33.36,24.51,0,0,73.28,0,0,1.87,0,0,72.6,6.52,13.74,25.61,75.8,2.42
 96-106,0,0,10.03,1.03,300.24,23.98,0.92,543.4,0.64,76.87,3.01,142.3,24.95,0,4.54,29.31,18.59,3.5,14.06,21.4,2.42,148.52,14.81,35.39,9.65,594.73,3.2,31.99,20.82,0,0.79,63.14,3.39,0,0.73,0,0,38.25,6.89,5.38,24.84,105.32,4.01
108-118,0,0,14.56,0.88,454.45,14.43,13.51,504.36,1.07,120.51,18.92,188.15,22.87,0,1,42.36,28.54,5.62,14.53,4.66,13.85,154.12,9.44,22.94,16.37,731.27,5.33,16.82,17.73,0,4.89,62.25,0,0,7.65,0,0,16.98,11.35,29.27,12.23,85.34,3.03
120,0,0,3.89,0,538.63,4.13,3.71,523.41,3.7,187.66,0,162.86,16.38,0,0,59.5,33.97,3.91,10.62,9.16,0,163.55,18.76,68.57,18.92,1111.23,11.54,44.06,47.19,0,25,45.84,0,0,0,4.38,0,48.64,14.33,21.68,15.77,155.78,3.58
