stage,blastomeres,erythrocytes,eye,glial,mesenchyme,neural,olfactory,presomitic_mesoderm,spinal_cord
  5-6,15.29,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,3.11,0,0,0
 14-21,0,0,0,0,0,1.76,0,1.58,0.97
 24-34,0,0,0,0,1.29,3.21,0,0,0
 36-46,0,0,0.72,0,0,2.66,0,0,3.83
 48-58,0,0,0,0,0,1.46,0,0,0.99
 60-70,0,0,1.43,0,0,3.8,0,0,0
 72-82,0,0.5,0.96,2.1,1.26,9.29,0,0,0
 84-94,0,0,2.88,0,0,2.46,0,0,1.52
 96-106,0,2.06,0,2,2.62,0,0,0,0
108-118,0,0,3.16,0,0.91,11.2,0,0,0
120,0,0,0,5.02,0,0,2,0,0
