stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,418.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.32,0,0,0,0,0,0,0,0,0,0,0
  5-6,13.78,184.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.77,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,14.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.65,4.32,0,0,8.79,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,5.43,0,7.97,0,0,0,0,0,0,0,4.15,0,0,0,0,0,0,0,0,0,0,0,29.57,20.03,0,0,24.16,0,0,0,0,0,0,4.75,0,0,0,0,0,0
 14-21,0,0,2.06,0.88,15.43,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,2.33,0,2.39,0,0,4.86,24.22,0,0,1.65,0,0,4.95,0,5.07,0,0,0.88,8.23,0,0,4.31,0,0
 24-34,0,0,0,1.54,14.69,0.67,0,4.66,0,6.17,2.34,1.98,0,0,12.92,1.59,3.36,0,0,0.96,2.42,30.85,0.81,0,11.71,207.46,23.53,15.62,2.72,0,0,40.65,0,0,1.82,0,0,63.51,0,0,15.42,0,7.53
 36-46,0,0,0,0,22.84,0.76,0,12.29,0,0,2.39,0,0,0,1.7,0,8.6,0,0,5.97,2.54,57.87,0.77,0.6,10.38,555.53,2.8,10.16,3.82,0,0,61.35,0,0,8.22,0,0,94.06,0,0,16.55,0,15.1
 48-58,0.58,0,0.42,0,21.9,0,0,84.93,0,8.27,10.22,25.88,0.45,0,1.65,0,0,0,0.39,0.39,3.72,94.02,0.46,0.94,13.63,919.53,4.71,13.81,2.47,3.66,0.56,46.25,0,0,1.43,0,0,120.65,0,0.4,11.7,0,2.24
 60-70,0,0,0,0,26.32,0,0,275.18,1.28,2.77,5.46,46.2,1.59,0,11.2,0,3.3,2.76,0.63,1.32,0,159.5,1.46,3.61,10.19,1407.27,3.68,13.9,2.62,0,0,52.02,0,0,0.68,5.46,0,220.1,0,5.24,4.2,0,13.79
 72-82,0,0,2.47,0,14.71,5.83,0,324.49,0,8.13,3.41,50.21,6.7,0,11.14,3.98,0.66,3.3,1.05,3.08,2.47,210.51,0.75,5.25,13.79,1141.58,0.91,16.75,22.17,0,1.48,20.65,0,0,0,0,0,126.9,0.62,6.3,29.41,4.99,8.92
 84-94,0,0,2.12,1,29.51,5.93,2.96,255.42,0,7.76,3.99,67.37,3.17,0,3.59,5.92,4.9,2.51,1.22,2.24,8.12,174.13,3.09,11.79,11.14,756.05,0.67,10.52,22.21,0,0.83,79.85,0,0,5.62,0.61,0,51.43,0.61,5.92,18.56,8.74,30.35
 96-106,0,0,3.27,0,42.09,9.95,0,276.49,0.62,6.16,6.86,86.43,5.59,0,6.85,7.34,2.99,2.14,7.98,1.33,2.1,180.48,0,16.86,10.21,599.56,9.35,11.54,25.71,0,3.45,47.81,0,0,0.61,0,0,55.88,1.93,12.69,29.16,11.32,10.22
108-118,0,0,3.93,0.74,37.03,1.32,1.3,306.47,1.8,13.53,4.81,83.52,6.45,0,9.36,11.67,3.82,11.55,3.7,13.31,12.01,216.21,2.07,3.18,8.43,1007.23,1,10,10.35,0,5.2,37.81,1.06,0,0,0,0,53.11,0.45,2.32,39.18,7.42,8.36
120,0,0,18.52,1.66,54.91,1.39,0,310.15,2.98,12.67,3,113.66,3.85,0,1.85,10.98,1.06,7.15,1.69,5.58,0,207.27,0,19.17,0,1708.36,20.69,51.3,28.71,0,0,45.43,0,0,1.21,0,0,97.74,1.39,7.08,54.91,21.54,7.81
