stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,10.12,405.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,17.65,354.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.83,0,0,0,0,0,0,0,0,0,0
  7-9,3.57,7.54,0,0,0,0,0,26.07,0,0,0,0,0,8.67,0,0,0,0,0,0,0,0,0,0,0,94.84,0,0,0,24.99,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,35,0,24.99,0,0,0,158.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1223.69,8.3,0,0,65.85,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,7.6,0,29.56,5.05,0,398.3,0,0,0,159.23,0,0.94,0.81,0.95,0,0,0,0,0,43.62,0,0,60.1,5897.63,6.46,79.36,34.91,3.04,0,2.62,12.14,0,0.96,84.5,2078.94,0,0,0,0,0
 24-34,0,2.5,16.64,0.59,26.04,4.03,0,1319.69,0.94,0.97,1.55,299.71,0.66,0.74,1.63,2.11,0,1.45,3.72,2.41,0,139.81,0,0,139.1,15975.38,15.31,308.73,84.54,0,0,14.83,2.2,3.31,12.33,61.81,4411.53,0,0,11.42,0,0.77
 36-46,0,0,3.43,0,45.76,0,0,4010.12,0.59,3.72,0,642.48,1.04,0,5.02,3.31,0,9.54,2.98,4.37,13.88,336.04,0,11.35,167.88,23439.61,7.55,369.33,33.22,0,0,48.71,1.63,0,2.67,5.79,6308.25,0,1.04,11.07,0,5.29
 48-58,0,0,2.22,0,90.93,14.48,0,6704.39,7.24,31.14,12.07,1266.27,0.91,0,2.8,3.01,1.33,25.45,8.35,6.71,13.85,717.13,0.47,23.99,177.09,23626.21,5.79,191.97,27.23,13.27,1.99,36.24,0,2.13,14.12,0,5568.47,0,3.64,8.52,0,57.43
 60-70,0,0,3.15,0,56.11,6.39,0,6622.35,14.59,4.01,4.14,1107.64,5.94,0,2.38,2.69,0,8.56,4.19,0,0,923.1,0,27.84,130.21,16103.62,15.82,175.83,24.09,0,3.77,17.38,0,0,10.74,0,3123.49,0,16.14,14.6,5.12,25.08
 72-82,0,0,3.76,0.64,41.03,8.05,0,3517.73,9.13,13.23,20.02,1260.81,6.99,0,7.98,14.35,5.62,10.72,9.28,17.02,2.32,1030.19,0.92,39.23,126.57,12185.76,9.1,233.35,16.8,0,7.46,9.88,0,3.73,1.07,0,1332.65,5.08,21.9,11.01,18.79,15.29
 84-94,0,0,2.72,1,43.58,14.42,0.87,3246.77,15.56,17.03,4.11,1056.97,12.37,0,6.45,11.34,1.03,17.41,2.02,0,1.12,1009.61,0.61,60.56,80.65,8558.39,6.53,229.19,36.43,0,7.18,22.63,0,0.93,0.57,0,1079.49,3.39,46.23,17.68,17.45,15.43
 96-106,0,0,7.9,0,72.65,22.92,1.67,2447.99,10.16,7.43,20.04,1272.44,8.97,0,11.38,16.54,2.26,4.69,6.31,23.43,0.68,863.05,4.21,18.11,79.42,6998.6,8.69,285.36,27.17,0,10.87,25.64,0,1.91,1.28,0,386.58,12.47,19.58,15.11,15.73,23.46
108-118,0,0,8.69,0,64.86,14.01,1.86,2551.31,10.75,2.9,15.21,1112.88,3.88,0,7.73,22.79,0.81,9.41,3.02,14.09,0,811.71,1.14,9.43,76.85,7421.93,11.01,213.44,40.48,0,17.55,6.07,0,0,0,0,279.81,15.12,9.91,12.49,16.38,17.56
120,4.75,0,6.64,1.28,60.89,6.24,0,2312.78,9.23,6.38,18.48,1559.6,12.44,0,18.1,39.22,0,8.53,0,6.57,0,835.55,3.19,57.97,115.3,8724.11,24,163.05,41.28,0,22.16,11.6,0,0,1.32,0,286.99,5.81,21.95,0,10.79,22.07
