stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,27.07,714.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.79,0,0,0,0,0,0,0,0,0,0,0
  5-6,81.44,480.04,0,0,0,0,0,0,0,0,0,0,0,10.32,0,0,0,0,0,0,0,0,0,0,0,53.64,13.91,0,0,0,0,54.62,0,0,0,0,0,0,0,0,0,0,0
  7-9,34.58,4.71,0,9.75,0,0,0,48.56,0,0,0,0,0,34.27,0,0,0,0,0,0,0,0,0,0,0,317.55,38.11,0,0,80.97,0,18.89,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,37.48,0,84.42,0,0,0,68.41,0,0,0,0,0,37.6,0,0,0,0,0,3.73,0,0,0,0,0,891.83,13.7,0,0,197.66,0,10.65,18.93,0,18.6,0,5.78,0,0,0,0,0,0
 14-21,0.93,0,1.11,10.37,91.63,25.5,0,41,0,0.91,0,14.54,7.12,8.72,1.13,0,439.85,0,0,1.47,2.58,37.57,30.59,0,16.85,275.55,114.77,5.86,4.41,12.1,0,38.3,0.91,30.47,26.56,11.09,45.67,123.43,0,0,20.27,0,11.01
 24-34,0,0,2.55,1.97,43.02,14.18,0,144.86,0,27.96,1.54,15.32,1,2.27,7.56,2.06,838.94,1.45,6.87,1.3,26.95,55.2,92.62,0,35.48,565.4,19.8,25.1,31.6,0,2.91,44.02,0,0,54.52,9.12,15.57,130.88,0,0,62.56,0,25.99
 36-46,0,0,0.74,0,10.69,1.6,0,191.94,3.86,10.55,3.19,34.89,0,4.56,4.54,5.57,358.42,4.41,13.99,0,59.3,85.88,26.19,2.68,21.24,420.05,12.39,45.52,35.67,0,0,107.44,0,0,35.42,0.58,0,130.3,0,0,32.17,0,46.29
 48-58,0,0,0.42,0,34.49,5.3,0,495.01,2.2,22.74,6.29,92.74,0.83,6.6,3.75,4.86,100.57,1.37,6.73,0,92.26,133.41,4.44,3.6,16.55,241.37,17.91,37.84,26.48,0,0,67.3,0,0,27.93,0,0,108.3,0,0,33.6,0.5,81.53
 60-70,0,0,0,0,27.44,8.75,0,1222.23,0.56,13.8,8.67,82.12,10.51,4.66,3.85,16.43,95.96,17.58,13.61,4.11,35.49,192.05,4.73,8.94,12.12,178.64,15.09,22.94,32.08,0,3.97,51.45,0,0,15.35,1.71,0,29.76,1.37,4.72,19.25,1.77,41.1
 72-82,0,0,4.4,0.56,32.17,70.75,0,1454.14,11.87,2.81,10.19,165.48,18.78,3.72,10.76,8.49,150.02,17.63,22,4.58,30.69,224.17,6.28,14.21,18.33,153.63,4.67,37.1,78.24,0,0,51.43,0,0,32.07,0,0,21.48,4.12,3.13,43.24,7.24,27.6
 84-94,0,0,7.02,0,69.97,124.39,0,1545.01,6.84,21.96,15.93,97.8,23.75,3.82,1,22.39,344.92,6.38,20.76,4.43,86.11,185.07,10.28,9.02,11.43,103.3,1.97,26.61,95.34,0,0.57,153.39,0,0,51.4,0,0,20.01,13.85,5.56,33.42,6.01,14.59
 96-106,0,0,11.25,0,68.76,94.06,1.05,1399.19,12.54,8.2,4.89,110.57,26.09,1.06,13.87,20.2,290.19,4.65,61.52,3.73,36.25,176.77,10.75,10.53,21.92,176.26,2.85,79.79,121.52,0,0,145.01,5.88,0,37.11,1.17,0,14.06,19.31,14.54,51.15,12.07,10.19
108-118,0,0,6.23,0.44,62.89,77.69,6.91,1193.83,4.88,14.4,8.1,183.71,30.34,0,0.92,27.17,262,5.9,32.03,7.55,79.59,179.01,5.22,21,13.21,193.32,3.04,44.92,117.66,0,10.14,111.28,0,0,41.37,0.88,0,12.72,22.45,3.98,38.37,7.62,36.82
120,1.12,0,0,1.28,78.51,116.81,2.66,888.43,2.85,9.01,7.24,124.86,31.38,0,1.17,49.97,188.99,2.23,24.88,38.72,37.54,170.07,7.59,0,28.04,122.59,10.44,54.12,118.77,0,0,102.39,0,0,39.65,0,0,12.54,10.78,5.29,48.69,0,7.09
