stage,eye,immune,neural,olfactory,periderm,spinal.cord
 14-21,0,0,0,0,0,0.95
 24-34,0,0,0.7,0,0,0.95
 36-46,1.18,0,1.9,0,0,0
 48-58,0.39,0,0,0,0,0
 60-70,1.55,0,3.12,0,0,0
 72-82,4.18,0,10.44,1.39,0,0
 84-94,2.18,0,0,0,0,0
 96-106,21.86,0,1.56,0,0,0
108-118,0,0,4.15,0,0,0
120,3.97,1.88,0,0,1.32,0
