stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,12.8,24.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,40.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.78,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,32.8,0,0,6.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.95,4.64,0,0,30.52,0,0,0,0,6.1,0,0,0,0,0,0,0,0
 14-21,0,0,4.33,2,27.22,3.66,12.58,0,1.75,0,12.66,0,1.58,3.43,0,0.86,0,0,0,0,13.36,0,0,5.82,172.93,7.52,4.19,3.17,0,0,0,0,13.43,8.64,5.14,14.81,138.92,0,0,5.4,0,1.92
 24-34,0,0,5.27,0.67,15.08,0.94,39.78,0,4.52,0.74,33.83,0,0,1.48,0,0.63,0,0,1.27,0,29.05,0,0,17.71,1061.05,16.25,51.98,10.07,0,0,19.78,0,0,5.15,0,3.22,266.33,0,0,16.52,0,1.97
 36-46,0,0,3.44,0.72,14.02,1.94,116.52,0,0.59,2.72,55.12,0,0,1.93,0,0,1.3,3.82,0,14.79,72.1,1.28,1.27,19.44,2236.01,5.03,47.35,11.2,0,0,5.47,0.73,0,1.99,0.88,0,543.92,0,0,22.66,0,9.67
 48-58,0,0,0,0,19.36,1.48,367.54,0,3.5,9.17,93.64,0,0,1.83,0,6,0.94,1.81,4.34,15.25,116.61,0.86,0.47,16.67,2420.18,5.99,25.79,6.94,0,0.97,13.9,0,0,3.73,0,0,446.48,0,0.37,14.94,0,21.31
 60-70,0,0,3.47,0,20.22,3.35,1373.36,0,5.02,25.56,167.77,0,0,1.49,4.63,1.28,4.61,1.02,0,11.76,265.07,0,9.84,15.67,3055.98,0,28.78,11.77,0,1.26,16.97,0,0,8.25,0,0,435.22,0,2.29,26.21,2.68,23.18
 72-82,0,0,4.5,0,22.01,44.34,1771.16,3.02,1.62,18.51,250.06,2.94,0.65,10.73,2.35,4.38,5.39,6.87,1.26,14.88,496.39,6.03,9.01,25.19,2927.33,8.63,50.1,28.82,0,8.58,9.44,0,0,2.47,0,0,362.52,6.81,14.61,59.99,12.1,15.21
 84-94,0,0,13.88,0,39.14,53.04,1355.66,0.57,11.11,26.37,212.91,8.87,1.95,7.28,3.19,2.32,12.99,6.6,0,5.15,407.73,0.57,10.86,12.26,1963.57,8.72,39.86,37.14,0,3.5,30.88,1.4,0,4.92,0,0,230.5,0,15.34,38.85,18.55,6.35
 96-106,0,0,4.21,0,30.26,32.82,1295.04,3.09,4.11,31.13,250.71,9.58,0,7.27,4.94,3.2,13.16,9.7,3.31,6.49,420.17,0.76,29.67,14.64,1672.53,3.72,56.08,49,0,5.09,27.76,0,0,0,0.84,0,110.05,5.9,20.73,52.32,23.65,36.76
108-118,0,0,8.23,0,74.36,24.32,1185.28,0.58,15.16,19.84,266.64,2.09,0,5.58,5.23,5.33,32.24,7.76,2.22,17.05,500.38,1.09,24.44,10.96,2531.46,6.15,48.56,54.1,0,4.23,11.46,0,0,3.04,0,0,111.14,4.83,8.28,61.6,11.05,31.49
120,0,0,4.18,0,54.34,39.21,684.56,12.08,13.12,21.5,308.87,6.61,0,2.78,9.65,4.85,34.55,13.49,38.07,0,397.56,0,16.78,21.85,3167.44,22.31,45.18,45.96,0,18.45,8.84,0,0,0,1.6,0,99.67,5.08,10.75,46.91,10.96,10.93
