stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,192.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,9.84,183.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.92,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,7.4,0,5.02,0,0,20.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.22,17.94,0,0,52.11,0,3.31,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,18.8,0,4.07,0,0,52.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221.57,4.69,0,0,76.26,0,0,6.41,4.76,21.48,0,0,0,0,0,0,0,0
 14-21,0,0,0,1.01,59.26,9.31,6.8,0,0,0,2.29,2.02,15.04,0,2.27,0,0,0,0.93,0,19.12,0,0,16.8,173.89,1.82,0,4.03,5.46,0,3.54,0,12.08,4.67,1.46,28.09,55.83,0,0,2.9,0,0
 24-34,0,0,0.84,1.61,19.39,0,25.42,0,1.53,0.68,7.14,1.08,0,1.94,1.39,6.98,0,0.96,0,4.52,41.53,0,0,16.24,349.71,1.5,5.11,2.96,0,0,18.53,0,0,0.64,0,6.71,86.85,0,0,13.47,0,6.73
 36-46,0,0,1.35,0,6.5,0,56.35,0,2.53,2.19,22.13,0,0,0,12.77,0.61,0,0,0,0,48.09,0.68,1.12,8.87,433.25,0,5.83,0,0,0,14.88,0,0,0,0,0,79.63,0,0,12.53,0,2.15
 48-58,0,0,0,0,13.49,0,124.65,0,4.13,1.56,34.57,0,0,1.18,0.49,0.55,0.39,0.92,0.87,0.7,48.4,0.57,2.48,6.97,318.61,0,6.92,3.42,0,0.56,16.91,0,0,0.61,0,0,80.55,0,1.01,8.17,0,5.37
 60-70,0,0,0,0,9.54,0,139.36,0,3.32,2.38,28.79,2.98,0,0.71,6.08,0,0,1.29,0,1.14,32.23,1.91,1.3,3.89,283.55,0,8.36,1.64,0,0,37.57,0,0,0.63,0,0,33.78,0.61,0,4.78,0,0
 72-82,0,0,0,0,4.74,1.12,165.5,0,0.72,4.45,37.54,6.39,0.6,1.72,2.04,1.2,5.72,8.04,0,3.86,103.09,0,4.89,8.99,293.68,0,5.15,1.19,0,0.87,17.16,0,0,0,0,0,15.57,0.53,1.66,9.78,2.42,23.27
 84-94,0,0,1.33,0,11.97,2.08,111.68,0,3.85,2.36,23.32,3.54,0,1.44,8.63,0.55,1.83,0,0,12.45,65.49,1.71,0.71,9.38,159.94,0,2.43,4.6,0,0,32.49,0,0,0,0,0,10.04,5.87,0,10.52,3.91,0.76
 96-106,0,0,0.61,0,19.01,16.59,98.9,0,4.43,5.17,18.83,2.16,0,3.2,5.59,3.74,1.29,2.51,0.64,1.44,60.17,0,4.67,5.95,153.18,1.16,11.15,3.18,0,2.93,23.47,0,0,0,0,0,12.97,1.89,5.02,13.02,7.69,10.23
108-118,0,0,0.41,0.74,26.59,0.42,78.39,0,4.51,2.01,32.87,3.05,0,2.36,5.84,2.53,1.62,0.89,1.59,0.91,80.29,1.47,5.62,3.22,228.09,0,2.07,2.19,0,0,21.58,0,0,0.55,0,0,2.67,0.42,2.29,15.25,1.63,3.65
120,0,0,0,0,20.03,2.55,94.73,1.95,3.1,0,82.36,2.99,0,5.38,5.26,1.25,0,0,4.81,0,50.93,1.65,15.02,11.22,223.13,9.02,3.82,0,0,0,23.6,0,0,1.12,0,0,10.12,0,0,25.66,0,8.31
