stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,153.7,2750.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.53,0,0,0,0,0,0,0,0,0,0,0
  5-6,127.08,2023.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.08,0,0,0,0,0,0,0,0,0,0,0
  7-9,21.72,37.49,0,54.46,0,11.97,60.44,0,0,0,0,0,30.02,0,0,0,0,0,0,0,0,0,0,0,1008.03,19.96,0,0,525.03,0,8.63,12.15,0,0,0,0,0,0,0,0,0,0
 10-12,0,14.05,0,55.77,0,5.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284.14,99,0,0,291.47,0,0,6.79,0,27.92,0,0,0,0,0,0,0,0
 14-21,3.7,0,0,0,10.21,0,7.11,0,0,0,2.99,0,0,0,0,0,0,0,0,0,3.83,0,0,5.95,67.09,2849.26,0,0.9,13.1,0,2.05,0,19.07,0,0,5.37,50.9,0,0,0,0,0
 24-34,0,0,0,1.2,2.05,0,64.09,0,0,0,0.64,0,0,1.04,0,2.4,0,0,0,0,10.9,0,0,3.03,173.68,1800.14,1.74,0.71,0,0,3.84,0,0,0,0,2.2,22.18,0,0,2.53,0,0
 36-46,0,0,0,0,0,0,92.83,0,0,0,4.19,0,0,0,0,0,0,0,0,0,9.58,0,0,0.7,135.73,963.37,1.69,2.52,0,0,1.67,0,0,0,0,0,13.93,0,0,9.24,0,0
 48-58,0.58,0,0,0,0.75,0,152.9,0,0,1.16,6.25,0,0,0,0,0,0,0,0,0,9.25,0,0,0.62,196.05,441.02,0,0,0,0,4.11,0,0,0,0,0,11.77,0,0,0.56,0,0
 60-70,0,0,0,0,0,0,492.9,0,0,0,182.76,0,0,1.23,4.15,0,0.57,0.6,0,0,18.85,0,0.88,0.57,155.14,787.03,0,0,0,0,16.02,0,0,1.95,0,0,19.31,3.21,0,0,0,0
 72-82,0,0,0,0.56,1.95,0.59,595.65,0,0,0,563.89,1.42,0,0.64,0,1.73,25.26,0.5,0,0,37.93,0,7.47,1.16,234.2,266.77,1.28,0.76,0,0,2.65,0,0,1.99,0,0,23.31,0,4.94,0,4.27,0
 84-94,0,0,0,0,4.23,0.96,472.37,0.57,0,0,489.02,1.31,0,1.16,0,0,7.69,1.95,0.74,0,19.49,4.49,0.98,1.23,249.57,113.15,1.76,1.19,0,0,4.21,0,0,0.66,0,0,20.69,0.57,2.64,0.61,0,3.09
 96-106,0,0,1.36,0,10.74,5.65,610.12,0,0.89,0,1153.25,1.29,0,0,2.57,0,7.34,2.02,4.31,0,38.55,0,0,1.69,252.46,202.67,0.71,0,0,1.54,11.56,0,0,1.33,0.62,0,31.59,4.36,0,4.61,0,0
108-118,1.12,0,0,0,12.43,0,785.07,0.54,4.1,0.52,1151.94,1.74,0,0,0,0,6.52,0.85,1.47,0.59,37.58,0,2.74,2.59,281.36,425.76,0,0,0,0,0,0,0,0,1,0,27.18,3.07,2.33,0.94,0,3.72
120,4.73,0,0,0,2.77,0,834.09,0,0,0,1737.18,0,0,0,2.7,0,1.62,1.54,7.57,1.79,24.51,0,0,0,469.87,469.23,0,0,0,0,0,0,0,0,0,0,134.66,0,0,15.55,0,0
