stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,179.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,20.85,38.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,3.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.93,0,0,0,4.18,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,9.36,0,13.15,0,0,0,10.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.67,3.67,0,0,6.85,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,30.05,1.8,0,12.07,0,2.45,0,0,2.13,1.41,0,0,0,0,0,0,0,16.2,0,0,4.99,36.71,3.44,0,0,1.21,0,29.21,2.76,1.01,0,5.82,21.9,0,0,13.2,0,0
 24-34,0,0,0,0,53.73,0.67,0,6.59,0.72,18.39,1.34,5.09,0,4.49,4.8,0,1.33,0,0,1.3,0.92,30.88,0,0,22.66,195.31,5,0,5.56,0,0,68.57,0,0,1.67,4.56,46.87,0,0,78.9,0,1.76
 36-46,0,0,0,0,64.77,0,0,18.84,2.06,18.8,3.16,27.36,0,0,4.23,0.81,5.28,0,0,0,0,67.23,5.24,0.92,13.23,169.75,14.77,0,0.57,0,0,85.46,0,2.21,1.69,0,43.66,0,0,64.26,0,15.72
 48-58,0,0,0,0,32.11,0,0,52.08,3.88,19.33,2.63,38.33,0.49,0,1.21,5.41,0.44,1.24,0,0,0.54,51.25,0,2.75,4.76,134.58,6.33,0,2.67,0,0,57.22,0,0,0,0,52.98,0,0,46.49,0,13.11
 60-70,0,0,0,0,33.04,0,0,161.84,1.53,33.2,0,38.14,0,0,3,4.44,0.58,4.59,0,1.19,4.38,57.59,0,1.48,7.43,76.8,0,1.12,8.5,0,0,69.2,0,4.14,0,0,29.93,0,5.27,46.84,0,12.35
 72-82,0,0,0.78,0,38.32,11.06,0,193.26,1.65,42.05,1.95,44.18,0,0,0,9.87,3.21,4.09,1.96,0.88,3.74,91.06,2.88,12.86,6.38,121.8,2.9,0,12.04,0,3.14,22.85,0,0.63,0,0,7.66,0,0.57,77.89,0.91,12.49
 84-94,0,0,0,0,51.98,1.83,0,156.94,2.49,38.91,2.32,32.07,3.21,0,1.49,20.38,3.01,1.82,0,0,1.84,99.09,1.6,3.65,3.06,76.16,1.16,2.94,2.33,0,0,74.8,0,0.66,0,0,1.21,2.24,5.29,36.78,6.17,4.41
 96-106,0,0,0,0,50.19,12.33,0,187.23,0,27.29,0,60.49,6.25,0,0,15.94,2.47,3.85,0,3.12,0,52.86,3.31,3.13,11.57,110.56,0.61,5.44,1.13,0,0,53.61,0,0.8,0,0,0,0.67,2.91,64.9,1.62,0
108-118,0,0,0,0,61.99,4.04,9.14,197.27,0.78,63.86,0,51.4,7.89,0,5.45,5.29,4.77,4.23,1.18,1.84,4.74,64.47,12.35,2.91,10.8,117.85,2.55,3.66,6.43,0,1.65,65.89,0,0.41,0,0,0,1.35,3.46,50.88,2.7,8.56
120,0,0,0,0,71.02,1.32,1.58,243.73,2.14,54.33,0,26.85,19.63,0,0,11.32,0,13.02,5.46,0,3.89,52.53,3.32,6.7,3.26,204.07,0,0,4.36,0,0,38.14,0,0,0,0,54.77,0,0,42.14,6.37,0
