stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,171.77,3203.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.81,0,0,0,0,0,0,0,0,0,0
  5-6,81.13,1124.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.21,0,0,0,18.69,0,10.17,0,0,0,0,0,0,0,0,0,0
  7-9,37.89,14.15,0,12.78,0,0,0,41.89,0,0,0,0,0,29.78,0,0,0,0,0,0,0,0,0,0,0,277.05,30.26,0,0,132.47,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,5.48,0,56.02,0,0,0,44.4,0,0,0,0,0,14.25,0,0,0,0,0,0,0,0,0,0,3.87,529.32,77.82,0,0,157.81,0,0,0,36.27,0,10.09,9.81,0,0,0,0,0
 14-21,0,0,1.09,0,41.06,16.18,0,14.24,0,0,0,12.31,1.38,0.97,4.53,0,0,0,0,0,0,25.16,0,0,17.13,196.94,9.9,1.74,0.96,0.87,0,0,24.12,8.48,7.95,20.7,98.03,0,0,3.37,0,0
 24-34,0,0,4.27,0.62,38.33,0,0,32.34,0,5.72,0.68,14.19,3.11,1.4,1.04,0,2.05,0,1.88,0.65,0,41.58,1.48,0,27.37,634.75,5.65,43.42,8.31,0,2.91,2.96,0,2.1,2.65,5.84,185.96,0,0,35.22,0,0
 36-46,0,0,0.73,0,35.86,0,0,82.2,31.22,3.74,4.99,36.89,2.53,0,4.87,0,13.84,0,1.39,0,0,58.02,1.62,2.76,17.53,839.87,8.54,40.45,12.02,0,0,11.83,0,8.06,0.67,0,220.16,0,0,10.77,0,8.19
 48-58,0,0,0,0,34.78,0,0,270.75,16.06,16.41,2.1,97.86,0,0.42,4.81,0.97,0.37,0,0.87,0,2.32,87.25,0.46,0.73,21.28,997.89,3.99,29.21,14.34,0,1.43,4.87,0,1.12,2.09,0,228.11,0,0,28.18,0,20.43
 60-70,0,0,0,0,36.47,0.77,0,720.93,6.31,8.59,1.74,136.23,0,0,5.68,4.91,0,0,1.59,0,0,134.88,1.14,1.9,15.7,1222.63,2.44,41.91,4.36,0,0,0,0,3.14,9.85,0,192.42,1.72,3.55,8.21,0,4.28
 72-82,0,0,3.72,0,15.65,0.59,0,1061.49,1.39,5.64,10.78,172,2.47,0.6,0,0.54,0,3.28,3.93,6.94,10.04,161.1,3.93,8.06,13.85,1252.75,4.11,55.03,30.46,0,2.8,5.88,0,1.88,0.59,0,134.82,2.04,2.6,26.36,1.23,11.41
 84-94,0,0,1.89,0,34.62,1.46,0,820.03,2.45,10.15,2.52,130.08,1.46,0.76,2.91,3.72,0,1.42,10.52,5.54,10.04,136.52,8.1,8.46,13.55,1044.22,2.08,46.14,29.57,0,0,23.04,0,3.11,0,0,135.81,2.04,4.04,21.21,9.56,6.7
 96-106,0,0,2.99,0,37.11,24.75,0,963.86,6.34,6.01,10.17,168.16,2.23,0,5.62,3.01,2.08,1.67,20.59,2.17,2.1,188.91,7.98,12.21,17.97,938.06,1.48,60.33,29.42,0,3.28,24.35,0,2.16,1.19,0,58.84,4.33,2.03,36.34,12.62,10.28
108-118,0,0,2.8,0,52.51,2.26,2.42,942.38,8.68,13.78,1.51,167.33,6.99,0,0,4.32,2.8,7.87,9.33,13.58,11.62,158.23,4.94,2.97,15.86,1314.55,3.96,30.79,25.47,0,5.09,7.09,0,1.32,1.04,0,55.26,8.32,0.67,36.51,10.01,2.42
120,0,0,1.22,0,72.65,7.83,2.19,1019.55,14.75,21.34,10.85,235.59,7.96,0,1.15,0,7.65,13.56,25.19,6.89,9.24,190.22,0,23.52,6.04,2105.6,29.53,86.64,67.29,0,0,9.69,0,4.17,1.6,0,123.32,6.85,8.16,34.42,15.86,0
