stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,130.93,1837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
  5-6,171.71,2631.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.79,20.07,0,0,56.88,0,23.96,0,0,0,0,0,0,0,0,0,0,0
  7-9,44.88,57.09,0,106.91,0,0,91.73,0,0,0,0,0,56.52,0,0,0,0,0,0,0,0,0,0,0,1616.45,57.78,0,0,564.63,0,0,14.74,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.64,0,37.93,0,0,94.14,0,0,0,0,0,15.17,0,0,0,0,0,0,0,0,0,0,0,1105.25,55.42,0,0,272.05,0,3.1,12.81,0,23.26,0,0,5.32,0,0,0,0,0
 14-21,0,0,0,9.63,45.14,8.88,15.21,0,0,0,0.86,1.69,0,0,0,0,0,0,0,0,24.43,0,0,22.35,294.25,18.42,1.03,0,4.12,0,2.05,1.98,26.82,8.85,18.12,24.84,98.04,0,0,4.47,0,0
 24-34,0,0,0.8,1.68,10.93,0.69,39.52,0,1.1,1.23,7.21,0.61,0,0.86,4.34,1.44,0,1.97,0,0,29.85,0.76,0,12.9,503.27,3.69,9.47,2.74,0,0,3.74,0,0,0.71,0.65,8.86,107.96,0,0,20.39,0,0.89
 36-46,0,0,0,0,4.29,2.17,82.68,1.23,0,2.15,16.97,0,0,0.89,2.1,0,0,0,0.66,0.86,51.15,0,0,5.17,556.57,0,11.42,2.79,0,0,1.38,0,1.78,1.32,0.6,0.91,144.54,0,0,6.12,0,0
 48-58,0,0,0,0,3.03,0,176.42,0,0.82,1.92,51.84,0.69,0,1.46,2.28,0,0,1.36,0,0,52.75,0,2.21,6.7,618.85,0.42,5.12,4.4,0,0,0.4,0,0,0,0,0,106.05,0,0,1.81,0.72,5.77
 60-70,0,0,0,0,3.65,0,261.13,0.63,0,0.94,55.32,1.72,0,0.58,0.86,0,1.75,0,5.07,0.72,60.85,0,1.69,2.22,512.17,1.31,4.26,3.59,0,0,7.71,0,0,1.21,0,0,69.37,0,1.68,0.73,0,0
 72-82,0,0,0,0,4.51,1.83,237.15,1.87,0,2.65,69.9,0,0,0,4.9,4.62,0,0,0,0,53.21,1.83,13.34,4.85,350.09,0,2.13,2.73,0,0,2.54,0,0,1,0,0,32.13,1.6,2.5,1.4,1.67,12.47
 84-94,0,0,1.16,0,3.94,0,149.32,0,0,0.7,41.6,0,0,0,3.28,0.8,1,0,0,0,61.07,0,3.91,1,210.58,1.73,4.52,4.32,0,1.59,9.16,0,0,1.13,0,0,17.34,2.28,0,5.68,2.19,2.36
 96-106,0,0,0,0,7.53,0,105.63,0.64,0,0,40.64,2.53,0,3.93,4.55,0.99,1.3,0.9,7.27,0,47.35,0,2.28,0.8,140.06,0,1.3,3.33,0,2.01,5.07,0,0,0,0.6,0,4.09,0,1.16,11.14,1.13,1.06
108-118,0,0,0,0,5.6,2.95,88.9,0,1.01,3.52,56.64,2.39,0,0,3.77,1.6,8.47,3.62,1.34,0.57,37.81,0.54,0,2.65,226.79,0.96,2.14,8.19,0,2.56,7.56,0,0,0,0.98,0,0,2.44,0.41,2.63,1.54,0.82
120,0,0,0,0,18.5,0,63.67,1.01,0,0,38.41,6.3,0,0,6.45,1.28,3.67,1.19,0,0,49.78,0,0,0,236.41,0,1.32,11.25,0,0,8.76,0,0,0,0,0,2.1,0,0,2.03,0,0
