stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,22.1,1009.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.68,0,0,0,0,0,0,0,0,0,0
  5-6,8.77,167.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33,0,0,0,15.48,0,8.83,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,6.35,0,0,0,16.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.28,0,0,0,32.02,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,7.52,0,0,0,0,0,13.63,0,0,0,0,0,18.6,0,0,0,0,0,0,0,0,0,0,0,167.88,15.87,0,0,54.47,0,0,0,13.25,0,0,0,0,0,0,0,0
 14-21,0,0,0,0.94,5.56,3.39,0,5.24,0,0,0,3.35,0,2.04,0,0,0.95,0.87,0,1.59,0,10.12,0,0,5.58,90.27,1.31,1.19,0,1.12,0,0,9.74,0.89,0,2.57,20.7,0,0,1.76,0,0
 24-34,0.88,0,0,0,15,17.45,0,18.11,0,1.48,2.27,6.14,1.08,0,0,8.33,4.8,0,3.33,1.39,1.73,24.67,0,0,12.16,285.24,1.32,4.17,4.09,0,0,15.11,0,14.72,0,4.38,48.96,0,0,10.47,0,3.23
 36-46,0,0,0,0,9.43,2.05,0,23.72,2.02,4.59,2.6,24.41,0,0.76,0,6.74,14.54,2.76,0.65,0,5.3,49.77,0,0.77,15.14,329.51,1.79,2.99,1.93,0,0.97,30.03,0,10.95,5.02,0,52.1,0,0,11.47,0,4.87
 48-58,0,0,0,0,18.22,5.36,0,83.27,2.14,10.87,6.18,60.95,0.97,0,1.93,12.03,2.21,2.67,0.89,7.51,4.32,89.37,0.49,1.17,17.01,304.3,11.28,7.78,2.86,0,0.4,26.69,0,6.64,2.33,0,84.84,0,0.61,13.55,0,40.21
 60-70,0,0,0,0,19.5,7.48,0,117.51,5.55,6.15,6.66,92.53,8.94,0,0.79,23.18,4.3,12.34,0.8,8.2,0,114.48,0.65,1.91,7.5,234.84,0.7,6.41,0.62,0,3.93,29.24,0,28.64,1.71,0,53.01,4.34,4.16,15.3,0.81,25.26
 72-82,0,0,0,0,13.74,16.93,0,136.55,2.75,0,12.8,102.54,5.51,0,0.9,15.59,2.72,8.73,1.76,11.21,8.3,175.96,3.66,14.16,12.87,235.27,0.56,2.14,8.72,0,0.72,48.07,0,7.51,2.12,0,14.44,1.22,8.64,36.24,3.9,3.17
 84-94,0,0,0,1.04,44.53,38.19,0.76,71.55,1.27,9.7,3.51,78.51,11.19,0,3.34,9.8,19.64,18.02,2.07,38.2,6.3,155.41,0.78,5.66,16.06,135.18,0,1.28,7.39,0,0,95.9,0,11.02,0,0,21.61,4.2,2.54,19.75,6.39,4.11
 96-106,0,0,0,0,51.94,23.58,0.92,136.41,5.17,1.99,6.14,149.68,13.44,0,2.74,18.44,13.26,6.46,6.48,35.75,8.15,133.74,2.89,3.2,8.5,179.61,2.53,4.38,14.34,0,0,78.31,0,25.51,0.98,0,25.98,2.01,3.2,38.19,6.79,11.18
108-118,0,0,0.55,0,40.85,25.77,4.63,95.82,3.1,4.09,1.4,131.79,13.13,0,1.81,18.64,21.8,6.94,5.21,49.86,0.49,138.57,3.21,0.66,13.62,212.22,1.57,8.03,10.35,0,4.3,89.1,0,21.42,0.89,0,3.38,3.01,2.92,32.4,4.67,11.34
120,0,0,0,0,32.38,26.34,4.29,48.03,13.53,3.23,0,119.36,18.23,5.2,2.95,29.2,14.43,4.03,3.54,41.14,0,112.17,2.78,0,8.16,256.71,5.15,0,5.87,0,0,64.92,0,13.12,3.55,0,0,4.45,6.28,6.18,0,10.5
