stage,axial,endoderm,epidermis,erythrocytes,eye,glial,hatching.gland,mesenchyme,muscle,neural,notochord,paraxial.mesoderm,periderm,pgc,presomitic.mesoderm,somites,spinal.cord
  5-6,0,0,0,0,0,0,0,0,0,9.46,0,0,0,0,0,0,0
  7-9,4.9,0,0,0,9.32,0,8.21,0,0,23.02,4.58,4.21,0,0,0,0,0
 10-12,0,0,0,0,10.27,0,0,0,0,31.77,9.36,24.76,0,0,0,0,0
 14-21,0,0.8,6.62,1.07,0,0,5.07,0.87,3.31,14.74,2.21,0,0,0.91,4.57,2.83,9.01
 24-34,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,1.47
 60-70,0,0,0,0,0,4.22,0,0,0,0,0,0,0,0,0,0,0
 84-94,0,0,0,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0
 96-106,0,0,0,0,0,8.08,0,0,0,0,0,0,0.91,0,0,0,0
108-118,0,0,0.48,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0
