stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,1057.84,18743.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773.34,0,0,0,0,0,0,0,0,0,0,0
  5-6,619.98,8256.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.89,0,0,0,9.2,0,437.78,0,0,0,0,0,0,0,0,0,0,0
  7-9,14.82,42.29,0,12.61,0,0,0,171.01,0,0,0,0,0,10.63,0,0,0,0,0,0,0,0,0,0,0,1230.04,14.73,0,0,107.93,0,135.71,48.22,0,0,0,0,0,0,0,0,0,0
 10-12,0,54.46,0,214.78,0,0,0,136.97,0,0,0,0,0,115.69,0,0,0,0,0,0,0,0,0,0,0,4019.33,13.93,0,0,206.25,0,55.23,32.84,0,91.04,0,0,0,0,0,0,0,0
 14-21,0,0,6.31,63.35,1347.7,36.2,0,13.85,0,4.39,0,0,44.81,4.14,0,0,25.57,0,5.29,0,0,30.56,3.13,0,19.71,150.58,9.93,32.56,87.54,10.44,0,179.57,6.04,15.63,113.06,1.33,17.51,21.65,0,0,3.85,0,0
 24-34,0,0,6.64,37.05,488.8,2.55,0,15.09,0,42.17,0.62,0,24.61,2.87,0,0,36.45,0,40.98,14.78,0,29.58,10.33,0,40.47,213.19,0,125.22,90.68,0,0.99,479.54,0.98,0,85.17,0,3.13,13.41,0,0,4.42,0,0
 36-46,0,0,2.62,3.02,327.24,0,0,5.28,0,49.21,0,1.02,11.01,1.08,1.47,0,23.04,0,27.77,13.1,0,33.34,17.97,0,21.5,185,0.9,132.68,88.02,0,0,558.03,0,0,33.82,0,0,11.45,0,0,0,0,0
 48-58,0,0,1.4,4.59,209.96,0,0,23.72,0,59.61,1.17,3.09,12.77,13.21,1.34,0,13.93,0,28.4,10.62,0,16.18,14.52,0.46,9.4,129.44,0.5,83.32,67.57,0,0,383.81,0,0,15.64,0,0,5.89,0,0,1.85,0,10.28
 60-70,0,0,4.17,1.02,244.93,0,0,24.18,0,82.61,2.55,0.66,32.52,20.75,0.6,0,18.22,0,16.53,18.07,1.24,20.7,9.02,0,8.06,107.6,2.01,62.16,84.83,0,0,326.86,0,0,24.86,0,0,12.1,3.3,0,1.17,0,0
 72-82,0,0,17.48,0.89,280.17,0,4.56,35.8,0.76,81.86,0.64,10.61,86.83,3.62,0,1.27,24,3.11,42.66,16.96,0,39.79,25.35,4.32,2.87,112.51,0,113.79,78.34,0,0,289.82,0,0,16.42,0,0,5.2,32.78,0.73,0,0,0
 84-94,0.62,0,19.27,3.96,431.27,0.97,10.95,19.6,0.68,106.51,3.19,0,134.34,7.79,0,1.2,43.23,0,62.52,20.77,3.46,57.93,22.28,0,8.02,100.17,2.77,125.52,110.58,0,0,603.32,0,0,53.15,0,0,10.42,78.66,0.99,0,0.82,0
 96-106,0,0,16.37,5.15,618.29,17.5,22.48,46.93,0,141.35,0,16.16,164.93,0,1.98,13.57,46.97,10.69,72.98,47.74,0,58.92,35.49,0,10.2,95.47,1.15,185.46,143.82,0,0.99,673.46,4.11,0,16.92,0,0,0,111.47,0,2.82,2.56,0
108-118,0,0,14.87,7.02,589.8,2.72,38.65,32.4,0,199.4,0.48,10.1,150.8,0,0,15.85,67.73,2.46,46.59,46.41,0.97,48.7,44.71,2.45,6.94,167.3,2.54,139.18,110.66,0,7.71,486.49,0,0,24.77,0,0,0.83,121.31,0,1.93,0,0
120,0,0,6.69,2.94,509.87,0,11.36,23.52,0,142.54,0,11.07,106.48,0,0,21.55,44.76,0,51.27,79.68,0,59.73,27.07,0,8.32,168.58,3.31,70.82,123.35,0,0,459.38,0,0,19.6,0,0,0,42.23,0,1.72,0,0
