stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,12.8,182.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.27,0,0,0,0,0,0,0,0,0,0
  5-6,0,91.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.96,4.46,0,0,10.9,0,4.16,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,5.03,0,10.8,0,6.45,0,0,0,0,0,5.17,0,0,0,0,0,0,0,0,0,0,0,105.29,0,0,0,10.48,0,0,0,12.76,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,8.75,6.02,0,0,0,0,0,0,0,0,0,0,1.28,0,0,0,0,1.87,0,0,0.82,16.97,1.96,0,0.83,0,0,63.27,0.84,5.82,3.81,2.01,9.85,0,0,0,0,0
 24-34,0,0,0,1.54,5.22,0.66,0,4.22,0,0.78,0,3.24,0,0,0,1,0.81,0,0,0.79,0.59,4.33,0,0,0.72,34.82,0,1.29,0,0,0,70.54,0,1.45,0,2.19,8.23,0,0,12.87,0,0.65
 36-46,0,0,0,0,5.68,8.68,0,4.34,0,11.26,0,3.53,0,0,0,2.33,1.22,0,0,0,6.21,6.59,1.07,0,6.54,21.57,0,0,1.82,0,0,79.93,0,0.63,0,0,6.17,0,0,1.9,0,24.08
 48-58,0,0,0,0,14.98,0,0,10.93,0,0,2.12,6.82,0.49,0,0,2.18,5.29,0.4,0.85,0.39,2.79,14.3,0.42,0.44,1.74,36.21,0,0.44,1.07,0,0.56,52.65,0,0,0,0,6.26,0,0,6,0,39.07
 60-70,0,0,0,0,35.64,0,0,6.54,1.59,2.85,8.6,11.53,0,0,0,10.74,0,1.2,2.05,0,1.64,78.55,0.85,1.04,3.47,19.57,0,0.83,0.91,0,0,68.2,0,0,0,0,15.95,0,0,5.66,0,49.14
 72-82,0,0,0.71,0,29.87,0,0,11.41,1.65,3.48,2.89,44.8,7.83,0,0.5,4.64,1.58,3.93,0,0,1.06,109.81,6.13,0,2.75,33.96,0.73,1.69,2.72,1.13,0,44.39,0,0,0,0,3.88,0,4.4,6.43,0,29.2
 84-94,0,0,0.66,1.01,59.67,0.69,0,9.66,0,5.34,1.35,26.18,5.48,0,0,8.46,2.99,6.22,0.63,1.83,15.9,158.54,2.1,5.72,0,26.84,0,7.95,1.05,0,5.06,123.26,0,0,0,0,7.92,1.27,3.29,13.7,4.78,18.26
 96-106,0,0,0,0,42.63,4.88,0,16.51,1.45,7.81,8.37,80.12,8.25,0,0.87,29.36,2.7,3.48,3.47,0.94,7.35,131.43,5.38,4.44,0.59,51.67,0.91,14.24,5.51,0,1.96,126.12,0,1.33,0,0,5.38,2.61,3.94,30.91,5.51,41.36
108-118,0,0,0,0,70.67,0,5.02,18.31,0,15.96,5.37,35.29,16.66,0,0,31.29,5.64,6.35,0,3.01,12.55,164.71,3.9,5.87,6.86,48.53,2.3,8.74,3.42,0,2.89,109.97,0,1.06,0,0,0,0.48,0.5,14.02,0,19.31
120,0,0,0,0,78.49,0,0,2,0,7.06,0,36.58,23.13,0,8.07,53.58,10.71,3.33,0,19.79,4.48,176.34,7.84,0,5.49,47.75,0,16.65,17.15,0,8.92,72.53,0,0,0,0,2.78,6.72,2.41,55.61,18.16,1.64
