stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,210.29,5975.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.16,0,0,0,0,0,0,0,0,0,0,0
  5-6,360.7,7452.07,0,0,0,0,0,0,0,0,0,0,35.34,0,0,0,0,0,0,0,0,0,0,0,87.96,24.39,0,0,68.04,0,93.3,0,0,0,0,0,0,0,0,0,0,0
  7-9,82.5,106.76,0,37.09,0,5.98,224.39,0,0,0,0,0,69.26,0,0,0,0,0,0,0,0,0,0,0,2612.26,43.79,0,0,689.8,0,0,9.51,0,0,0,0,0,0,0,0,0,0
 10-12,0,19.73,0,64.22,0,9.65,161.36,0,0,0,0,0,11.56,0,0,0,0,0,0,0,0,0,0,0,1083.71,11.39,0,0,190.09,0,3.1,5.55,0,10.91,0,0,0,0,0,0,0,0
 14-21,0,0,2.39,5.75,24.32,3.48,10.37,0,0.82,0,3.04,0.85,0,1.15,0,2.04,6.7,0,0,0,8.5,0,0,10.3,163.83,0,3.67,2.62,0.8,0,14.2,0,5.97,2.69,0.8,13.45,38.02,0,0,1.09,0,0
 24-34,0,0,1.71,1.56,5.47,0,32.37,0,2.18,0,2.21,0,0,0,0,2.25,0.7,0,3.03,0,13.43,0,0.81,1.99,157.95,0,9.04,0.74,0,0,23.58,0,0,3.25,3.29,0,22.88,0,0,2.42,0,6.31
 36-46,0,0,0,0,2.36,0,16.22,0,0,0,4.36,0.66,1.01,0,0.63,0.62,0,0,0,0,16.95,0.56,0,3.12,92.32,0,3.19,0.57,0,0,68.26,0,0,2.28,5.22,0,18.16,0,0,7.57,0,1.16
 48-58,0,0,0.46,0,3.42,1.35,22.22,0,0,0,4.57,1,5.13,0,0,0,0.46,0,0,0,11.22,0,0,2.93,31.95,0.39,1.52,0,0,0,16.51,0,0,0,0.73,0,8.58,0,0,0,0,0.68
 60-70,0,0,0,0,8.7,0,8.94,0,2.23,1.21,10.01,0,1.21,0,0,0,0,2.37,0,0,11.26,0,0,0.89,33.04,0,7.54,0,0,0,23.14,0,0,0,0,0,0,0,0,10.08,0,1.39
 72-82,0,0,0,0,5.14,0,23.59,0,0,0,7.34,0.57,0,0,11.37,0.63,0.51,0.92,0,0,16.86,0.71,0,0.77,19.24,0,9.75,0.69,0,0,19.57,0,0,0,0,0,0,0.5,0,2.62,0,0
 84-94,0,0,0,0,1.87,0,23.46,0,2.57,0,3.11,0.57,2.66,0,2.94,0,1.54,0.63,0,0,14.44,2.23,4.63,1.7,9.48,1.63,12.44,0,0,2.02,34.37,0,0,2.26,0,0,2.74,0,0,2.07,0.91,0
 96-106,0,0,0,0,4.79,0,32.62,0,1.25,0,6.81,2.41,0,0,0.65,0.86,1.5,0,1.08,0,11.91,0,0,3.54,21.28,0,8.54,0,0,0,31.19,0,0,0,0,0,2.07,6.64,0,1.98,0,1.26
108-118,0,0,0.59,0,6.92,0,17.06,1.32,4.83,0,3.57,5.71,0,0,1.83,5.7,1.37,1.69,0,1.61,19.73,2.33,1.36,1.62,23.82,0,10.7,0.79,0,0,24.7,0,0,0.54,0,0,0,1.01,1.88,0.46,0.65,1.25
120,0,0,8.73,0,22.42,0,18.15,0,7.82,0,17.47,5.16,0,0,5.96,1.17,0,4.79,0,0,17.8,0,0,5.13,25.22,0,15.81,0,0,0,27.29,1.53,0,4.24,0,0,16.53,3.03,0,0,0,0
