stage,epidermis,glial,lateral_line,mesenchyme,neural,olfactory,spinal_cord
 14-21,0,2.89,0,0.9,1.82,0,0
 24-34,0,0,0,0,0.89,0,2.23
 36-46,0,0,3.34,0,2.27,0,1.7
 48-58,0,0,0,0,0.8,0,0.9
 72-82,0,1.56,0,0,0,3.1,0.52
 84-94,0,0.84,0,0,0,0,0
 96-106,0,0.94,0,0,1.16,0,0.91
108-118,1.93,3.06,0,0,1.23,12.69,0
120,0,11.3,4.83,0,0,5.76,2.04
