stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,260.38,6570.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389.23,0,0,0,0,0,0,0,0,0,0,0
  5-6,240.87,5009.01,0,0,0,0,0,0,0,0,0,0,0,7.31,0,0,0,0,0,0,0,0,0,0,0,106.24,0,0,0,25.87,0,70.59,0,0,0,0,0,0,0,0,0,0,0
  7-9,9.26,24.03,0,8.65,0,0,0,30.47,0,0,0,0,0,27.46,0,0,0,0,0,0,0,0,0,0,0,483.72,0,0,0,91.68,0,0,3.47,0,0,0,0,0,0,0,0,0,0
 10-12,0,20.7,0,19.44,0,8.6,0,41.02,0,0,0,0,0,11.65,0,0,0,0,0,0,0,0,0,0,3.87,666.04,8.17,0,0,173.32,0,0,0,0,7.28,0,5.73,0,0,0,0,0,0
 14-21,0,0,2.95,1.84,27.29,16.73,0,36.11,0,0,0,3.14,0,0,1.22,0,0,0,0,1.19,2.18,21.94,0,0,19.77,282.89,1.81,0.85,0.81,1.56,0,0.81,0,46.49,0,6.13,50.46,127.57,0,0,4.1,0,0
 24-34,0,0,0,0.64,13.48,12.85,0,83.76,0,0,0.62,16.7,0.59,0,0.98,0,3.64,0.95,0.68,3.7,4.81,89.33,0.71,0,31.92,622.79,1.32,0,4.04,0,2.91,15.35,0,0.71,1.28,1.73,13.42,219.24,0,0,11.59,0,23.54
 36-46,0,0,0,0,11.94,10.12,0,112.67,0,0.58,0.62,25.79,0,0,1.2,0,5.79,1.36,0.82,3.42,11.28,102.62,0,0,28.31,577.65,4.65,4.93,2.55,0,3.82,21.42,0,0,0,0.7,0.6,211.77,0,0,10.99,0,23.12
 48-58,0,0,0,0,8.24,0.84,0,207.27,0,4,4.91,80.4,0,0.61,10.55,0.37,1.3,1.6,0.45,7.66,9.03,122.81,1.89,2.05,23.93,568.97,7.51,1.18,2.99,0,4.35,11.73,0,0,0,0,0,192.8,0,0,13.67,0,19.39
 60-70,0,0,0,2.79,17.64,0.57,0,282.73,0,1.31,8.37,76.98,5.32,0,5.59,3.81,1.64,9.31,0,0,6.76,151.48,0,0.75,5.75,519.74,0,0,7.43,0,2.18,15.58,0,0,0,1.94,0,120.86,0,0,5.33,0,29.49
 72-82,0,0,0.92,0,3.77,13.01,0,197.77,0,3,3.08,80.51,8.35,0.5,4.23,1.66,1.1,2.28,0.94,0.78,2.38,137.97,1.23,2.69,10.79,426.07,3.83,4.6,5.65,0,0.89,1.2,0,0,0,1.5,0,95.63,0,4.38,19.17,0,13.7
 84-94,0,0,0,0,12.56,27.27,0,196.45,0,1.37,4.39,57.09,9.82,0,2.61,6.19,4.83,5.34,0.63,5.52,19.3,137.48,1.13,6.4,12.83,277.82,0,0.8,7.72,0,2.02,14.96,0,0,0.96,0,0,95.96,9.52,3.16,15.19,2.18,11.62
 96-106,0,0,0,0,17.68,14.55,0,119.21,0.71,0,4.64,80.16,4.4,0,4.66,5.32,1.51,5.35,0.61,14.98,1.23,137.57,0,3.45,8.04,225.46,0.73,3.24,13.14,0,1.32,12.97,0,0,0,0,0,23.94,0,4.1,9.18,4.49,22.52
108-118,0,0,2.81,0,21.06,11.08,1.64,148.08,0.64,0.88,6.03,84.61,7.06,0,1.02,6.59,2.99,9.04,5.63,5.58,0,133.74,4.21,0,18.26,388.21,5.44,1.22,1.82,0,3.67,12.4,0,0,0.44,0,0,20.61,5.72,0,7.38,5.39,10.16
120,0,0,0,0,43.05,21.21,0,111.92,0,4.14,11.09,144.66,8.16,0,5.02,9.27,3.52,12.43,2.07,3.74,8.73,182.53,0,0,22.6,526.22,5.11,0,3.16,0,0,16.15,0,0,0,1.22,0,13.95,0,5.4,23.94,5.05,3.64
