stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,1545.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.29,0,0,0,0,0,0,0,0,0,0,0
  5-6,82.86,1141.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.58,15.57,0,0,13.39,0,43.31,0,0,0,0,0,0,0,0,0,0,0
  7-9,117.2,41.43,0,64.32,0,0,0,144.52,0,0,0,0,0,267.97,0,0,0,0,0,0,0,0,0,0,0,1085.35,152.02,0,0,310.32,0,5.78,12.77,0,0,0,0,0,0,0,0,0,0
 10-12,0,75.96,0,82.87,0,16.19,0,204.38,0,0,0,0,0,284.76,0,0,0,0,0,0,0,0,0,0,0,1999.95,215.03,0,0,598.13,0,4.05,16.64,0,162.19,0,0,0,0,0,0,0,0
 14-21,2.31,0,4.29,10.54,473.12,61.63,0,81.84,0,0.87,0,10.5,14.37,176.34,2.23,1.04,14.78,0,0,5.44,1.9,118.94,0,0,122.25,933.41,162.99,4.69,11.02,24.01,0,71.76,1.81,173.12,18.58,28.89,229.44,298.83,0,0,12.37,0,0.85
 24-34,0,0,0.8,6.5,94.11,11.51,0,183.2,0,11.33,5.18,30.43,9.01,15.83,4.18,12.12,29.58,2.66,5.48,3.83,18.15,190.03,12.72,0.91,140.21,1555.59,45.17,18.2,25.1,0,0,157.7,1.06,3.17,13.3,5.29,49.63,342.37,0,0,58.62,0,32.93
 36-46,0,0,0.94,0,49.18,2.32,0,364.53,2.72,6.25,22.91,74.38,3.15,0,4.03,6.06,7.24,4.19,3.44,9.73,16.03,219.68,5.49,4.42,60.69,1643.62,25.75,9.69,11.97,0,0,168.92,1.33,7.9,18.07,6.9,0,375.92,0,1.23,15.65,0,29.43
 48-58,0,0,0,0.43,27.6,5.29,0,499.92,1.62,8.72,15.81,139.5,0.97,3.78,3.41,3.26,1.74,2.26,4.51,5.99,16.74,288.57,5.88,6.58,33.76,1488.99,19.27,6.62,9.47,0,1.47,84.46,0,0,2.38,0.4,0,308.52,0,0.79,34.91,0,46.17
 60-70,0,0,0.7,0,40.97,2.91,3.15,866.12,3.54,4.97,22.24,115.63,8.75,2.08,2,8.37,1.26,1.77,3.09,6.33,12.08,365.27,1.92,11.18,25.39,1136.99,6.69,10.37,3.39,0,3.28,79.03,0.85,0,1.22,0,0,142.95,0,7.15,17.83,1.76,50.27
 72-82,0,0,6.5,0,29.63,8.36,12.12,728.51,1.21,4.95,25.79,183.53,22.42,0.52,5.08,25.68,7.95,5.16,9.48,24.94,3.17,358.01,17.65,7.31,32.55,1102.74,6.07,12,13.72,0,0.89,45.39,0.56,0,3.72,3.47,0,110.91,1.61,10.3,35.51,12.56,14.75
 84-94,0,0,2.79,3.05,61.92,30.2,32.15,668.23,4.65,13.12,16.93,99.14,27.77,3.7,2.17,21.47,12.74,11.39,6.43,38.8,25.48,342.58,10.62,27.31,28.44,760.69,6.24,22.42,38.77,0,0.57,145.41,0,0,6.87,1.49,0,59.24,4.6,16.63,28.82,10.65,16.29
 96-106,0,0,4.88,0,62.02,38.61,86.88,561,1.99,10.11,27.67,120.9,18.91,0,6.7,33.08,8.08,3.22,8.58,9.01,1.45,297.85,13.27,17.23,14.89,711.46,12.79,16.71,14.2,0,7.13,104.12,0,0,4.17,0.6,0,17.74,3.71,13.06,28.39,8.91,16.52
108-118,0,0,9.44,0,116.48,22.46,217.77,511.75,6.2,20.33,9.85,136,23.26,0,0,39.04,7.26,19.98,14.07,17.61,3.91,288.59,22.13,12.95,24.93,892.35,8.24,19.21,14.48,0,21.69,101.01,0,0,3.91,1.59,0,31.02,7.5,6.8,28.5,13.06,16.03
120,0,0,0,1.66,94.01,49.95,59.53,505.61,3.55,16.52,1.61,142.06,81.76,5.2,0,24.65,18.48,1.58,21.13,16.18,2.87,224.22,7.6,16.56,36.53,885.73,10.52,13.72,18.22,0,13,70.41,0,0,5.96,0,0,53.58,7.92,7.41,50.68,19.97,4.37
