stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,836.98,16010.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671.41,0,0,0,0,0,0,0,0,0,0,0
  5-6,572.06,11132.84,0,18.89,0,0,0,0,0,0,0,0,0,87.45,0,0,0,0,0,0,0,0,0,0,0,532.81,36.85,0,0,65.52,0,118.83,0,0,0,0,0,0,0,0,0,0,0
  7-9,63.17,115.41,0,87.82,0,0,0,276.29,0,0,0,0,0,82.37,0,0,0,0,0,0,0,0,0,0,0,2450.63,108.76,0,0,835.37,0,3.31,42.67,0,0,0,0,0,0,0,0,0,0
 10-12,0,219.58,0,76.45,0,19.29,0,127.39,0,0,0,0,0,66.66,0,0,0,0,0,3.73,0,0,0,0,0,3303.34,92.9,0,0,1490.17,0,0,8.5,6.12,118.75,0,29.84,4.33,0,0,0,0,0
 14-21,0.93,4.74,4.06,67.31,488.25,413.78,0,1151.66,0,1.44,0,92.12,21.18,21.59,8.52,17.21,243.51,16.07,7.87,1.15,74.48,412.72,20.67,0,243.96,5620.72,61.47,22.33,67.64,210.59,0,12.5,32.77,1301.18,273.43,472.84,4020.54,2186.02,0,0,5.68,0,49.31
 24-34,0,0,6.2,60.74,335.12,236.39,0,2289.14,194.38,8.09,17.41,186.47,33.66,5.42,4.76,50.79,459.18,61.57,41.36,58.74,150.75,1057.69,54.09,5.15,426.78,9278.26,30.7,137.68,124.65,1,2.91,56.24,1.06,18.49,317.78,314.7,1490.5,1834.44,0,0,91.89,0,100.42
 36-46,1.07,0,0.85,7.99,150.2,17.72,0,2255.75,270.08,7.25,41.04,278.04,49.36,1.09,6.83,75.53,159.59,68.58,32.13,61.52,42.52,744.86,11.8,9.94,308.54,6991.48,28.69,75.09,65.13,5.14,0,68.55,8.2,11.98,151.25,313.63,70.32,1309.42,0,0.62,98.24,0.78,87.33
 48-58,1.69,0,4.31,12.18,234.47,19.1,0,3737.41,262.95,46.01,79.83,608.71,121.15,0.52,14.75,84.85,104.6,79.34,33.25,109.95,19.02,1297.17,22.88,71.25,458.22,7857.95,12.54,89.34,62.86,0,1.72,64.84,2.1,10.75,93.56,327.68,0,1325.16,0,2.32,79.41,1.65,102.55
 60-70,2.24,0,4.93,7.97,166.36,19.58,6.2,3525.88,174.56,18.58,39.23,538.05,176.21,1.77,15.37,69.15,83.96,76.96,24.74,162.53,8.3,1090.88,9.04,60.7,271.74,5868.89,9.04,58.21,51.5,0.81,5.59,83.44,0,0,71.15,135.14,0,713.5,7.92,35.23,93.79,7.23,80.47
 72-82,0,0,20.57,1.75,189.97,106.99,42.98,3346.19,115.14,8.46,79.9,596.69,385.21,0,11.39,133.55,174.3,48.82,24.76,258.23,12.09,1096.49,16.28,51.22,320.12,5610.7,7.84,107,77.31,0,7.38,65.95,0.85,0,162.83,81.5,0,386.6,9.85,32.45,112.27,33.65,89
 84-94,0,0,30.62,4.08,280.01,112.91,90.29,2807.47,116.9,9.81,45.55,470.66,689.2,0.91,14.75,115.29,239.98,59.1,31.81,814.12,14.24,942.93,17.44,74.22,289.04,3709.96,10.94,91.91,96.22,0,12.96,166.11,0,0,290.04,135.17,0,288.76,33.22,51.33,125.34,30.73,21.68
 96-106,0,0,23.31,7.41,226.8,243.14,68.14,2203.67,112.71,10.47,36.4,458.09,760.99,0,31.3,141.78,223.54,26.61,42.02,742.32,7.87,753.75,19.99,27.86,285.35,3232.37,23.07,132.1,112.15,0,18.48,228.32,2.48,0,234.71,99.1,0,126.6,26.84,31.51,144.26,31.13,27.47
108-118,3.02,0,11.37,4.72,198.8,172.91,57.64,2051.88,97.81,11.17,33.9,451.63,627.7,0,8.7,117.76,152.07,43.91,22.34,1257.79,9.81,668.59,10.17,23.4,269.42,3794.85,11.89,102.98,87.86,0,15.09,159.68,4.31,0,162.49,74.11,0,152.34,18.7,16.37,113.5,21.03,17
120,2.37,0,7.65,1.66,162.56,109.85,16.91,1311.37,29.75,9.92,37.91,368.22,249.96,0,8.15,155.37,56.69,18.41,23.62,333.45,0,353.2,3.99,3.58,223.79,3207.46,12.51,95.09,76.81,0,6.98,129.57,1.53,0,89.46,10.9,0,67.86,15.86,26.46,90.82,4.38,2.34
