stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,12.37,340.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,9.26,390.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.41,0,0,0,0,15.84,0,0,0,0,0,0,0,0,0,0
  7-9,24.3,0,0,9.88,0,0,0,53.32,0,0,0,0,0,3.74,0,0,0,0,0,0,0,0,0,0,0,159.73,11.63,0,0,71.2,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,18.6,0,11.74,0,0,0,25.07,0,0,0,0,0,5.38,0,0,0,0,0,0,0,0,0,0,0,434.51,111.12,0,0,55.85,0,0,0,0,0,7.48,0,0,0,0,0,0
 14-21,0,0,1.05,31.31,188.68,20.64,0,32.43,0,0,0,5.71,41.88,0,23.34,0,0,0,0,1.59,1.05,134.86,0.9,0,168.69,499.01,74.44,0,2.86,2.11,0,4.8,12.05,9.11,172.22,181.36,168.9,0,0,31.83,0,5.51
 24-34,0,0,0,13.03,178.51,2.67,0,94.97,3.82,11.13,8.1,52.65,10.72,0,30.07,3.64,3.27,1.68,0,0.63,26.67,623.84,2.55,5.54,332.49,1227.56,70.34,4.58,27.23,0,0.99,3.63,0,5.27,40.03,102.68,348.29,0,0,176.06,0,15.58
 36-46,0,0,0,0,110.08,0,0,123.43,28.8,25.31,6.67,168.92,4.71,0,11.11,0.57,0,2.84,1.92,5.8,43.73,723.16,2.42,17.94,169.8,855.59,109.99,1.38,48.94,0,0.77,29.52,0,11.25,28.75,3.95,404.73,0,5.32,186.99,0,68.26
 48-58,0,0,0,0.43,84.61,6.67,0,181.55,5.69,32.8,23.94,247.06,0.46,0,17.83,0.38,0.61,19.58,0.39,12.31,41.25,838.54,0.56,39.71,90.78,668.95,57.83,0.39,46.14,0,4.59,4.45,0,3.46,7.68,0,327.64,0,11.2,139.09,0.81,117.31
 60-70,0.96,0,0,0,128.26,0,0,236.78,7.43,55.42,14,297.54,7.5,2,45.81,7.97,3.34,8.01,2.34,0,32.15,1056,2.12,91.86,57.79,598.72,64.44,1.86,29.84,0,14.07,2.94,0,3.95,8.88,0,247.88,0.59,70.48,139.88,59.96,167.76
 72-82,0,0,2.47,0,86.7,7.61,0.76,197.22,17.9,34.11,27.92,264.22,13.48,0,56.54,1.88,5.95,18.68,5.27,3.19,26,1185.18,2.32,115.63,55.08,508.45,54.22,1.31,74.51,0,31.64,8.14,0,4,0,0,154.74,6.86,79.83,286.22,155.21,190.06
 84-94,0.62,0,0,0,225.29,0.55,0,165.82,16.91,74.93,15.59,193.14,22.59,2.81,46.1,10.29,10.73,57.85,2.23,0.6,103.75,1105.3,0.62,104.16,47.06,357.26,55.72,5.82,76.27,0,15.68,4.6,0,7.87,0,0,122.35,11.86,120.62,270.85,258.25,199.01
 96-106,0,0,0,0.72,185.74,10.54,1.07,171.4,34.45,63.88,19.74,160.15,11.11,0,51.29,5.57,4.29,42.88,13.55,29.98,41.47,915.7,3.96,89.9,39.71,402.57,45.96,6.95,49.27,0,26.85,15.79,0,2.81,0,0,95.59,15.67,108.12,290.74,278.18,222.93
108-118,0.56,0,0.95,0.46,278.27,6.75,6.81,154.94,14.17,106.15,23.98,274.77,27.14,0,48.14,9.09,10.37,98.96,0.49,13.1,118.35,1210.84,2.08,113.12,44.29,426.37,84.33,3.37,78.08,0,61.15,10.19,0,11.07,0,0,82.38,29.64,105.84,339.65,154.63,236.71
120,3.94,0,0,0,453.02,6.08,0,146.91,10.72,76.55,23.25,524,22.68,0,38.5,10.94,13.09,114.22,11.86,22.32,38.63,1268.26,1.15,151.7,89.93,653.62,256.98,12.08,128.34,0,104.12,11.65,0,18.26,0,0,91.38,28.79,188.33,459.52,356.47,91.4
