stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,11.51,543.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.78,0,0,0,0,0,0,0,0,0,0
  5-6,127.79,870.93,0,0,0,0,0,0,0,0,0,0,0,10.93,0,0,0,0,0,0,0,0,0,0,0,7.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,215.56,22.16,0,16.13,0,0,0,64.41,0,0,0,0,0,36.62,0,0,0,0,0,0,0,0,0,0,0,654.11,355.65,0,0,521.57,0,4.34,0,0,0,0,0,0,0,0,0,0
 10-12,4.89,28.13,0,49.77,0,0,0,153.2,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,2658.47,269.2,0,0,1252.01,0,0,0,0,0,53.95,7.98,0,0,0,0,0
 14-21,0,0,0,12.45,67.36,96.61,0,196.2,0,0,0,315.64,9.16,0,1.63,0,0,0,0,0,0,269.59,0,0,664.61,4349.56,27.19,3.51,0,2.66,0,3.94,70.21,9.28,237.74,1179.87,2570.25,0,0,1.14,0,0
 24-34,0,0,0,3.34,138.51,13.69,0,664.21,1.67,0,0.79,498.97,0,0,3.8,0,0,0,3.1,1.51,0,440.56,1.03,0,447.42,7761.87,4.45,2.44,0,0,0,49.85,0,8.26,211.65,93.14,5276.44,0,0,17.94,0,4.66
 36-46,0,0,0,0,113.9,0,0,312.28,0,1.14,1.36,856.49,0,0,21.46,0.76,1.15,0,0.95,0,32.62,913.76,0,1.07,237.44,5494.74,2.25,6.77,2.61,0,0,9.68,2.6,1.22,126.91,0.83,5536.86,0,0,4.69,0,0
 48-58,0,0,0,0,155.4,2.22,0,293.82,1.58,3.67,2.75,1075.59,0,0,10.97,8.88,5.35,2.21,1.38,0,6.95,1136.46,0.56,13.9,159.59,2278.07,0.39,0.72,2.02,0,0,8.82,0,0,111.61,0,3665.64,0,9.25,6.17,0,0
 60-70,0,0,0,0,209.34,0,0,147.66,1.97,2.36,0,1006.15,4.07,0,1.78,0,10.22,0,0.85,0,0,1691.52,0.65,91.85,183.68,972.3,7.52,0,10,0.81,2.36,1.48,0,0,75.49,0,1037.76,0,24.4,2.99,48.9,2.52
 72-82,0,0,4.24,0,196.02,12.37,0,181.56,0,0.61,1.47,842.13,2.25,0,3.06,0,0.85,2.09,0,0,0,1639.62,1.49,44.76,218.51,686.93,0.67,6.62,8.31,0,9.05,2.27,0,0,29.31,0,396.39,7.31,46.17,3.23,132.78,7.57
 84-94,1.85,0,1.19,0,303.13,0,0,194.01,1.24,10.72,0,514.05,0,0,13.16,1.51,0,9.44,0,1.81,0,1254.42,0.86,83.57,142.12,564.01,0,1.75,3.33,0,5.01,0,0,1.18,55.04,0,278.81,18.92,41.51,4.79,76.58,0
 96-106,0,0,0.99,0,371.5,5.12,0,105.32,5.78,9.59,1.02,391.24,5.03,0,4.1,0.69,7.74,0,0.77,1.13,0,1306.88,1.15,18.37,141.45,596.71,1.94,2.75,3.47,0,15.8,1.47,0,0,62.41,0,141.73,36.67,21.65,3.54,105.21,5.37
108-118,0,0,0,0,344.28,3.99,0.59,186.19,1.12,6.58,1.81,431.64,11.81,0,2.48,0,8.91,2.99,0,7.3,0,1402.62,0.47,30.94,113.96,528.57,1.13,2.32,1.51,0,33.53,9.07,0,9.79,57.91,0,93.63,38.17,24.59,1.46,81.92,0
120,0,0,7.01,0,182.14,4.16,0,134.06,0,11.14,0,360.92,13.28,0,0,3.55,4.42,0,3.03,3.71,0,1458.45,0,107.95,116.29,739.49,3.12,4.35,2.09,0,17.22,2.36,0,0,21.65,0,124.09,21.99,7,0,150.37,0
