stage,blastomeres,eye,glial,neural,paraxial.mesoderm,spinal.cord
  3-4,58.44,0,0,0,0,0
  5-6,22.23,0,0,8.03,0,0
  7-9,0,0,0,9.89,5.98,0
 10-12,0,0,0,10.62,0,0
 14-21,0,0,0,0.97,0,0
 24-34,0,0,0,0.6,0,0
 36-46,0,0,0,0,0,0.83
 60-70,0,0,1.61,0,0,3.88
 84-94,0,2.54,0,0,0,0
