stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,49.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,35.1,36.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,9.4,0,9.37,0,0,0,14.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,17.43,0,3.24,0,0,0,4.67,0,0,0,0,0,24.1,0,0,0,0,0,0,0,0,0,0,0,109.38,6.39,0,0,13.19,0,0,0,0,0,0,5.09,0,0,0,0,0
 14-21,0,0,0,0.85,10.41,2.04,0,6.95,0,0,0,5.95,2.78,1.74,0,0,0,0,0,0,0,6.67,0,0,1.89,171.72,4.31,0,0.89,2.23,0,0,5.78,0,0,9.04,72.13,0,0,0.92,0,0
 24-34,0,0,0,0,4.55,0,0,31.19,0,11.38,0,55.48,0.64,1.11,1.85,0,0,0,1.39,0,0.62,5.35,2.33,0,1.7,889.16,0.8,1.38,4.14,0,0,0,0,0.97,0.62,2.12,301.62,0,0,3.19,0,5.15
 36-46,0,0,0.98,0,7.92,0,0,62.73,0,1.96,0,233.28,0,0,0,0,3.61,0.61,0,0,0,19.15,1.68,0,2.61,1783.07,1.67,11.48,0.76,0,0,3.94,0,0,0,0,614.72,0,0,1.68,0,13.97
 48-58,0,0,0,0,22.95,0,0,248.2,2.43,8.88,1.39,617.59,0,0,0.63,0,3.51,2.58,0,0.78,0,21.36,1.76,4.39,5.71,2562.91,0.57,6.75,2.35,0,0,2.67,0,0,0,0,746.48,0,0.49,1.18,0,16.21
 60-70,0,0,0,0,3.07,0,0,1161.46,0,14.1,9.42,755.28,0,0,12.28,0,0,1.55,0,0,1.22,39.56,3.43,2.3,1.3,2819.62,0,7.64,1.74,0,0,12.33,0,0,0,0,538.08,0,0,1.05,0,7.15
 72-82,0,0,0.83,0,13.4,2.82,0,1478.72,0.75,0,0,767.29,1.4,0,0,0,0.52,0.55,2.67,5.7,0,51.1,2.71,0,0,2604.66,0,6.11,1.86,0,4.21,7.03,0,0.97,0,0,320.2,0,0,1.37,0,5.89
 84-94,0,0,0,0,29.95,6.88,0,918.12,0,2.57,0,525.82,1.87,0,0,3.07,1.93,15.39,1.11,0,0.95,85.3,13.31,0,1.45,1856.06,0,10.79,5.18,0,0,1.75,0,0,0,0,272.04,1.28,1.28,1.92,2.09,2.54
 96-106,0,0,1.8,0,17.23,10.06,2.11,952.3,0.87,0.57,0,454.54,4.94,0,0,1.01,0,1.51,3.74,17.41,0,94.92,5.49,0.59,1.97,1553.43,0.59,4.29,2.95,0,0,4.55,0,0,0,0,125.22,0,0.66,5.38,5.32,1.4
108-118,0,0,0,0,16.07,7.18,3.67,961.29,0,0.69,1.35,526.93,4.66,0,0,0,2.35,0,4.12,0,0.58,106.01,4.9,8.86,2.35,1486.31,0.47,5.56,1.41,0,0,3.35,0,3.86,0,0,134.26,0,1.68,6.73,0,0.59
120,0,0,0,0,21.58,7.12,1.89,646.52,0,0,0,1006.96,0,0,0,15.63,0,1.91,1.69,0,0,53.33,5.62,0,1.1,2296.23,0,9.58,2,0,0,6.44,0,1.79,0,0,157.73,1.81,0,16.44,0,3.14
