stage,epidermis,eye,fin.mesenchyme,immune,mesenchyme,muscle,neural,otic,periderm,vasculature
 14-21,0,0,0,0,0,0,1.27,0,0,0
 24-34,0,0,0,0,0,0.9,6.01,0,0,1.04
 36-46,0,0,0,0,0,0,0.63,0,5.22,0
 48-58,0,0.67,0.47,0,0.55,0,1.16,0,0,0
 60-70,0,1.08,0,0,2.8,0,0,0,0,0
 72-82,0,0.7,0,0,0.79,0,0,0.76,3.9,0
 84-94,0,1.61,0,0.83,0,1.4,1.11,0,0.95,0
 96-106,0,6.91,0,0,0.67,0,7.71,0,0,0
108-118,1.66,0,0,0,0,0,0,4.39,0.51,0
120,0,0,0,0,0,0,5.32,0,0,0
