stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,106.09,965.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.44,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,18.79,9.4,0,0,0,0,51.75,0,0,0,0,0,4.97,0,0,0,0,0,0,0,0,0,0,0,417.71,12.32,0,0,162.88,0,0,19.13,0,0,0,0,0,0,0,0,0,0
 10-12,0,4.65,0,27.83,0,4.67,47.8,0,0,0,0,0,27.49,0,0,0,0,0,0,0,0,0,0,0,489.6,23.44,0,0,103.34,0,0,4.37,0,17.39,0,0,3.51,0,0,0,0,0
 14-21,0,0,0,0,10.35,4.3,0.86,0,0,0,0,0,0,0,0,0,0,0,0,8.88,5.67,0,0,10.06,39.61,6.51,1.09,0.91,0,0,3.38,0,2.96,0.91,1.23,2.77,16.57,0,0,0,0,0
 24-34,0,0,1.58,0,1.35,0,14.41,0,0.78,0,1.02,0,0,0,0,1,0,1.6,0,0,12.27,0,0,2.23,125.56,0,2.84,2.04,0,0,7.54,0,0,0,0,0,39.25,0,0,3.85,0,1.18
 36-46,0,0,0.85,0,0,0,26.87,0,0,2.1,14.82,0,0,0,5.15,0,0,0,0,0,8.54,1.5,0,7.4,172.04,0,0,1.41,0,0,29.03,0,0,0,0,0,29.77,0,0,2,0,1.16
 48-58,0,0,0,0,7.48,0.4,63.34,1.1,0.44,2.86,10.46,0,0,0,1.8,0,0,0.65,0,0,24.7,0.52,2.51,3.33,194.19,4.72,1.46,3.02,0,0,9.99,0,0,0,0,0,38.26,0,0,4.12,0,0
 60-70,0,0,0,0,0,9.31,52.84,0,1.86,0,5.22,0,0,0,0,0.93,0,3.12,0,0,26.62,0,0,1.45,122.32,2.15,5.47,0,0,0,7.11,0,0,0.73,0,0,15.52,0,0,1.38,0,1.36
 72-82,0,0,0.58,0,1.32,25.18,74.29,0,0,0.62,14.29,0,0,0.58,6.76,1.26,3.86,0.64,0,0,39.71,0,0,5.09,100.79,0,1.21,0,0,0,13.14,0,0,1.49,0.79,0,33.52,0,0.5,12.54,0,1.16
 84-94,0,0,0,0,11.48,28.05,50.35,1.48,0,4.62,8.9,0,0,1.14,2.65,2.97,0.68,0.66,1.3,3.13,19.7,0,6.05,4.6,89.04,0,0,1.27,0,0.77,21.76,0,0,0.58,0,0,5.67,1.53,0,6.48,0,12.77
 96-106,0,0,0,0,4.14,0,40.85,0,0.88,0,15.43,4.34,1.06,0.96,0.91,1.14,0,1.65,0,0,36,2.72,0,4.53,55.26,0.66,4.94,1.34,0,0,17.93,0,0,0.58,0,0,7.56,1.14,0,2.21,0,0
108-118,0,0,0,0,3.97,5.93,43.8,0,0.44,0.5,15,0.85,0,1.35,2.06,0.47,2.59,0,0.44,1.34,30.11,2.16,1.85,2.22,100.19,0.8,1.09,0.71,0,0,5.56,0,0,0,0,0,2.21,1.12,1.35,1.05,7.61,0.46
120,0,0,0,0,8.99,1.26,45.4,0,0,0,44.17,4.01,0,0,0,0,0,3.84,0,0,68.77,1.12,0,9.05,146.09,0,1.61,0,0,0,13.66,0,0,0,0,0,6.8,2.06,0,4.26,0,0
