stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,181.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,16.29,102.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,9.74,0,0,0,5.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.37,0,0,0,12.7,0,0,0,3.39,0,0,0,0,0,0,0,0
 14-21,0,0,0.82,1.14,13.28,0.82,0,0.9,0,0,0,3.98,1.11,0,0,0,4.14,0,0,0,0,16.29,0,0,5.53,51.6,1.85,5.27,0,0,0,5.82,3.11,0.96,0,9.09,35.76,0,0,0,0,0
 24-34,0,0,0,0.76,13.85,1.05,0,14.48,0,1.5,0.62,0,0.74,4.49,0,0,2.32,0,1.31,0.61,0.95,13.17,0,0,4.57,192.2,2.26,4.23,7.29,0,0,36.61,0,3.37,0.95,1.45,47.89,0,0,15.33,0,0
 36-46,8.46,0,0,0,6.02,0,0,31.92,0,0,2.04,2.06,1.46,0,1.24,0,0.6,0,0.66,0,9.74,19.41,1.5,0.57,4.32,338.23,0,1.27,5.2,0,0,13.86,9.19,23.88,0,0,95,0,0,4.34,0,0
 48-58,0,0,0.87,0,17.86,2.38,0,73.19,0,0.42,0.43,21.03,0.38,0.57,2.61,1.41,4.76,4.19,2.49,3.61,0,28.39,3.22,2.34,3.78,391.27,5.55,4.96,3.03,0,0,23.57,0,5.9,0,0,84.78,0,0,16.27,0,0.38
 60-70,0,0,0,0,10.41,0,0,176.2,4.75,5.06,0,21.73,1.54,2.2,2.11,1.17,2.32,0,0,0,0,39.97,2.4,0.99,3.17,577.64,0,6.78,1.87,0,0,43.44,0,4.15,1.71,0,67.54,0.77,0,3.47,0,0
 72-82,0,0,1.14,3.31,12.77,3.65,0,224.01,0,0,2.3,40.37,3.14,0,0.75,2.55,4.23,0,1.89,7.17,0,78.66,1.62,1.08,1.37,542.14,0.55,7.58,3.1,0,0,20.51,0,0,3.02,0,42.45,1.33,2.82,17.59,0.53,0
 84-94,0,0,6.09,0,12.68,6.11,0,131.12,0,4.95,11.09,31.51,13.28,0.6,0,7.97,2.4,0,0,0.59,0,54.43,0.93,7.54,0.66,405.22,0,10.11,3.7,0,0,50.86,0,3.67,0.6,0,53.05,5.78,2.12,5.32,4.27,0
 96-106,0,0,0,0,22.55,22.19,0,110.13,1.48,1.01,0.85,28.33,7.43,0,0,8.02,6.65,1.9,2.93,2.11,0,43.24,8.24,11.35,1.9,313,0.66,8.1,0,0,4.11,46.32,0,3.65,0,0,8.48,1.25,9.41,13.68,4.02,0.58
108-118,0,0,1,0,22.06,4.51,1.81,108.64,0,1.45,0,38.31,21.31,0,2.77,8.79,6.02,0,2.29,3.46,5.72,50.16,3.34,1.21,1.32,408.01,0.48,2.93,5.76,0,1.35,42.93,0,0,1.05,0,26.99,7,4.84,13.86,4.31,0
120,0,0,0,0,24.42,12,0,133.81,0,3.86,3.8,59.23,14.4,0,0,6.5,2.37,0,0,1.02,0,48.42,1.1,0,0,701.69,5.23,0,0,0,0,9.87,0,2.78,0,0,3.5,1.84,2.41,21.63,0,0
