stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,21.57,1862.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.67,0,0,0,0,0,0,0,0,0,0,0
  5-6,33.23,799.35,0,6.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.12,0,0,0,25.15,0,45.47,0,0,0,0,0,0,0,0,0,0,0
  7-9,22.51,52.14,0,56.67,0,0,0,140.28,0,0,0,0,0,57.38,0,0,0,0,0,0,0,0,0,0,0,1024.58,54.42,0,0,378.13,0,11.42,15.67,0,0,0,0,0,0,0,0,0,0
 10-12,0,16.89,0,94.41,0,21.07,0,130.3,0,0,0,0,0,15.95,0,0,0,0,0,0,0,0,0,0,0,1084.17,71.75,0,0,412.72,0,8.38,9.99,0,20.41,0,0,3.28,0,0,0,0,0
 14-21,0,0,0,9.16,48.65,14.64,0,40.37,0,0,0,7.63,3.09,1.48,1.84,0,0.96,0,0,6.06,11.38,44.08,0,0,22.13,414.43,15.52,1.85,2.4,3.88,0,33.03,3.58,44.74,1.43,35.58,98.07,141.81,0,0,5.94,0,0
 24-34,0,0,1.71,9.71,40.22,4.7,0,85.58,1.35,6.7,1.24,22.04,5.77,2.16,7.98,2.11,8.58,1.61,4.73,0.65,2.65,100.95,0,0,52.45,1822.47,11.81,8.73,14.21,0,0.99,110,1.92,0,3.37,3.53,19.94,402.77,0,0,39.11,0,4.46
 36-46,0,0,1.98,0,58.34,3.59,0,324.25,0.67,10.53,7.39,106.21,2.26,1.6,9.4,3.76,1.37,0.57,2.06,10.23,9.99,220.65,8.72,6.82,45.26,4324.7,14.2,15.22,12.15,0,0.77,190.55,0.81,1.05,0,1.63,0.69,801.79,0,0,38.97,0,13.14
 48-58,0,0,0,0,53.76,14.71,0,902.15,5.46,4.45,14.31,187.43,1.42,2.06,9.73,13.39,1.61,4.27,3.47,1.24,5.91,343.95,5.66,6.21,43.99,5406.76,18.55,9.26,11.13,0,1.61,107.13,0,0,2.45,5.36,0,868.11,0,2.12,65.21,0,46.41
 60-70,0,0,0.86,0,56.58,34.46,0,3021.32,3.69,10.84,28.89,269.09,6.65,1,16.29,21.79,6.47,1.41,7.14,12.04,15.3,486.94,8.13,15.45,64.41,6487.38,4.67,12.93,12.24,0,1.67,109.73,0,0,7.03,0,0,849.6,1.22,9.32,65.67,0.77,27.76
 72-82,0,0,1.36,0.75,58.56,291.16,0,2919.93,11,8.29,24.74,298.23,14.53,2.16,7.14,10.62,3.01,20.84,21.38,3.34,3.17,697.44,8.09,20.42,59.37,4990.03,6.59,16.74,28.49,0,5.79,78.53,0,0,0,3.2,0,494.73,5.36,16.56,83.61,17.14,47.83
 84-94,0,0,0,0,75.54,181.92,0.87,2037.71,19.82,22.44,25.76,300.35,13.49,2.87,4.86,27.33,13.09,8.29,12.14,3.14,8.61,596.44,16.41,22.25,42.86,3056.88,15.27,11.67,36.86,0,4.97,295.54,0,0,7.26,2.05,0,374.09,4.34,23.96,73.97,22.47,43.26
 96-106,0,0,4.53,0,84.91,388.61,1.83,2027.61,21.41,16.71,20.89,333.31,26.5,0,23.9,35.43,7.41,6.19,25,10.5,0.69,599.87,15.63,20.22,51.56,2773.52,6.41,30.54,40.22,0,14.7,271.38,0,0,3.25,10.76,0,131.98,12.49,25.73,89.22,17.72,15.64
108-118,0,0,2.64,0,156.96,183.56,5.83,1540.19,11.29,23.7,28.68,316.31,22.9,0,6.29,33.63,11.59,31.13,16.27,17.24,15.93,587.27,9.73,26.98,32.69,2926.1,7.33,17.32,53.86,0,13.36,192.64,0,0,4.23,2.81,0,114.36,19.16,10,68.55,12.04,31.22
120,2.82,0,0,1.66,140.06,207.56,27.24,1485.65,16.63,15.9,7.11,321.22,24.94,0,8.28,42.43,11.62,7.98,7.41,0,0,505.68,3.25,2.58,39.58,3590.25,11.71,29.12,52.13,0,33.8,180.23,0,0,4.61,2.07,0,134.26,2.11,11.58,95.78,61.49,3.28
