stage,epidermis,eye,glial,mesenchyme,neural,olfactory,periderm,spinal.cord
 24-34,0.93,0.95,0,0.79,1.03,0,0,0
 36-46,0,0,0,0,3.85,0,8.78,1.05
 48-58,0,2.48,0.99,0,1,0,0,0.86
 60-70,0,0,0,1.83,4.23,0,2.85,0
 72-82,0,2.79,0,0,8.22,0,0,0
 84-94,0,0,0,0,1.4,0,0.69,2.51
108-118,0,0,0,0,1.62,0,0,0
120,0,0,0,0,0,1.09,0,0
