stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,40.61,2567.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.92,0,0,0,0,0,0,0,0,0,0,0
  5-6,13.6,825.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.38,0,0,0,12.41,0,14.72,0,0,0,0,0,0,0,0,0,0,0
  7-9,14.15,68.21,0,53.7,0,0,0,189.26,0,0,0,0,0,47.32,0,0,0,0,0,0,0,0,0,0,0,814.97,14.21,0,0,259.29,0,0,27.47,0,0,0,0,0,0,0,0,0,0
 10-12,0,11.72,0,87.31,0,25.77,0,133.79,0,0,0,0,0,17.87,0,0,0,0,0,0,0,0,0,0,0,1482.16,64.91,0,0,522.01,0,0,14.66,4.75,49.26,0,12.96,3.51,0,0,0,0,0
 14-21,0,0,0,9.57,33.26,11.55,0,35.9,0,0,0,0,0.85,0,0,0,0.97,0,0,0,0,29.54,0,0,22.52,446.68,6.43,2.84,4.86,14.58,0,7.39,7.82,42.48,1.79,1.39,31.19,113.53,0,0,1.08,0,0
 24-34,0,0,0,3.76,12.18,1.28,0,72.06,0,0,0,8.81,0,0,0.92,10.88,0,3.67,2.5,5.54,0,65.83,0,0.69,26.11,783.2,5.59,5.9,7.55,0,0,7.85,0.98,2.56,1.45,0,7.14,117.47,0,0,21.65,0,3.82
 36-46,0,0,0,0,4.5,1.01,0,99.09,0,0,0,18.93,0,0,2.38,0,0,2.54,0,1.94,2.47,52.62,0,0,7.96,537.14,0,4.99,6.35,0,0,13.83,0.78,0,1.02,0,0,78.83,0,0,1.37,0,0
 48-58,0,0,0,0,5.21,0,0,162.26,0,0,2.45,42.46,2.32,0,2.08,1.07,0.82,0.56,0,3.21,2,63.7,0,2.33,12.01,366.75,0.98,1.01,6.7,0,0,2.09,0.98,0,0.51,0,0,55.06,0,0,6.61,0,6.19
 60-70,0,0,0,0,7.25,0.7,0,160.54,1.66,0,2.01,46.06,0,0,0,9.57,0,2.05,0,1.37,0,76.41,0,0.66,7.13,287.5,0,0,2.95,0,0,2.29,0,0,1.83,0,0,36.82,0,0,1.99,0,20.28
 72-82,0,0,1.32,0,4.58,15.03,0,110.95,0,1.27,3.29,46.13,6.97,0,2.12,1.85,2.02,2.65,2.22,6.78,0,61.35,0.59,1.16,8.12,200.01,2.7,4.75,3.9,0,0.72,6.54,0,0,0.49,0,0,16.39,0,2.33,5.37,0.85,0
 84-94,0,0,0,0,6.7,1.3,0.78,76.48,0,0,0,36,6.61,0,0,3.58,4,0.76,1.46,5.79,0,59.63,0,2.26,11.69,149.31,0,2.33,8.66,0,0,1.63,0,0,0.56,0,0,9.43,0,1.17,7.45,0,0
 96-106,0,0,0,0,7.56,9.12,0,84.62,1,0.9,3.5,41.49,8.03,0,1.02,3.96,1.85,0.72,1.95,4.3,0,66.08,1.66,0.59,9.3,143.89,2.2,1.9,6.66,0,0,3.94,0,0,0,0.57,0,23.27,0.62,0.76,10.99,3.25,4.91
108-118,0,0,3.38,0.74,10.61,4.49,4.29,85.88,0.49,3.48,1.64,42.32,4.34,0,0,3.93,1.02,7.64,3.87,4.72,0,76.86,1,3.85,17.39,216.33,0,2.8,2.84,0,0,9.45,0,0,1.07,0,0,4.53,0,1.17,9.03,0,14.63
120,0,0,0,0,20.07,6.98,0,47.51,0,1.39,0,96.31,1.31,0,0,1.01,0,4.85,1.74,3.48,0,60.09,0,10.53,6.15,246.12,3.58,0,3.23,0,0,12.73,0,0,0,0,0,34.1,1.19,6.34,5.56,0,0
