stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,10.18,353.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.01,0,0,0,0,0,0,0,0,0,0
  5-6,23.48,177.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.03,0,0,0,0,0,0,0,0,0,0
  7-9,7.45,0,0,0,0,0,0,4.92,0,0,0,0,0,35.23,0,0,0,0,0,0,0,0,0,0,0,22.72,0,0,0,0,0,22.52,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,8.85,0,0,0,0,0,0,0,0,0,0,0,28.87,0,0,0,23.56,0,11.66,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,1.07,3.67,36.71,3.41,0,1.68,0,0,0,0,2.05,0,0,0,4.99,0,1.57,0,0,0,1.09,0,2.23,26.1,2.21,0,0,0,0,143.71,1.12,9.53,0,9.16,17.15,0,0,2.53,0,0
 24-34,0,0,0,3.86,13.49,1.16,0,5.34,0,2.29,0,0,1.97,0,0,7.23,3.85,0,0.96,1.33,3.45,4.41,2.14,0,0,115.66,0,10.92,0.75,0,0,203.38,0,0,3.31,0.87,27.98,0,0,0,0,1.36
 36-46,0,0,0,0.75,33.5,0,0,2.58,2.05,6.47,0,0.82,3.35,0,1.09,0.61,18.97,0,0,20.25,6.73,12.49,3.53,0,1.52,292.82,0,13.3,0,0,0,222.1,0.78,0,0.86,0,46.71,0,0,3,0,0.64
 48-58,0,0,0,0,19.41,2.7,0,72.95,0,12.29,0,8.61,0.37,0,0.78,0,0.83,0,0.51,1.04,5.86,14.52,3.17,0.37,1.79,425.86,0,5.56,0.44,0,0,64.93,0,0,0.74,0,53.06,0,0,1.2,0,10.45
 60-70,0,0,0,0,45.17,0.6,0,313.39,0,19.37,0,6.29,9.6,0,1.88,6.55,11.22,0,1.37,1.73,2.8,45.96,2.35,0,2.77,632.52,0,3.82,0,0,0,71.13,0,0,0,0,63.28,0,2.36,3.09,0,5.89
 72-82,0,0,2.26,0,13.25,2.31,0,530.53,0.95,1.16,1.07,15.49,15.69,0.49,2.6,0.5,1.7,4.18,4.46,0,0.64,98.82,2.82,0.63,0,618.45,0,6.17,0,0,0,33.2,0,0,1.77,0,31.98,1.96,0,0.55,0,11.92
 84-94,0,0,2.14,0,21.35,2.16,0,333.36,0,8.78,0,21.26,20.21,0,2.59,2.97,4.83,0,1.87,0,5.22,86.94,4.26,6.58,2.92,346.5,0,13.24,1.09,0,2.65,76.04,0,0,1.62,0,6.5,1.45,0,2.1,5.93,12.03
 96-106,0,0,3.11,0,35.89,22.1,0,343.63,0.64,4.99,0,17.66,31.65,0,0.82,9.19,4.01,0.6,4.33,6.96,0,93.9,4.54,0.7,2.02,327.56,0,6.84,1.6,0,3.28,66.79,0,0,0.7,0,17.21,6.5,1.16,8.94,3.08,4.46
108-118,0,0,0.77,0,39.81,4.36,3.88,286.21,0,16.41,0.49,36.03,32.48,0,0.43,14.61,10.23,4.47,4.28,3.13,3.35,205.49,13.94,2.45,2.29,430.24,0,2.74,2.35,0,1,83.53,0,0,0.49,0,15.23,14.85,1.17,6.52,3.88,1.56
120,0,0,11.35,0,86.89,6,0,250.04,0,18.09,0,63.49,33.52,0,1.17,33.67,16.39,2.22,1.15,0,0,239.64,16.46,0,5.45,641.29,6.07,15.03,7.57,0,0,80.81,0,0,2.24,0,7.32,8.96,0,0,0,0
