stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,35.09,341.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.54,0,0,0,0,0,0,0,0,0,0
  5-6,8.16,171.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,14.41,0,17.21,0,0,0,21.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.61,9.95,0,0,84.84,0,16.32,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,25.87,0,0,0,9.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.5,19.36,0,0,108.43,0,0,0,0,0,7.48,0,0,0,0,0,0
 14-21,1.39,0,0,4.56,17.78,0.9,0,0,0,0,0,8.21,0.96,0,1.26,0,7.38,0,0,0,0,7.89,0,0,3.13,67.82,3.03,4.39,4.67,1.84,0,16.31,2.5,2.23,9.44,17.14,21.07,0,0,1.63,0,0
 24-34,0,0,0,0.7,16.49,0.63,0,6.3,0,0,0,3.15,0.69,0,6.06,0,12.89,0,1.66,0,0,7.54,2.94,0,13.53,169.46,5.13,3.34,7.98,0,0,25.15,0,0,16.27,2.6,28.72,0,0,16.64,0,0
 36-46,0,0,0.95,0,10.77,0.76,0,13.4,0.64,1.15,0,17.11,0.8,0.76,0.89,0,5.2,0,1.41,0,0,10.93,9.49,0,4.51,171.55,0,0,6.91,0,0,31.54,0,0.7,10.12,0,41.46,0,0,0,0,0
 48-58,0,0,0,0,7.85,1.01,0,22.03,1.83,0.37,0,12.02,0.56,8.17,3.44,0,8.18,0,3.3,0,0.57,24.74,4.34,0.69,3.32,128.05,1.97,3.33,5.52,0,0.47,20.15,0,0,8.74,0,21.14,0,0.84,4.93,0,0
 60-70,0,0,1.79,0,11.08,5.2,0,29.74,1.61,7.24,1.53,20.02,0,0.97,1.9,0,2.52,5.24,4.6,0,0,57.8,3.76,3.5,2.91,109.94,1.24,2.5,13.06,0,0.66,14.95,0,0,5.64,0,33.04,4.86,0,2.97,0,0
 72-82,0,0,3.97,0,6.67,8.43,0.76,36.54,0,2.64,0,12.95,7.35,0.59,2.64,2.91,8.57,0,5.43,0,0,61.53,8.23,2.22,4.66,116.49,0.89,8.35,5.35,4.01,3.68,17.65,0,0,7.42,0,26.99,8.23,0,14.49,3.81,0
 84-94,0,0,1.14,0,19.75,18.77,0,24.35,2.67,1.69,0,17.31,10.7,2.13,1.57,5.39,8.02,1.41,2.56,0.76,0,60.74,15.91,0,3.55,79.11,0,1.05,12.71,0,0,78.04,0,0,3.9,0,39.86,11.62,2.9,2.95,3.76,0
 96-106,0,0,0,0,15.37,20.16,0,23.3,10.23,1.17,0,47.93,7.01,0,3.56,4.66,7.57,4.39,4.95,0,0,58.76,2.91,0,9.21,88.6,1.02,4.6,18.58,0,0.83,100.12,0,0,8.24,0,12.91,3.27,1.27,20.45,4.6,1.4
108-118,0,0,3.03,0,36.21,7.44,0,24.65,6.27,1.72,3.13,22.53,4.84,2.74,7.06,9.7,14.68,2.63,6.65,5.57,0.47,58.65,17.15,1.5,7.91,102.24,0.46,3.46,20.77,0,3.71,48.5,0,2,8.5,0,9.13,8.41,1.06,12.76,4.06,3.4
120,0,0,0,0,27.03,21.69,0,37.44,6.44,6.05,0,67.91,18.44,0,0,40.28,4.13,1.17,0,8.35,0,34.59,18.14,0,0,132.7,0,0,0,0,0,28.64,0,9.96,0,0,0,7.09,1.46,16.09,3.36,0
