stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,9.79,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,15.46,322.98,0,0,0,0,0,0,0,0,0,0,9.89,0,0,0,0,0,0,0,0,0,0,0,13.61,7.94,0,0,0,0,15.24,0,0,0,0,0,0,0,0,0,0,0
  7-9,3.82,0,0,13.38,0,0,20.18,0,0,0,0,0,3.45,0,0,0,0,0,0,0,0,0,0,0,145.3,7.34,0,0,42.34,0,3.26,32.69,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,18.13,0,6.22,40.04,0,0,0,0,0,19.57,0,0,0,0,0,0,0,0,0,0,0,202.42,19.2,0,0,118.64,0,0,0,0,14.22,0,0,0,0,0,0,0,0
 14-21,0,0,1.69,3.58,24.46,2.41,93.14,0,0,0,1.17,0.99,1.62,0,0,0,0,0,8.67,0,7.57,0,0,4.99,126.26,1.9,1,0,0,0,5.93,0,16.66,20.09,0.87,15.22,8.19,0,0,1.05,0,0
 24-34,0,0,0,3.21,10.51,0,367.47,0,1.81,0,1.01,4.56,0,0.68,0,0,0,0,0,0,15.57,0,0,1.29,191.41,0,1.43,3.79,2.99,0,2.27,0,0,29.43,0,2.27,6.52,0,0,1.7,0,5.66
 36-46,0,0,0,0,3.2,0,909.26,0,1.06,0,4.39,1.24,0,0.79,0,0,0,0,0,0,1.59,0,0,0.68,263.41,0,0.8,0.89,0,0,0.91,0,0,17.9,0,0,8.03,0,0,0,0,0
 48-58,0,0,0,0,15.45,0,1682.42,0,0,0.93,21.61,0.38,0,2.06,2.06,0,0,0.42,0,0.59,19.61,0.7,0,3.2,422.44,0,2.21,1.81,0,0,9.76,0,0,20.16,0,0,15.41,0,0,0,0,0
 60-70,0,0,0,0,11.38,0,2836.38,1.3,10.17,2.51,58.57,1.22,0,0.58,4.57,0,0,0,1.06,0,17.6,0,0,0,346.41,7.72,0,4.21,0,0,7.78,0,0,19.5,0,0,28.48,0,1.93,1.08,0,0
 72-82,0,0,0.5,0,18.52,1.21,3223.54,0,0,1.28,153.61,2.88,0,0,0.99,0.52,0,1.53,0,8.55,19.87,8.5,4.28,0.66,392.51,0,0.95,5.4,0,0,0.66,0,0,9.1,0,0,10.17,0,0,1.65,1.65,0
 84-94,0,0,0,0,12.65,4.67,1803.04,0,0.62,4.07,117.52,8.13,0,0.97,1.05,3.97,0.65,0,0.82,4.37,25.78,9.11,3.24,0,214.97,0,1.48,9.83,0,1.75,8.35,0,0,12.01,0.57,0,11.13,0,1.88,4.75,2.46,0
 96-106,0,0,0,0,13.12,4.49,1819.13,0,0,1.31,193.69,6.09,0,0.73,0.89,0,0.77,0.84,0,0.65,10.38,7.75,0,1.61,264.49,0,2.66,3.23,0,0,12.45,0,0,5.88,0,0,0.67,1.17,0,1.6,0.59,0
108-118,0,0,0,0,29.78,0,1337.47,0,3.1,1.38,169.56,0,0,0,1.39,2.92,0,0.69,4.13,0,20.63,9.24,0.69,1.18,305.13,0,0,6.72,0,0,8.51,0,0,2.41,0,0,0,0,2.41,0.58,0.57,0
120,0,0,0,0,49.64,12.51,1029.16,0,0,0,260.62,3.69,0,0,0,2.11,0,1.69,0,0,26.39,18.22,0,4.07,296.42,0,0,1.16,0,0,5.14,0,0,4.34,0,0,2.5,0,0,0,0,0
