stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,86.68,684.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1,0,0,0,0,0,0,0,0,0,0,0
  5-6,105.98,1518.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.61,11.17,0,0,31.05,0,6.92,0,0,0,0,0,0,0,0,0,0,0
  7-9,98.69,127.8,0,30.36,0,0,100.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952.38,187.2,0,0,1187.45,0,4.34,12.22,0,0,0,0,0,0,0,0,0,0
 10-12,0,55.49,0,78.83,0,0,85.44,0,0,0,0,0,9.33,0,0,0,0,0,0,0,0,0,0,0,2189.07,163.4,0,0,521.57,0,16.8,0,4.43,31.77,0,0,0,0,0,0,0,0
 14-21,0.89,0,0,13.87,613.87,13.48,37.68,0,0.95,0,9.91,10.68,0,0,0,0,0,0.92,0,1.83,10.19,3.75,0,9.14,281.07,10.39,0,6.55,9.09,0,59.59,0,14.53,37.19,17.61,18.92,83.91,0,0,0,0,2.9
 24-34,0,0,0,6.73,87.43,0,63.78,0.62,1.6,2.06,18.48,2.03,0,0,0,0.63,0,2.59,1.91,4.36,53.76,0,0,28.57,504.32,2.14,3.22,2.71,0,0,12.23,0,0,13.86,3.91,21.75,92.41,0,0,25.26,0,3.81
 36-46,0,0,0,0,36.23,0,44.97,3.65,12.01,0.61,37.05,4.34,0,1.51,0,0,29.98,4.27,3.19,6.25,59.25,0,1.75,18.09,257.07,2.46,0,1.3,0,2.85,29.91,0,0,10.72,1.23,3.47,79.91,0,0,11.44,0,8.28
 48-58,0,0,0,0,30.84,0,61.12,1.86,8.64,1.37,56.7,8.53,0,1.23,4.27,0,5.94,1.83,4.49,1.68,72.1,0.82,2.22,16.55,159.91,0.4,4.07,6.27,0,0,9.32,0,0,6.36,0,0,44.67,0,2.11,6.05,0,0
 60-70,0,0,0,0,51.83,0,63.95,0.66,4.88,0.76,32.96,15.47,0,1.47,0.64,1.72,8,2.42,0.81,16.7,110.95,2.26,15.25,7.26,52.1,0,0,4.28,0,3.22,6.23,0,0,4.65,1.38,0,12.88,0,1.74,5,0,0
 72-82,0,0,2.18,0,42.52,2.04,56.94,0.51,4.32,1.97,45.27,17.2,0,0,0.49,1.02,10,5.59,0,0,106.67,0,1.86,12.63,53.81,0.73,0.53,9.77,0,2.94,15.59,0,0,2.9,0.53,0,9.68,0.87,6.13,13.12,3.9,6.88
 84-94,0,0,1.11,0,80.23,1.25,69.69,0.79,5.88,1.09,18.3,16.87,0,0,1.22,9.89,1.34,1.71,1.49,6.93,87.48,0,8.05,16.33,49.09,2.04,0,6.02,0,10.14,28.81,0,0,13.2,1.27,0,3.46,0,3.46,9.61,1.44,1.02
 96-106,0,0,2.47,0,84.98,0,83.58,0.9,12.23,1.93,33.81,24.18,0,0,1.62,5.95,19.93,7.38,7.16,0,102.52,0,5.75,11.28,55.62,0.59,5.6,12.77,1.2,14.6,26.35,0,0,4.64,0,0,5.86,4.26,0,12.23,4.4,0
108-118,0,0,2.35,1.43,122.01,1.99,82.32,0.56,18.26,1.05,59.47,46.61,0,0,1.05,6.25,40.29,8.97,7.6,7.99,94.34,0,3.13,22.43,54.42,1.79,2.49,8.12,0,30.1,17.44,0,0,2.15,0.48,0,1.28,4,11.54,12.14,6.36,1.05
120,1.12,0,0,0,126.62,0,42.85,0,17.46,0,85.63,32.69,0,0,3.34,0,9,5.9,7.75,0,94.15,1.49,0,18.32,84.42,10,4.79,9.3,10.96,41.05,28.17,0,0,4.37,0,0,15.31,9.82,4.11,20.98,0,0
