stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,16.49,401.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,29.76,660.37,0,0,0,0,0,0,0,0,0,0,0,8.74,0,0,0,0,0,0,0,0,0,0,0,36.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,3.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.49,8.74,0,0,51.42,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.59,0,19.39,0,0,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.4,0,0,0,57.87,0,0,0,4.89,0,0,0,0,0,0,0,0
 14-21,0,0,0,1,39.22,6.97,0,8.33,0,0,0,12.92,2.89,0,0,0,0,0,0,0,0,18.7,0,0,24.45,134.57,9.04,1.51,0.86,21.98,3.38,2.16,51.43,12.61,1.03,26.22,152.92,0,0,0.83,0,1.4
 24-34,0,0,0,0.6,3.66,0,0,9.12,0,0,0.71,27.08,1.54,0,0,2.7,0.65,0,0,0,0.74,18.25,0,0,11.59,161.31,1.13,2.67,3.66,0,11.74,0,0,14.29,0.63,3.03,137.65,0,0,1.71,0,0
 36-46,0,0,0,0.96,1.92,0,0,3.12,0,0,1.24,15.36,0,0,1.93,0,0,1.49,0,0,0,9.96,0,1.73,11.96,164.9,0,3.36,0,0,19.79,0,0,6.59,0,0.7,136.48,0,0,0,0,1.06
 48-58,0,0,0,0,13.67,0,0,50.11,0,0.37,3.12,25.13,0.91,0.48,0.87,0,0,0,0.41,0,0,18.26,0,0,4.08,173.04,0,1.34,0,0,5.93,0,0,5.63,0,0,121.73,0,0,1.93,0,0.98
 60-70,0,0,0,0,2.02,0,0,50.16,0,4.01,1.17,24.99,0,0,0,0.6,3.07,0,0,0,0,15.36,0,0,5.85,250.78,0,5.84,0,0,10.28,0,0,1.28,0,0,112.19,0,0,3.77,0,2.74
 72-82,0,0,0,0,0.56,0,0,52.87,0,0.8,5.13,21.2,0,0,0,0,0.66,0.49,1.52,0,0,35.07,0.58,1.1,17.32,151.4,0,2.09,0,0,2.9,0,0,1.57,0,0,47.23,0,0,0,0.57,0
 84-94,0,0,0,2.08,5.18,0.78,0,32.91,0,1.25,0,25.52,0.97,0,1.14,1.01,0.55,0,0,0,2.36,8.14,0,0.57,0,94.94,0,0.63,0,0,8.41,0,0,8.35,0,0,33.89,0,2.62,1.71,0.68,0
 96-106,0,0,0,0,8.24,1.44,0,41.17,0.71,0.6,0,22.71,1.47,0,0,0,0.61,0.57,1.47,15.4,3.42,29.55,0,7.36,6.31,118.68,0,3.21,0,0,65.91,0,0,5.63,0,0,29.46,0.56,1.22,3.83,3.21,3.74
108-118,0,0,0.93,0,7.12,0,5.64,10.2,0,1.11,0,15.18,1.73,0,0,0,0,4.56,8.12,0,0,15.99,2.15,1.87,2.34,118.26,0,2.28,0,0,11.68,0,0,10.65,0,0,13.19,0,3.68,0,3.77,1.98
120,0,0,0,0,5.36,4.98,0,14.89,0,5.75,0,15.8,1.18,0,9.97,0,0,0,0,0,0,30.79,0,0,0,97.16,0,6.88,0,0,12.86,0,0,5.62,0,0,0,0,3.03,0,2.54,0
