stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,30.19,574.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.57,0,0,0,0,0,0,0,0,0,0,0
  5-6,88.1,2307.43,0,6.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.81,8.7,0,0,30.68,0,34.39,0,0,0,0,0,0,0,0,0,0,0
  7-9,150.1,234.32,0,327.57,0,6.96,742.1,0,0,0,0,0,236.78,0,0,0,0,0,0,0,0,0,0,0,5638.52,285.49,0,0,1692.83,0,8.38,12.18,0,22.65,0,0,0,0,0,0,0,0
 10-12,5.75,225.98,0,435.59,0,36.37,683.37,0,0,0,0,0,187.86,0,0,0,0,0,0,0,0,0,0,3.87,6388.45,175.07,0,0,1958.03,0,7.53,34,10.72,246.17,0,13.76,11.2,0,0,0,0,0
 14-21,0,0,2.27,21.6,327.26,51.92,112.15,0,0,0,68.65,9.79,2.19,5.97,0,6.36,0.87,0.92,0,0.89,171.01,1.1,0,177.01,1639.94,38.55,1.85,16.29,43.13,0,35.41,5.57,133.34,11.35,4.73,175.39,732.54,0,0,11.11,0,2.08
 24-34,0,0,0.62,9.39,95.8,0.81,251.52,0,7.3,5.5,74.21,9.63,0,7,0.8,12.18,1.55,6.46,3.16,1.93,364.97,13.16,1.21,142.06,3096,7.67,33.54,20.24,0,0,78.97,0,1.04,3.85,4.43,29.31,911.83,0,0,54.47,0,2.95
 36-46,0,0,2.04,0.56,40.47,1.26,592.3,0.94,12.04,12.38,143.18,4.84,0,9.64,18.51,2.7,0.65,7.32,3.26,0,427.96,5.71,4.68,83.56,3604.8,14.8,26.26,30.39,0,0,124.4,0,0,4.05,9.52,1.38,955.58,0,2.6,39.29,0,4.63
 48-58,0,0,0,0,37.82,2.28,863.22,0.85,10.49,12.05,222.46,3.25,0,4.6,2.46,6,1.23,5.08,0.39,2.01,466.16,6.09,6.57,73.42,3132.66,1.19,20.62,7.57,0,0.61,76.44,0,0,1.25,8.01,0,722.64,0,1.33,29.46,0.5,23.11
 60-70,0,0,7.35,0,63.92,2.28,1109.52,2.88,39.9,24.32,199.45,5.55,7.87,11.54,2.31,1.11,9.61,7.2,0,10.48,559.72,2.63,24.94,47.15,3336.45,4.4,10.97,8.62,0,5.56,101.6,0,0,0.58,0.64,0,641.01,2.18,14.67,27.71,0.85,22.39
 72-82,0,0,2.57,0,50.2,52.71,986.35,1.78,1.57,22.04,214.42,11.84,0.6,7.52,8.88,5.61,1.54,8.66,6.89,2.32,574.56,10.88,22.21,39.17,2559.34,0.57,30.8,23.56,0,7.82,35.02,0,0,1.85,0.51,0,472.13,1.86,16.08,50.38,13.18,6.27
 84-94,0.62,0,8.83,1.01,97.07,10.78,710.69,5.74,11.59,16.66,213.46,18.85,2.46,2.75,23.49,13.69,6.14,4.27,4.14,13.17,507.58,8.67,31.32,39.7,1769.47,7.76,22.35,20.55,0,3.71,128.18,0,0,4.44,9.21,0,225.49,3.64,24.49,32.03,7.21,8.09
 96-106,0,0,4.75,0,48.37,58.15,582.48,4.67,5.44,19.13,174.81,17.6,0,1.87,16.94,2.59,5.56,7.34,4.56,7.92,477.64,8.54,14.22,30.89,1265.32,2.63,19.44,26.94,0,16.31,88.72,3.82,0,0.82,0,0,113.63,11.03,13.82,52.23,14.52,10.31
108-118,3.95,0,3.96,0,72.99,54.02,642.96,6.41,12.45,12.64,173.14,21.95,0,2.78,23.79,11.64,10.2,11.46,5.23,1.27,468.21,9,29.35,29.69,1786.22,3,9.08,33.92,0,9.62,47,0,0,2.31,2.91,0,89.34,13.76,16.87,42.91,11.29,18.12
120,1.19,0,6.25,0,91.83,42.39,697.71,6.31,29.79,14.52,300.11,57.62,0,2.29,13.76,5.76,10.74,9.01,17.12,1.79,603.31,7.08,38.8,22.48,2740.11,10.28,20.76,47.04,0,17.8,83.21,0,0,5.18,0,0,131.26,20.75,1.52,84.59,38.7,8
