stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,17.23,260.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,58.31,615.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.61,0,0,0,9.41,0,15.03,0,0,0,0,0,0,0,0,0,0
  7-9,16.07,8.95,0,33.3,0,0,0,75.81,0,0,0,0,0,14.58,0,0,0,0,0,0,0,0,0,0,0,558.42,20.03,0,0,134.28,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,14.56,0,43.19,0,4.44,0,69.75,0,0,0,0,0,28.36,0,0,0,0,0,0,0,0,0,0,0,551.79,25.88,0,0,183.37,0,6.67,4.56,15.52,0,0,0,0,0,0,0,0
 14-21,0,0,0,3.18,31.99,9.53,0,17.55,0,0,0,3.6,4.05,0,0.93,0,0.82,0,0,5.48,0,17.77,0,0,9.66,151.96,5.26,0,2.74,0,0,2.46,21.35,2.93,0,18.92,62.73,0,0,1.29,0,0
 24-34,0,0,1.22,0,4.4,21.78,0,40.74,0,0,1.76,2.8,0,0,0.69,0,4.83,0,0,0,0,33.97,0,0,12.64,297.51,1.45,0.6,6.3,0,0,2.74,0,19,0,3.98,77.93,0,0,11.8,0,5.29
 36-46,0,0,0,0,1.41,2.84,0,49.66,0,0.74,0.64,12.6,0,0,0,0,3.39,0,0.65,2.66,9.69,41.08,0,2.54,7.84,281.95,1.09,0.6,8.8,0,0,14.39,0,20.31,6.41,0,36.58,0,0,5.66,0,9.55
 48-58,0,0,0,0,0.76,3.22,0,66.65,0,5.13,9.03,38.12,2.4,0,1.03,1.44,1.42,0.88,0,3.43,0,48.91,1.91,1.68,12.18,149.57,2.96,1.12,3.77,0,0,8.89,0,7.18,3.33,0,54.38,0,0.51,7.95,0,2.98
 60-70,0,0,0,0,3.32,1.96,0,91.89,0,0.67,0.75,21.35,0.75,0,0,6.28,2.36,2.66,0,1.72,0.93,61.52,0,3.21,5.12,208.68,0,4.73,0,0,0,1.16,0,15.7,2.99,0,33.69,0,1,8.81,1.13,0
 72-82,0,0,1.09,0,6.91,33.24,0,61.83,1.01,1.14,5.08,27.56,6.01,0,0,7.52,1.56,0,1.55,9.51,0,79.69,0,4.9,4.46,170.7,0,0,4.52,0,0.84,8.49,0,20.63,0.55,0,17.64,0.8,1.34,5.37,0,0
 84-94,0,0,6.01,0,2.94,25.8,0,73.04,0,0,2.39,28.59,2.38,0,0,17.96,4.43,1.74,0,18,0,80.15,2.05,7.87,5.7,201.28,0,1.84,1.96,0,0,16.15,0,30.86,1.51,0,11,0.78,4.56,9.36,0.89,4.23
 96-106,0,0,8.76,0,14.81,43.99,0,41.91,0.73,0,1.05,13.88,8.01,0,1.24,10.86,1.98,0.57,0,16.53,7.05,39.96,4.55,9.94,8.84,82.98,0,4.81,2.52,0,0,0.64,0,14.54,0,0,5.73,0.64,0,2.53,3.05,0.8
108-118,0,0,4.46,0,6.08,32.53,5.68,59.57,0.47,1.31,0,44.46,12.4,0,1.03,14.68,1.69,5.56,4.04,22.5,1.12,57.24,2.35,4.17,6.54,180.9,0,0,1.42,0,1,10.25,0,16.86,2.27,0,12.05,0,2.16,3,0,1.24
120,0,0,1.37,0,5.29,28.4,0,37.07,0,2.34,3.19,34.1,16.1,0,0,15.2,2.13,3.91,0,24.04,0,50.34,12.84,0,9.87,209.14,0,2.97,3.01,0,4.46,7.39,0,21.61,0,0,7.22,0,0,4.59,0,0
