stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,206.03,2060.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.76,0,0,0,0,0,0,0,0,0,0,0
  5-6,83.8,1979.37,0,0,0,0,0,0,0,0,0,0,0,16.25,0,0,0,0,0,0,0,0,0,0,0,49.14,0,0,0,20.57,0,84.46,0,0,0,0,0,0,0,0,0,0,0
  7-9,26.57,23.56,0,61.54,0,0,0,122.76,0,0,0,0,0,18.37,0,0,0,0,0,0,0,0,0,0,0,956.46,31.01,0,0,344.72,0,7.85,15.42,0,0,0,0,0,0,0,0,0,0
 10-12,0,50.56,0,52.12,0,0,0,112.12,0,0,0,0,0,9.39,0,0,0,0,0,0,0,0,0,0,0,483.96,19.54,0,0,222.3,0,0,7.55,0,35.72,0,0,0,0,0,0,0,0
 14-21,0,0,1.11,5.91,102.6,37.28,0,23.4,0,0,0,3.01,2.67,0,5.86,2.44,6.56,0,0,0,1.05,43.73,0,0,28.91,288.69,14.25,0,0.8,12.25,0,33.5,6.02,54.93,0,5.82,39.2,100.27,0,0,7.06,0,0
 24-34,0,0.83,0,6.43,33.42,6.05,0,50.63,0,5.76,1.4,13,2.86,0,5.59,6.36,6.63,2.46,2.12,2.12,0,54.39,1.55,0,16.04,478.67,6.54,6.16,5.09,0,0,49.64,0,0,4.6,0,7.27,134.75,0,0,81.5,0,2.51
 36-46,0,0,0,0.63,38.3,0,0,89.02,0,14.32,1.35,24.24,0,0,1.72,2.62,3.8,1.49,0.91,1.62,0,74.36,0.72,0,10.41,389.56,3.4,9.82,1.95,0,0,110.26,1.11,0,6.34,7.71,0,95.41,0,0,36.71,0,17.18
 48-58,0,0,0,0,17,0.39,0,124.46,0,3.13,28.81,47.93,5.52,4.08,3.79,13.95,1.74,1.03,1.07,3.29,3.29,60.38,4.19,2.42,16.24,239.87,2.37,9.42,1.87,0,0,43.44,0,0,6.48,0.5,0,71.87,0,0,24.17,0,5.17
 60-70,0,0,0,0,26.58,0.67,0,217.27,3.16,2.7,4.21,55.95,0.69,6.65,0,31.65,3.07,3.05,4.17,0,0,74.47,0,4.32,2.57,165.39,9.07,3.68,3.77,0,2.87,41.12,0,0,1.22,0,0,47.84,0.77,0,20,0,0
 72-82,0,0,2.7,0,10,0.68,0,169.28,0.74,5.03,6.7,110.16,5.82,0,2.92,22.04,8.7,0,3.19,1.6,2.83,145.06,3.08,2.86,18.67,194.06,3.33,13.7,17.43,0,4.17,20.73,0,0,4.73,0,0,48.71,0.62,1.74,51.79,5.02,22.09
 84-94,0,0,2.02,0,25.28,6,1.17,83.93,0,4.49,1.3,60.26,12.21,0,4.3,46.95,9.15,4.05,5.24,0.57,4.81,106.51,6.55,5.26,14.57,86.42,8.41,3.33,0,0,0.83,65.1,0,0,1.78,0.57,0,34.01,2.97,0.71,33.18,6.81,18.2
 96-106,0,0,2.49,0,29.79,10.01,1.61,54.69,0.73,2.93,0,93.78,16.28,0,0,45.66,10.9,3.46,3.06,2.16,2.2,96.7,4.83,8.25,6.71,126.45,1.35,8.29,3.48,0,0,67.64,0,0,0.57,0,0,10.07,0.71,1.48,67.33,10.94,0.91
108-118,0,0,0.6,0,48.11,17.49,0.56,138.06,0,9.39,7.68,122.99,18.95,0,0,38.23,3.33,8.98,6.79,9.11,2.28,133.53,4.09,1.24,11.23,186.58,2.15,7.12,2.94,0,6.07,76.12,0,0,1.95,0.5,0,6.61,0.97,3.89,44.75,4.09,12.19
120,0,0,0,0,40.01,36.69,0,58.06,0,5.84,15.33,133.61,26.16,0,2.18,69.93,8.67,0,0,3.85,0,85.14,0,13.99,10.74,197.66,1.55,11.12,2.08,0,0,41.8,0,0,5.77,1.32,0,31.64,4.87,0,60.01,0,0
