stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,159.43,3302.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.06,0,0,0,0,0,0,0,0,0,0,0
  5-6,116.54,5743.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.55,0,0,0,21.3,0,41.91,0,0,0,0,0,0,0,0,0,0,0
  7-9,71.1,440.69,0,141.2,0,0,2623.82,0,0,0,0,0,16.26,0,0,0,0,0,0,0,0,0,0,0,12527.74,124.88,0,0,2132.7,0,21.06,39.41,0,0,0,0,0,0,0,0,0,0
 10-12,0,408.28,0,233.9,0,4.69,1841.37,0,0,0,0,0,40.74,0,0,0,0,0,7.47,0,0,0,0,0,15129.32,90.44,0,0,1208.8,0,0,22.04,0,120.87,0,5.41,26.12,0,0,0,0,0
 14-21,0,0,0,31.11,337.75,20.9,634.38,0,0,0,104.93,5.52,2.12,3.53,0,0.91,0.96,0,0,0,238.5,0,0,119.26,15094.79,19.86,5.16,152.01,31.27,0,4.84,7.28,39.54,14.47,2.74,56.14,3133.54,0,0,4.37,0,1.35
 24-34,0,0,4.32,26.97,142.14,22.22,269.26,0,2.93,2.01,210.04,8.37,2.56,9.42,0,0,18.56,0,8.3,0,357.38,0,0.91,106.44,13962.01,7.56,12.99,92.25,0,0,18.07,0,0,7.12,4.1,10.14,3265.21,0,0,17.34,0,1.32
 36-46,0,0,0.85,1.19,18.56,11.09,172.97,0,0,0.63,711.76,0.56,0,7.8,0.69,0,0,0,0.59,1.29,205.85,0,5.61,37.29,7839.81,1.95,8.31,50.62,0,0.77,36.91,0,0,6.95,0,1.2,2387.93,0,0,5.88,0,0.65
 48-58,0,0,0,0,6.38,0,172.9,0,0,0.66,969.39,0,0,0.59,1.21,0,0,0,0,12.87,92.97,0,0.95,19.46,2670.24,10.33,5.59,33.04,0,0,2.68,0,0,0.47,0,0,1087.05,0,1.28,2.12,0,6.71
 60-70,0,0,0,0,11.53,0,107.95,0,4.66,0,749.33,0,0,0.66,4.48,0,0,1.52,0.68,0,54.72,1.83,0,6.48,1000.18,0,0,7.68,0,0,4.13,0,0,0,0,0,238.46,0,0,0,0,0
 72-82,0,0,0,0,7.99,1.45,100.1,0,0,0.89,749.49,0,0,0,3.66,0,0.96,0,1.61,0,45.47,0,0,4.45,575.36,0,1.93,22.62,0,0,2.04,0,0,0,0,0,81.26,1.51,1.49,1.48,1.51,0
 84-94,0,0,0,0,2.89,0,104.62,0,0.7,4.32,451.12,0,0,0,0,0,1.38,0,1.72,0,56.9,0,0.93,2.12,424.6,0,1.49,39.32,0,0,1.06,0,0,0,0,0,54.96,2.61,1.17,3.09,0.63,0
 96-106,0,0,0,0,10.3,7.43,84.56,1.64,0,0,584.84,0,0,0,0.65,0,0,0,4.79,3.42,22.77,0,1.09,3.99,405.84,2.28,0.57,37.35,0,1.3,0,0,0,0,0,0,81.31,0.83,0,3.92,0,1.22
108-118,0,0,0,0,5.65,8.56,66.3,0,1.17,0.79,620.74,0,0,0,0.43,0,0,0,4.62,0,39.12,0,0,4.13,564.14,0,4.25,25.63,0,0,3.89,0,0,0,0,0,36.65,3.03,0,0,0.61,0
120,1.12,0,0,0,17.82,0,119.14,0,0,4.1,1130.71,0,0,0,0,0,0,0,0,0,52.81,0,0,4.64,663.46,0,1.45,47.6,0,0,0,0,0,1.14,0,0,90.51,7.84,0,1.72,0,0
