stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,740.39,12280.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.33,0,0,0,0,0,0,0,0,0,0,0
  5-6,912.54,13915.34,0,10.26,0,0,0,0,0,0,0,0,0,80.95,0,0,0,0,0,0,0,0,0,0,0,410.24,30.69,0,0,170.73,0,269.09,0,0,0,0,0,0,0,0,0,0,0
  7-9,293.36,380.18,0,486.68,0,0,0,1543.81,0,0,0,0,0,304.11,0,0,0,0,0,0,0,0,0,0,0,10212.39,348.32,0,0,3173.47,0,39.21,20.19,0,0,0,0,0,0,0,0,0,0
 10-12,0,253.85,0,273.57,0,44.97,0,963.25,0,0,0,0,0,133.1,0,0,0,0,0,0,0,0,0,0,0,7196.49,319.03,0,0,2615.51,0,4.24,19.83,26.32,397.09,0,10.9,12.8,0,0,0,0,0
 14-21,0,0,0,5.62,107.49,40.47,0,54.78,0,0,0,10.9,3.94,0,2.22,0,2.86,0,0,0,0,60.54,0,0,31.1,579.39,9.01,0,7.2,18.94,0,39.63,0,57.69,7.94,6.95,100.35,167.71,0,0,5.77,0,0
 24-34,0,0,0,0.7,23.4,5.57,0,150.01,0,1.74,0,17.93,0,0,5.03,0.64,2.31,0,1.98,0,5.44,80.83,0,0,35.33,866.02,6.59,3.85,4.86,0,0,61.57,0,0,8.59,2.77,8.61,156.95,0,0,35.31,0,2.31
 36-46,0,0,0,0,22.79,0,0,138.61,0,0,2.4,30.38,0,0,0,0.71,1.01,1.21,0,0,5.89,52.14,1.68,0.74,23.7,705.62,1.53,7.28,2.13,0,0,57.96,0.81,0,0.56,6.33,2.35,148.79,0,0,16.4,0,0
 48-58,0,0,0,0,38.2,0,0,291.08,1.85,11.33,2.23,57.29,3.99,1.72,2.02,8.27,0.37,3.54,2.95,11.52,6.24,79.08,0,6.08,20.65,696.08,6.14,2.81,6.55,0,0,52.52,0,0,0,0,0,128.18,0,0,15.83,0,1.64
 60-70,0,0,0,0,29.79,2.33,0,337.34,0,10.54,1.28,70.26,13.18,5.9,4.78,1.37,6.06,0.81,0,1.56,0,75.92,0.63,10.56,4.49,541.28,8.44,2.93,11.36,0,1.75,29.52,0,0,2.43,0,0,73.45,0,0.63,4.19,0,23.69
 72-82,0,0,1.29,0,19.71,17.92,0,252.32,3.07,1.07,10.77,42.36,9.76,0,0.58,6.15,2.33,1.55,1.59,7.8,0.49,137.25,1.83,2.38,18.38,429.32,0.52,1.18,2.92,0,1.77,20.08,0,0,1.59,0.55,0,46.5,2.12,2.6,19.02,8.55,15.18
 84-94,0,0,0,0,32.36,5.89,6.86,217.45,0.56,2.47,2.71,47.69,11.95,0,0,6.09,4.95,7.9,1.57,10.9,1.68,103.99,1.64,23.02,23.39,310.78,7.63,1.97,10.47,0,0,62.03,0,0,6.56,0,0,45.57,1.06,2.37,26.12,5.28,1.74
 96-106,0,0,0,0,28.93,5.63,4.08,123.84,0,5.35,7.12,37.82,7.69,0,1.81,8.59,3.6,4.69,1.6,0.76,6.53,93.13,2.19,10.41,13.46,289.22,0.91,6,5.54,0,2.69,76.94,0,0,0.62,3.94,0,13.27,1.26,0,14.63,1.49,1.59
108-118,0,0,0,0.61,39.75,22.41,6.88,116.59,0,4.22,1.56,47.33,9.33,0,0.47,15.15,3.76,12.86,0,4.17,5.12,99.23,3.15,3.1,11.32,279.09,1.45,3.76,8.53,0,1.96,32.08,0,0,3.56,1.09,0,5.57,3.32,1.06,5,0,5.2
120,0,0,4.34,0,21,9.65,14.93,202.5,0,4.56,7.2,71.17,19.35,0,2.09,33.65,8.41,1.05,0,4.77,0,158.32,3.25,3.62,12.41,623.71,6.41,20.23,8.07,0,10.01,51.86,0,0,2.05,0,0,34.75,0,2.09,30.22,11.78,3.64
