stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,384.89,6223.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.97,0,0,0,0,0,0,0,0,0,0,0
  5-6,849.05,12262.14,0,9.08,0,0,0,0,0,0,0,0,0,21.25,0,0,0,0,0,0,0,0,0,0,0,241.51,85.99,0,0,108.86,0,298.77,0,0,0,0,0,0,0,0,0,0,0
  7-9,277.27,392.26,0,587.47,0,0,0,1190.07,0,0,0,0,0,316.14,0,0,0,0,0,0,0,0,0,0,0,9510.59,312.79,0,0,3187.99,0,46.9,27.08,0,0,0,0,0,0,0,0,0,0
 10-12,12.48,268.75,0,493.88,0,53.23,0,907.92,0,0,0,0,0,87.14,0,0,0,0,0,3.73,0,0,0,0,0,6756.21,366.4,0,0,2375.16,0,26.96,20.03,4.36,269.37,0,16.66,0,0,0,0,0,0
 14-21,0.89,0,2.24,71.75,899.6,193.91,0,540.73,0,2.45,0,106.76,36.25,10.05,4.78,3.12,21.08,1.11,1.12,12.01,6.14,399.14,3.11,0,313.99,4770.12,182.55,11.61,54.62,126.01,0,422.2,0,717.33,34.24,30.68,462.36,1278.61,0,0,35.79,0,0.89
 24-34,4.02,0,4.32,42.82,343.12,28.47,0,871.58,0,12.71,13.01,122.62,13.76,1.82,9.3,26.94,21.23,11.69,21.65,36.42,14.28,613.66,12.63,2.72,270.99,5267.91,36.95,55.96,44.39,0,0,489.94,0,9.49,12.7,4.35,82.61,1037.77,0,0,127.03,0,14.85
 36-46,0,0,0,0.84,156.87,7.13,0,1590.18,1.38,9.71,11.63,131.62,9.4,0,8.78,30.98,3.59,4.52,10.31,9.24,31.39,547.44,4.57,9.12,178.88,3126.41,19.52,34.76,32.95,0,2.85,457.26,0.98,0,8.43,1.59,0,565.63,0,0,82.98,0,41.12
 48-58,1.15,0,0.95,0,78.69,5.17,0,1237.12,6,13.34,13,150.38,5.9,5.38,5.35,18.07,9.21,3.85,8.09,5.95,22.29,491.16,6.13,13.92,97.8,1328.74,15.14,21.53,31.13,0,0.46,187.42,0,0,6.92,0,0,248.38,0,1.01,33.66,0.9,29.21
 60-70,0.81,0,0.65,5.18,104.55,12.55,0,959.25,0,20.95,13.68,133.54,20.23,18.81,5.16,31.33,4.5,4.75,9.83,8,14.71,592.69,9.29,14.42,54.6,813.49,7.89,11.66,20.62,0,1.93,164.48,0,0,7.02,3.72,0,105.91,0.84,4.06,50.58,3.08,16.68
 72-82,0,0,3.64,1.12,79.93,31.55,1.65,608.6,0,5.26,30.83,187.02,14.54,6.56,9.53,46.06,9.12,8.7,10.62,19.32,2.08,620.37,14.7,27.22,65.75,752.65,2.38,35.14,28.77,0,5.45,161.37,0.56,0,3.72,10.41,0,62.3,2.98,3.49,32.75,7.11,14
 84-94,0,0,8.99,1,138.26,38.64,4.16,489.14,0,28.41,30.29,145.89,29.53,6.86,5.08,76.68,20.35,15.64,25.28,3.18,14.39,577.15,15.38,33.14,53.83,604.74,10.41,9.98,21.62,0,12.64,425.11,0,0,1.88,0,0,46.1,8.15,10.52,69.9,12.55,32.73
 96-106,2.68,0,3.76,0,201.44,87.41,6.99,393.19,0,25.88,17.28,199.05,57.25,0,17.42,104.96,23.36,7.99,14.36,14.78,4.39,618.81,16.19,18.78,46.8,564.11,11,47.55,32.28,0,14.48,348.36,0,0,3.38,0,0,37.06,19.87,15.99,68.51,11.24,16.73
108-118,3.02,0,1.56,2.71,245.62,67.63,4.07,463.79,6.05,48.47,27.35,236.84,50,0,5.44,90.99,34.03,16.64,20.04,32.31,20.3,724.76,10.46,15.41,84.38,782.77,27.5,33.91,28.48,0,15.86,519.28,0,0,7.09,0,0,33.74,36.87,17.46,88.33,14.49,19.2
120,0,0,5.42,0,321.82,67.58,0,410.49,2.44,37.74,27.26,236.6,51.44,5.2,11.31,93.39,8.05,35.62,8.2,30.43,7.91,817.18,47.4,5.89,69.61,1059.19,19.81,14.81,25.91,0,40.15,423.52,0,0,10.87,0,0,59.86,19.84,19.46,93.82,32.67,4.24
