stage,eye,mesenchyme,neural
 48-58,3.48,0,0.54
 60-70,28.88,0,0
 72-82,52.17,0.57,3.83
 84-94,63.47,0,0
 96-106,135.98,0,2.21
108-118,64.36,0,0
120,39.92,0,0
