stage,eye,fast.muscle,glial,immune,mesenchyme,mural.cell,muscle,neural,notochord,periderm,spinal.cord
 14-21,0,0,0,0,0,0,2.21,1.77,0,0,4.81
 24-34,0,0,0,0,0,0,0,0.66,0,0.74,0
 36-46,0,4.15,0,0,0,0,0,13.6,0,1.37,1.2
 48-58,0.4,0,0.38,0,0,0,0,0.61,0.5,0,0
 60-70,0,0,0,0,0,0,0,0,0,1.49,0
 72-82,0.64,0,0,0.83,1.87,0,0,1.05,0,0.49,0
 84-94,0,0,0,0,1.13,0,2.32,0,0,0.73,0
 96-106,1.09,0,1.48,0,1.38,0.8,0,0,0,0,0
108-118,1.89,0,0,0,1.95,0,0,0,0,1.3,0
120,0,0,0,0,2.82,0,0,0,0,0,0
