stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,83.79,1541.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1471.92,0,0,0,0,0,0,0,0,0,0,0
  5-6,88.62,1985.02,0,9.08,0,0,0,0,0,0,0,0,12.54,0,0,0,0,0,0,0,0,0,0,0,47.48,0,0,0,30.36,0,1720.71,0,0,0,0,0,0,0,0,0,0,0
  7-9,33.82,51.25,0,81.51,0,0,103.76,0,0,0,0,0,30.03,0,0,0,0,0,0,0,0,0,0,0,1472.63,43.8,0,0,367.95,0,102.65,24.65,0,0,0,0,0,0,0,0,0,0
 10-12,0,46.9,0,125.49,0,15.82,169.11,0,0,0,0,0,11.42,0,0,0,0,0,0,0,0,0,0,0,1891.83,54.84,0,0,548.44,0,19.9,15.14,18.73,98.91,0,6.22,0,0,0,0,0,0
 14-21,0,0,1.69,9.37,241.29,65.53,33.01,0,1.17,0,34.84,18.61,0,0.97,0,0.95,0,0.93,0,0,82.8,0,0,112.36,425.4,36.03,0,6.81,29.08,0,25.91,1.44,95.78,8.54,3.15,96.11,263.12,0,0,43.3,0,0
 24-34,0,0,0,4.02,94.75,10.29,40.95,0,6.58,5.21,41.6,2.87,0,12.42,1.57,0.62,2.31,5.18,0.76,0,217.51,0.81,0,110.8,636.86,20.2,7.73,12.62,1,0,73.18,0,0,0,0,16.93,284.78,0,0,201.14,0,0
 36-46,0,0,0,0,41.93,0,53.4,0,10.54,9.66,37.09,1.98,0,10.55,11.3,0,0.65,2.88,0,0,249.79,1.24,5.55,107.37,473.25,15.92,9.66,3.48,0,0,56.89,0,0,4.49,0,0,240.61,0,0,98.25,0.78,0
 48-58,0,0,0,0,43.71,0.68,67.15,0,5.71,15.92,59.61,0,0,6.35,7.62,0,0,8.36,0,0.48,246.29,0.93,6.73,49.51,155.33,16.46,6.2,6.47,0,0,17.69,0,0,0.38,0,0,77.06,0,1.44,63.64,0.5,6.79
 60-70,0,0,0,0,17.32,0,47.4,0,8.5,18.3,47.87,5.51,2.2,5.11,8.72,0.58,0,5.23,0,0,312.13,0.75,17.98,39.03,81.26,10.55,4.31,4.49,0,4.99,38.58,0,0,0,0,0,31.17,0,2.95,49.76,1.42,0.97
 72-82,0,0,0,0,14.21,0,22.16,0,2.93,14.73,48.22,3.17,0,5.24,5.11,1.31,2.4,6.29,0,0,301.75,0,11.01,19.63,82.11,5.73,6.57,8.32,0,0,18.72,0,0,0.65,0,0,18.77,0,6.33,86.74,6.32,0
 84-94,0,0,0,0,31.37,0,37.26,0,6.98,11.65,42.25,7.57,0,2.63,16.74,0,2.32,7.47,3.46,0,240.68,1.16,22.43,31.01,54.78,5.04,1.56,3.83,0,5.06,54.05,0,0,0,0,0,26.28,1.37,7.35,53.56,14.9,0
 96-106,0,0,0.81,0,13.12,6.13,20.64,0,5.68,12.42,40.97,3.66,0,8.65,16.46,0,1.85,9.16,2.72,0,216.72,0,6.2,22.36,77.74,2.67,10.64,7.92,0,8.62,13.42,0,0,0.6,0,0,9.78,1.08,3.5,53.05,8.98,0
108-118,0,0,0,0,25.3,1.69,13.56,0.49,17.11,10.39,44.1,12.26,0,8.24,14.76,0,5.77,6.44,0.76,0,291.85,0.53,17.38,32.07,70.23,14.93,14.43,7.9,0,6.09,18.76,0,0,0,0,0,8.03,0.93,0,77.91,9.37,7
120,0,0,0,0,23.58,2.38,29,0,1.11,1.44,36.79,1.38,0,7.36,15.52,0,6.89,7.87,0,0,261.18,0,4.23,10.95,71.94,29.62,9.96,4.36,0,9.24,10.85,0,0,0,0,0,11.55,8.64,1.46,46.63,0,0
