stage,axial,blastomeres,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,71.75,1798.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.49,0,0,0,0,0,0,0,0,0,0,0
  5-6,29.53,902.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.98,0,0,0,0,0,0,0,0,0,0,0
  7-9,35.47,11.34,0,0,0,0,6.68,0,0,0,0,0,28.69,0,0,0,0,0,0,0,0,0,0,0,132.08,72.11,0,0,19.19,0,0,8.66,0,0,0,0,0,0,0,0,0,0
 10-12,0,6.44,35.18,0,5.97,0,3.43,0,0,0,0,0,101.39,0,0,0,0,0,0,0,0,0,0,0,397.83,204.33,0,0,137.52,0,0,0,0,24.29,0,0,0,0,0,0,0,0
 14-21,0,0,3.06,149.67,28.81,0,13.21,0,0.88,0,8.95,10.71,2.68,0,3.42,0,0,0,0.97,0,20.85,0,0,19.33,104,61.32,0,3.81,4.67,0,0,0,14.41,8.49,2.76,9.76,133.21,0,0,31.8,0,0
 24-34,0,0,2.69,58.91,6.27,0,14.32,0,18.25,2.33,22.16,1.6,1.09,10.14,0.69,0,0,0,0,0,61.52,0,0,41.62,106.66,23.28,0.96,5.56,0,0,5.64,0,0,2.28,0,2.96,65.09,0,0,138.78,0,0
 36-46,0,0,0,17.05,0,0,7.52,0,23.32,2.51,17.96,1.99,0,10.25,3.12,0,0,0,0,0,101.86,0,1.46,29.82,95.56,15.74,0,2.3,0,1.74,0,0,0,3.69,1.82,0,41.37,0,0,73.44,0,0
 48-58,1.15,0,0,29.49,0,0,14.96,0.58,13.43,3.81,21.78,0.46,0,10.26,9.24,0,0,0,0,6.83,81.04,0,6.64,17.2,76.17,10.45,0,5.94,0,2.19,1.3,0,0,2,0,0,19.69,0,0,59.07,0,4.82
 60-70,0,0,0,21.17,0,0,20.95,0,16.13,6.11,95.61,1.94,0,3.46,14.55,0,0,0,0,0,175.38,0,5.63,14,60.55,7.12,0,13.37,0,0,0,0,0,1.09,0,0,13.99,0,4.58,48.26,0,0
 72-82,0,0,0,11.31,0,0,36.9,0,0.78,19.23,112.68,1.91,0,6.04,8.76,0,4.27,0,1.92,0,157.35,0,7.36,6.75,40.62,1.13,0.49,12.3,0,3.25,0,0,0,2.34,0,0,11.55,0.5,2.42,84.31,11.96,0
 84-94,0,0,0,46.04,0,1.06,34.06,0,7.89,6.4,110.55,3.59,0,19.91,30.63,4.12,1.29,0.86,1.3,0,181.84,0,8.39,4.66,41.31,5.43,0,10.1,0,0,4.76,0,0,1.62,0,0,2.51,2.62,7.23,90.96,11.86,0
 96-106,0,0,0,35.74,4.6,1.12,31.65,6.69,8.73,4.5,118.16,8.83,0,3.42,11.98,0,0.77,0,0,0,123.09,0,5.6,9.33,45.49,1.41,0,9.67,0,2.35,0.72,0.76,0,2.98,0,0,8.99,0.84,1.82,59.67,2.65,0
108-118,0,0,0,32.64,8.15,8.99,43.37,0.56,9.96,6.26,104.22,2.31,0,4.28,20.54,0,5.28,0,2.17,0,118.89,0,12.05,6.26,37.34,0.45,0,10.85,0,10.73,0,0,0,0.48,0,0,1.03,0.97,4.49,36.49,3.01,0
120,0,0,0,25.44,0,0,23.45,0,47.57,0,91.73,10.95,0,1.15,22.97,0,1.01,5.61,0,0,147.05,1.05,0,7.89,38.27,16.24,1.7,15.69,0,0,0,0,0,3.15,0,0,2.78,18.45,0,21.68,11.55,3.58
