stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,14.56,587.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,28.9,581.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.52,7.03,0,0,34.5,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,62.6,15.97,0,25.89,0,0,0,162.88,0,0,0,0,0,43.5,0,0,0,0,0,0,0,0,0,0,0,850.53,39.81,0,0,255.42,0,4.29,0,0,0,0,0,0,0,0,0,0
 10-12,0,38.7,0,44.39,0,4.74,0,81.95,0,0,0,0,0,19.61,0,0,0,0,0,3.73,0,0,0,0,0,1275.15,10.47,0,0,390.85,0,0,0,72.1,0,0,0,0,0,0,0,0
 14-21,0,0,0,5.95,65.56,18.57,0,36.32,0,0.95,0,13.77,1.71,0,1.46,0,3.56,0,0,0,0,23.29,0,0,11.98,470.7,11.03,0.92,7.2,4.22,0,5.82,23.06,6.42,1.45,30.56,130.77,0,0,3.12,0,0
 24-34,0,0,0.67,1.55,25.8,1.89,0,48.26,0,0.59,0.92,22.94,3.83,0,0,0,2.56,0,1.93,0,1.37,38.47,0,0,12.76,547.1,2.44,5.42,5.17,0,0,26.94,0,0.6,0,3.89,132.86,0,0,13.31,0,0.79
 36-46,0,0,0,0,9.43,1.28,0,113.7,0,8.72,0.87,37.87,1.39,4.4,1.37,2.23,0,0,0.79,3.37,0,51.21,0,0,11.49,585.84,2.35,17.09,4.31,0,0,64.64,0,0.88,0,0,132.48,0,0,14.91,0,0
 48-58,0,1.29,0.46,0,20.15,1.15,0,194.73,0.94,9,1.62,77.44,0.46,1.75,0.4,1.51,0.61,0,1.84,0.48,1.1,55.17,1.89,3.04,22.9,434.42,5.36,6.99,4.59,0,0,37.42,0,0.68,0,0,116.48,0,0.37,13.62,0,8.55
 60-70,0,0,0,0,39.31,4.64,0,318.84,0,6.17,0,64.83,7.24,0,1.17,6.05,0.58,0.62,10.58,3.3,0,123.7,0,0,14.41,440.95,1.76,9,1.31,0,0,47.44,0,2.81,0,0,69.3,0,0,7.84,1.25,0.97
 72-82,0,0,2.04,0,7.62,21.59,0,260.79,0,4.37,3.39,69.73,4.36,0,3.42,7.03,8.78,4.42,5.5,0,0,126.36,5.5,2.42,9.11,419.25,0.5,9.41,10.36,0,1.31,23.29,0,0.64,0,0,28.5,0.67,1.76,17.42,0,11.88
 84-94,0,0,3.36,0,27.05,8.62,0.6,211.84,0.56,1.85,1.9,74.76,6.85,0,4.98,16.35,3.12,0.62,2.06,4.89,2.3,101.7,0,6.66,0.78,286.43,2.27,5.3,21.84,0,0,74.61,0,2.29,9.21,0,24.76,5.98,0.56,41.87,0.74,3.26
 96-106,0,0,0,0,43.79,25.93,0.84,215.21,0,13.85,0,61.75,8.09,0,3.34,25.33,1.39,4.93,6.81,7.25,0.65,120.73,7.11,3.37,11.99,305.95,2.92,9.09,16.03,0,2.97,119.81,0,3,0,0,17.29,5.79,8.95,27.14,0,0.75
108-118,0,0,0,0.49,40.71,23.09,3.48,263.17,1.11,9.41,3.3,104.4,6.22,0,1.4,17.46,6.9,1.68,3.41,16.13,0.53,122.29,2.78,0,12.4,334.12,6.06,11.98,10.65,0,4.8,88.28,0,0.48,0.86,0,14.1,18.96,3.54,26.69,2.27,11.96
120,0,0,1.37,0,85.47,27.74,0,226.17,0,4.97,5.02,162.42,11.29,0,1.61,14.55,4.44,4.02,5.84,0,1.79,153.82,3.84,4.22,28.53,648.1,14.92,19.71,18.84,0,23.09,87.72,0,1.38,0,0,42.79,8.4,5.4,16.72,9.78,0
