stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,16.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,208.93,4.87,0,5.33,0,0,11.64,0,0,0,0,0,1977.57,0,0,0,0,0,0,0,0,0,0,0,92.95,211.73,0,0,1813.47,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,8.69,318.62,0,484.29,0,153.42,45.65,0,0,0,0,0,1021.11,0,0,0,0,0,0,0,0,0,0,34.87,1632.82,621.08,0,0,29237.62,0,3.1,0,771.45,2039.42,0,738.68,0,0,0,0,0,0
 14-21,0,79.53,0,1.32,115.71,817.27,41.42,0,0,0,6.37,31.79,15.18,0,3.57,0,0,0,1.36,2.26,1167.93,0,0,4924.37,783.98,19.86,0,13.16,150.79,0,34.62,1.33,23848.98,10.31,185.18,30093.61,89.09,0,0,61.13,0,0
 24-34,0,0,0,1.7,34.65,90.82,44.75,0,0,57.09,8.12,0,3.37,8.09,0,3.21,2.27,0,9.33,1.94,1464.16,0,0,3026.14,425.55,34.69,1.34,1.43,0,0,13.22,0,156.1,3.43,7.84,4504.74,87.88,0,0,285.82,0,0
 36-46,0,0,0,0,54.3,25.42,17.39,0,3.68,125,9.34,0,0,3.97,0,0,0,0,0,0,2169.85,0,0.85,1871.39,269.82,0.67,1.87,5.34,0,0,0,0,36.72,0,8.84,15.52,58.73,0,0,165.25,0,0
 48-58,0,0,0,0,5.04,2.5,81.79,0,6.55,76.33,2.37,0,0,2.3,0,0,1.08,1.15,0,0,2409.9,0,0,1144.79,242.78,0.76,0,0.51,0,0,0.53,0,2.68,0,1.12,0,40.06,0,0.42,193.72,0,4.63
 60-70,0,0,0,0,6.22,10.5,41.18,0,6.47,38.47,13.25,0,0,3.66,0.72,0,0,0,0,0,2686.37,1.27,13.39,784.46,111.32,0,0,0,0,2.4,0,0,0,0,2.94,0,35.69,0,3.47,221.07,0,7.37
 72-82,0,0,0.6,0,8.72,9.33,109.14,1.33,0,70.29,10.2,0,0,13.55,6.28,0,0,5.36,0,0,3074.64,0,5.16,928.28,104.41,2.81,0,2.55,0,16.02,2.4,0,4.38,0,0,0,25.19,0,17.27,351.26,13.79,6.55
 84-94,0,0,0,0,3.96,0,154.37,6.69,2.2,28.18,21.68,0,0,13.16,0,0.69,0,2.56,0,0,2905.19,0,1.63,837.98,72.19,0,0.7,0,0,0,5.65,0,0,1.4,0,0,11.58,0,24.25,319.09,4.81,0
 96-106,0,0,0,0,8.29,1.18,105.83,0.64,0,16.57,26.37,2.35,0,19.05,4.05,0,1.84,3.75,0,0,2480.41,0,10.2,606.55,141.24,0.62,0.66,1.13,0,19.3,6.25,0,0,4.12,0,0,17.1,4.64,12.83,425.56,14.89,0.73
108-118,0,0,0,0.98,7.94,4.03,45.82,0,0,19.95,6.71,0,0,18.04,1.5,0.57,0,3.59,3.62,0,2533.72,2.29,18.43,570.12,126.56,0.51,0,0,0,34.35,0.76,0,0,2.51,0,0,0.57,0,7.04,312.77,1.9,0
120,0,0,0,0,6.63,0,27.4,0,2.48,25.82,18.66,0,0,6.29,0,0,0,0,4.16,0,1855.55,0,35.11,454.48,173.8,0,0,7.68,0,47.27,6.13,0,0,0,0,0,0,0,0,429.04,0,0
