stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,21852.87,412687.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18917.26,0,0,0,0,0,0,0,0,0,0,0
  5-6,45966.85,596177.68,0,989.24,0,0,0,0,0,0,0,0,0,2242.38,0,0,0,0,0,0,0,0,0,0,0,21020.39,1681.77,0,0,5228.96,0,14748.79,0,0,0,0,0,0,0,0,0,0,0
  7-9,12165.97,14977.07,0,22853.57,0,104.38,0,47610.61,0,0,0,0,0,16568.32,0,0,0,0,0,0,0,0,0,0,0,417999.43,13419.1,0,0,138831.11,0,985.71,1453.96,0,101.14,0,0,0,0,0,0,0,0
 10-12,111.49,9349.92,0,12697.05,0,1400.47,0,26491.87,0,0,0,0,0,3882.24,0,0,0,0,0,47.96,0,0,0,0,34.87,240609.25,5448.1,0,0,79938.76,0,203.19,1155.72,374.05,9536.07,0,714.4,373.85,0,0,0,0,0
 14-21,10.44,65.23,26.91,1213.52,22025.97,7190.5,0,14862.64,0,50.05,0,1473.32,590.08,361.56,105.15,181.61,669.54,46.46,78.68,80.16,289.2,8180.35,80.21,0,7080.07,115594.53,2184.19,375.62,1849.73,3690.9,0,2607.21,254.52,17515.54,1392.38,1118.13,28703.7,29860.37,0,0,487.26,0,238.46
 24-34,4.4,1.67,20.85,569.48,5684.45,2231.41,0,17259.04,213.35,167.87,95.06,1847.14,231.36,50.92,114.92,316.19,460.19,290.37,439.48,362.81,414.82,10077.62,152.75,32.07,4142.5,88545.28,520.01,797.24,1192.07,27.52,14.82,2959.07,21.23,100.05,232.41,242.85,4340.56,18649.11,0,0,1700.5,0,493.89
 36-46,5.88,0,8.43,66.08,2330.39,335.34,0,21106.52,286.37,244.96,260.2,2419.51,200.02,1.09,87.21,355.49,185.96,245.03,243.72,322.54,151.49,7879.15,54.48,153,2448.42,64633.28,300.99,462.02,567.2,10.27,8.01,2338.27,35.78,93.93,131.79,133.77,130.84,13217.06,0,7.79,867.79,1.55,317.63
 48-58,5.86,0,4.54,38.69,1972.88,91.05,0,23743.54,94.44,265.02,298.14,3795.06,345.91,7.96,117.73,283.05,142.45,258.99,200.48,351.63,96.79,8319.54,59.11,377.49,2030.77,43182.23,138.81,292.28,440.29,0,18.93,1283.14,3.32,12.73,95.06,68.28,6.46,7843.48,0,20.03,659.37,7.48,364.42
 60-70,9.7,0,16,0,1571.42,157.5,13.63,20931.08,99.18,148.78,256.14,2987.68,577.12,4,80.86,246.54,145.71,237.98,149.98,259.73,48.04,6409.95,41.17,436.61,1174.31,30424.98,76.05,193.82,265.66,2.43,34.72,932,3.41,8.06,73.52,52.52,0,2907.81,28.27,89.28,548.98,50.53,230.37
 72-82,0,0,50.49,9.66,1371.65,339.19,88.09,12472.26,85.34,68.37,219.89,2289.81,756.65,3.7,72.36,395.55,215.45,181.75,132.31,213.98,34.23,5144.2,68.59,208.09,1126.32,18469.03,46.69,255.5,327.66,1.13,37.3,723.75,1.41,0,103.88,11.17,0,1187.8,93.1,154.73,634.41,132.15,214.84
 84-94,0.62,0,46.89,25.89,2006.89,381.21,260.03,10696.44,74.36,140.15,227.78,2017.4,1253.61,1.93,54.69,468.23,359.67,199.08,219.25,571.85,41.69,4787.61,59.07,324.59,1203.27,13977.15,77.84,323.91,381.18,0,34.99,2185.61,1.4,0,224.31,23.41,0,942.2,269.29,168.57,763.86,130.94,91.12
 96-106,2.25,0,50.36,26.46,1912.1,572.95,199.77,7480.61,67.06,115.89,224.23,1833.65,1204.78,1.06,113.84,616.21,279.64,127,254.2,358.23,34.6,3052.16,72.51,122.73,953.04,10618.99,64.94,396.63,365.77,3.61,54.31,2067.28,6.26,0,173.12,18,0,373.87,230.82,86.81,789.42,119.34,114.86
108-118,2.23,0,25.86,28.48,1814.6,628.46,230.01,7430.46,47.91,157.79,192.04,1649.2,897.43,0,38.24,548.3,276.43,139.62,171.61,388.67,33.55,3121.27,61.48,121.65,1130.54,16290.07,68.52,377.68,394.11,0,74.03,1808.53,4.77,0,143.63,11.26,0,301.28,255.06,49.79,647.09,61.97,64.1
120,5.89,0,12.39,7.31,1601.69,693.92,62.27,6773.33,55.28,106.62,221.97,2158.43,574.74,0,60.76,695.01,160.28,110.56,115.77,172.64,32.74,2947.11,39.76,205.12,1164,18265.28,154.95,192.87,270.18,0,83.07,1064.23,7.66,0,69.88,8.59,0,371.95,76.28,42.5,762.52,104.01,38.52
