stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,167.57,2541.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.25,0,0,0,0,0,0,0,0,0,0,0
  5-6,125.95,1710.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.38,15.57,0,0,15.98,0,8.58,0,0,0,0,0,0,0,0,0,0,0
  7-9,113.04,103.43,0,322.25,0,0,357.47,0,0,0,0,0,96.11,0,0,0,0,0,0,0,0,0,0,0,2840.29,308.81,0,0,1706.13,0,18.72,7.76,0,0,0,0,0,0,0,0,0,0
 10-12,0,64.59,0,325.47,0,13.63,364.06,0,0,0,0,0,14.39,0,0,0,0,0,0,0,0,0,0,0,3638.16,119.16,0,0,1872.53,0,0,21.06,11.74,312.6,0,9.66,14.19,0,0,0,0,0
 14-21,0.89,0,1.07,2.88,158.12,45.82,25.14,0,0.95,0,103.56,1.93,0,6.39,0,4.3,0,2.77,0,0,65.78,0,0,45.3,584.04,13.76,20.93,38.44,34.83,0,4.96,1.81,119.83,121.41,0,82,561.18,0,0,6.58,0,0
 24-34,0,0,0.84,0.59,62.44,0.81,73.54,0,3.68,4.15,98.49,1.74,0,2.77,0,0,0,9.49,1.63,0,134.15,0,0,60.21,834.2,5.05,98.49,26.98,0,4.81,1.13,0,4.49,25.86,1.01,28.96,381.93,0,0,18.49,0,0.73
 36-46,0,0,0,0,31.14,2.65,151.82,0,1.63,11.61,75.42,2.68,0,1.35,0,0,0.91,1.54,0,8,146.67,0.56,4.72,28.89,784.57,0.58,53.18,12.69,0,2.55,11.34,0,0,11.89,0.59,0,325.02,0,1.23,5.56,0,6.59
 48-58,0,0,0.46,1.58,13.92,1.81,403.64,0,7.14,8.74,61.14,1.63,0,2.36,0,0.55,5.23,1.68,10.51,0,189.32,0,3.58,50.17,654.44,1.77,65.01,11.73,0,0.4,0,0,0,7.85,0.4,0,225.1,0,0,8.69,0.5,7.53
 60-70,0,0,0,0,36.38,0,713.69,0,12.32,9.04,96.16,2.44,0,10.83,2.38,0,0,5.95,4.66,0,277.4,4.58,12.24,36.82,679.36,1.57,45.86,13.69,0,8.36,0,0,0,0.71,0,0,131.51,0.61,6.73,0.64,3.67,19.5
 72-82,0,0,10.53,0,16.82,1.45,406.42,0,2.3,5.46,66.86,6.56,0,3.89,0,0,0,9.66,0,0,239.03,0.88,16.96,19.16,460.65,1.51,77.36,21.51,0,0,1.17,0,0,3.36,0,0,101.04,0.67,4.59,2.84,6.38,11.56
 84-94,0,0,7.13,0,20.96,1.83,423.21,0,3.19,7.4,49.6,5.12,0,0,0,0.75,2.32,8.78,0,0,228.72,0,6.12,20.2,307.58,1.35,89.56,31.6,0,0.6,0.88,0,0,6.1,0,0,60.49,1.01,8.92,13.14,9.03,0.89
 96-106,0,0,3.55,1.07,21.05,0,237.27,1.05,4.72,9.05,67.77,6.52,0,4.83,0.57,1.66,0,5.83,0,0,154.78,0.84,1.88,16.22,296.98,0.81,80.5,18.39,0,5.73,5.05,0,0,4.68,0,0,30.91,1.6,1.24,11.81,3.97,4.36
108-118,0,0,3.09,0.68,14.41,3.24,231.91,0,4.3,5.73,55,2.02,0,0.56,0,3.6,0,14.71,0,1.01,183.1,0,24.07,22.26,410.28,1.24,67.79,16.88,0,0.86,1.06,0,0,6.93,0,0,34.42,1.22,6.62,6.64,3.17,1.59
120,0,0,0,0,44.39,3.03,310.2,0,8.11,1.44,61.67,10.73,0,4.46,2.03,1.67,0,32.28,12.2,0,244.09,0,38.23,8.19,562.43,2.74,79.16,18.48,0,13.53,5.49,0,0,4.05,0,0,28.18,0,23.54,11.97,17.7,0
