stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,30.91,578.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.78,0,0,0,0,0,0,0,0,0,0,0
  5-6,36.85,1083.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.77,0,0,0,10.04,0,14.98,0,0,0,0,0,0,0,0,0,0,0
  7-9,63.84,101.05,0,72,0,0,0,611.96,0,0,0,0,0,95.51,0,0,0,0,0,0,0,0,0,0,0,3027.96,108.96,0,0,848.89,0,19.57,22.2,0,0,0,0,0,0,0,0,0,0
 10-12,0,158.91,0,161.91,0,17.59,0,454.6,0,0,0,0,0,144.46,0,0,0,0,0,0,0,0,0,0,0,3775.12,52.58,0,0,1488.6,0,0,42.09,0,191.49,0,31.44,0,0,0,0,0,0
 14-21,0,2.63,2.62,30.73,533.87,314.22,0,490.07,0,0,0,48.7,10.82,9.21,3.12,12.88,79.12,0,0,1.76,19.98,273.17,4.11,0,161.39,2911.59,63.44,5.3,30.95,51.45,0,10.39,12.45,543.11,79.96,155.3,1894.78,676.38,0,0,31.61,0,12.51
 24-34,0.88,0.83,3.22,23.36,258.67,40.99,0,817.35,6.62,7.35,7.6,57.08,7.98,0,9.53,27.44,132.06,5.36,24.34,14.37,21.36,508.59,8.46,0.69,209.28,3560.1,31.24,34.04,37.94,0,0.99,48.68,0,5.8,72.73,141.42,482.88,684.07,0,0,125.55,0,28.17
 36-46,0,0,0.98,2.38,99.03,3.94,0,862.96,17.94,12.72,17,158.39,24.11,0,4.98,41.39,69.64,34.63,24.37,26.48,11.57,433.1,4.97,4.35,149.26,3118.45,22.55,33.52,30.88,0,0.77,97.9,1.36,4.21,45.45,207.57,22.71,625.93,0,1.04,94.1,0,66.19
 48-58,0.39,0,1.01,7.83,93.02,3.34,0,1316.34,20.51,32.21,37.32,367.11,34.13,0.57,24.28,36.64,37.71,32.11,10.44,43.69,22.43,623.83,1.37,29.82,211.49,3436.93,21.76,18.72,56.4,0,0.61,75.37,1.49,0,59.52,172.54,0,596.92,0,3.07,64.74,0.9,55.88
 60-70,2.52,0,0.89,0,132.69,27.03,1.52,1616.17,44.05,23.06,49.59,375.94,75.14,7.96,11.64,40.47,38.55,41.56,40.36,68.86,35.29,660.74,7.1,26.06,188.92,3444.91,16.25,21.08,52.95,0,5.47,108.6,0.64,2.75,49.31,107.58,0,492.41,0,12.1,71.48,4.28,22.1
 72-82,0,0,8.4,0.63,145.41,62.98,18.93,1657.25,28.59,18.76,42.93,413.76,151.34,2.11,18.17,68.78,80.82,15.23,30.64,57.26,18.6,820.61,12.88,35.01,205.95,3235.37,3.73,40.99,64.33,0,3.41,164.85,0.85,0,75.83,50.45,0,235.53,7.21,18.11,77.26,14.36,94.28
 84-94,0.62,0,12.74,2.05,262.25,88.23,48.32,1342.18,36.93,35.46,35.7,354.62,283.95,6.25,15.35,84.38,123.51,32.99,24.52,173.47,19.22,795.46,14.43,51.48,211.39,2309.56,15.64,45.38,99.43,0,12.26,773.72,0,0,119.48,103.12,0,199.19,15.19,29.19,138.8,16.96,28.68
 96-106,2.68,0,6.33,5.86,485.58,157.27,26.11,1261.02,41.22,51.08,38.71,384.73,274.47,0,21.64,121.31,122.3,24.41,60.19,137.86,23.52,805.85,30.15,36.68,228.2,1856.24,11.99,65.28,129.78,0,21.43,823.69,2.84,0,91.98,89.81,0,103.79,13.28,23.67,148.07,28.64,69.67
108-118,0,0,7.85,9.16,712.39,126.22,31.32,1292.53,65.8,89.36,25.1,445.97,202.88,0,23.22,121.23,114.41,24.69,30.54,151.24,28.35,877.77,33.99,39.36,254.67,2667.12,13.48,59.25,108.43,0,36.09,1018.85,1.48,0,71.68,80.71,0,90.24,13.83,19.98,120.54,21.55,93.31
120,1.19,0,3.52,4.83,789.67,121.37,8.23,855.03,40.8,134.03,98.23,595.88,149.39,0,17.92,297.33,47.91,20.82,49.22,147.85,6.14,1080.11,25.94,83.85,391,3584.36,22.05,97.35,174.62,0,39.37,667.92,3.83,1.12,90.19,37.35,0,82.47,15.71,41.61,135.71,62.33,21.36
