stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,31.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,28.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,7.34,0,0,0,0,0,0,0,0,0,0,0,15.75,0,0,0,0,0,0,0,0,0,0,0,61.59,0,0,0,17.23,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,10.04,0,49.49,0,0,25.21,0,0,0,0,0,31.02,0,0,0,0,0,0,0,0,0,0,0,460.05,24,0,0,43.1,0,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,1.09,1.1,25.42,5.38,12.97,0,0,0,4.09,1.25,3.58,0.84,0,0.86,0,0,0,0,12.5,0,0,10.49,185.43,2.71,1.94,0,1.85,0,1.97,0,1.68,0.88,0,1.04,65.38,0,0,1.9,0,0
 24-34,0,0,3.46,0,6.69,1.42,40.07,0,0.59,1.48,18.74,0,0,8.93,0.98,4.53,0,0,0,0,38.22,0,0,17.46,564.15,1.35,23.23,0.67,0,0,2.19,0,0,0.94,0,1.92,199.7,0,0,16.74,0,1.49
 36-46,0,0,1.03,0,28.03,0,153.54,0.68,3.94,3.3,27.97,0.79,0,2.39,0,1.44,0.65,0,4.06,0.7,44.71,0,0,9.86,893.29,4.09,6.18,0.85,0,0,6.49,0.73,0,0.6,0,0,246.15,0,0,1.66,0,9.74
 48-58,0,0,0,0,19.73,0,245.22,0,8.68,2.77,38.29,0,2.63,0,0.86,0.38,0,0.46,0,0,64.01,0.57,1.56,4.21,1032.83,7.41,10.89,7.76,0,0,3.09,0,0,0,0,0,184.1,0,0,1.37,0,16.1
 60-70,0,0,0.57,0,12.24,14.66,532.42,0,0,1.23,65.26,0.81,0,0,0,0,9.62,3.1,0,5.72,77.7,3.25,5.87,8.69,1517.73,0,13.46,1.71,0,0,2.89,0,0,0,0,0,237.6,0,0,6.22,0,5.35
 72-82,0,0,1.93,0,11.91,1.54,536.21,4.03,2.44,12.68,51.9,1.59,0,2.28,0,0,4.48,0,0.57,0,86.66,5.83,3.23,1.51,1171.88,2.94,16.45,11.8,0,1.54,0.5,0,0,0,6.29,0,132.86,0,1.55,7.38,1.84,10.66
 84-94,0,0,1.99,0,28.89,2.16,368.33,0,3.14,7.64,53.57,5.75,0,3.64,0,1.35,7.85,0,0,0,61.5,1.51,9.75,10.05,895.47,0,11,11.95,0,0,8.24,0,0,0,0,0,98.43,3.28,1.67,4.36,2.45,2.23
 96-106,0,0,1.94,0,7.46,1.71,325.31,0.9,0.78,2.3,61.88,2.48,0,0,3.54,0,0,5.66,0,0,67.41,0.69,2.18,9.1,873.99,0,2.56,3.08,0,4.58,1.93,0,0,0,0,0,29.43,5.07,4.09,12.43,1.5,12.69
108-118,0,0,5.19,0,17.08,10.65,315.66,0,0.44,10.61,69.18,5.34,0,6.13,4.9,0.48,4.08,0,2.63,2.25,80.61,5.7,0,2.44,1032.42,0.5,5.4,15.92,0,3.65,4.42,0,0,1.86,0,0,44.54,0.55,0,13.52,0,6.87
120,0,0,3.73,0,20,6.62,263.32,0,4.44,0,122.31,0,0,4.91,23.6,0,10.67,1.74,0,0,107.19,3.25,4.82,2.67,2409.26,0,31.65,37.44,0,0,2.22,0,0,0,0,0,135.43,0,0,0,15.1,0
