stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,408.5,2128.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.61,0,0,0,0,0,0,0,0,0,0,0
  5-6,1255.44,3093.47,0,129.89,0,0,0,0,0,0,0,0,233.2,0,0,0,0,0,0,0,0,0,0,0,1235.51,0,0,0,78.33,0,43.74,0,0,0,0,0,0,0,0,0,0,0
  7-9,1672.55,68.71,0,2367.12,0,5.98,140.5,0,0,0,0,0,6686.72,0,0,0,0,0,0,0,0,0,0,0,2002.72,128.58,0,0,601.27,0,49.97,8.6,0,0,0,0,0,0,0,0,0,0
 10-12,0,37.82,0,416.37,0,39.88,734.44,0,0,0,0,0,883.72,0,0,0,0,0,0,0,0,0,0,0,2739.82,52.65,0,0,59.52,0,3.3,16.45,4.36,0,0,0,0,0,0,0,0,0
 14-21,0,0,3.28,2.52,108.69,17.51,17.12,0,1.17,0,4.43,0.81,17.49,7.69,0,0,0,0,0,1.01,218.19,0,0,107.68,303.39,0,9.64,0.81,0.94,0,15.9,0,7.91,0,0,2.77,117.8,0,0,2.51,0,0
 24-34,4.02,0,1.94,0,23.63,1.12,319.48,0,1.51,0,5.05,0.59,0,1.98,0,3.74,0,0.64,6.54,2.05,80.51,4.98,0,13.54,1579,21.75,46.35,0.69,0,0,96.14,0,0,0,0,1.39,332.8,0,0,13.62,0,0
 36-46,0,0,4.16,0,6.96,1.22,894.59,0,1.19,0.62,37.53,0,1.22,0.99,0,0.59,0,0,7.09,1.47,107.2,10.08,8.19,15.62,3982.04,35.19,47.21,2.26,0,0.77,304.89,1.47,0,0,0,0,668.91,0,0,20.63,0,3.89
 48-58,0,0,0,0,34.27,14.72,1993.22,0.58,9.73,5.28,176.67,0,4.74,2.69,3.74,0.38,7.66,3.31,3.74,2.67,171.55,8.78,15.67,22.22,5336.32,39.13,17.2,10.53,0,0.98,335.32,0,0,0,0,0,772.62,0,5.28,25.7,0,14.7
 60-70,5.05,0,0,0,55.61,0,4159.22,0,4.36,2.62,278.58,0,10.11,0,6.38,2.35,15.26,5.53,7.73,7.6,234.63,8.49,22.13,14.76,6202.63,30.83,18.72,4.93,0,0.71,428.6,0,0,5.52,0.66,0,757.52,0.61,5.3,4.73,0.71,16.99
 72-82,0,0,5.01,0,41.56,3.9,3817.31,5.31,2.3,3.16,385.08,6.44,8.35,0.5,7.98,4.79,17.79,4.83,4.74,7.34,313.1,0,27.65,23.61,5460.39,20.43,17.91,12.1,0,9.93,243.38,0,0,0,0,0,316.88,2.61,7.61,19.7,14.01,0
 84-94,0,0,4.11,0,57.18,0,2701.17,2.22,5.13,3.41,347.72,26.32,2.59,5.31,15.15,10.08,3.26,7.85,3.75,4.3,285.5,3.74,15.09,14.98,3382.03,30.31,9.12,9.44,0,2.53,519.13,0,0,0,0,0,312.7,11.13,9.95,19.74,5.39,1.21
 96-106,0,0,2.04,0,73.09,8.83,1898.51,0,2.17,9.22,298.84,27.48,1.32,1,12.18,3.16,0,6.9,3.34,0,233.75,4.63,28.95,5.4,2731.48,16.82,15.64,12.66,0,11.41,283.32,0,0,0.82,0,0,140.95,17.28,1.73,12.1,10.05,10.27
108-118,0,0,14.4,0,67.56,2.45,1812.74,5.73,1.3,4.66,346.35,33.92,0,0,4.06,8.85,5.49,3.7,4.16,0,262.16,4.89,15.83,15.68,2833.22,29.89,28.67,3.96,0,15.95,183.77,0,0,0.68,0,0,111.64,16.73,0,12,15.17,1.41
120,1.12,0,3.99,1.28,53.81,2.76,1815.5,0,7,1.85,529.05,9.92,0,0,12.14,5.55,11.11,7.83,4.16,1.51,337.19,2.57,37.17,13.98,4815.99,72.28,21.78,10.98,0,0,100.1,0,0,0,0,0,86.03,4.12,9.3,32.92,17.62,0
