stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,58.5,1349.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.71,0,0,0,0,0,0,0,0,0,0,0
  5-6,492.71,8574.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.1,0,0,0,243.29,0,46.75,0,0,0,0,0,0,0,0,0,0,0
  7-9,30.86,206.19,0,238.3,0,0,47.07,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,2614.17,128.55,0,0,10627.93,0,8.24,17.65,0,0,0,0,0,0,0,0,0,0
 10-12,0,42.85,0,220.22,0,5.18,60.26,0,0,0,0,0,9.62,0,0,0,0,0,0,0,0,0,0,0,3416.2,67.62,0,0,6066.46,0,0,10.95,52.08,140.21,0,15.25,20.09,0,0,0,0,0
 14-21,0,11.48,0,30.02,102.12,64.33,142.22,0,3.63,0,205.31,0.85,0,39.78,0,2.76,0,0.85,0,0,39.15,1.09,0,287.01,5903.62,151.91,13.07,34.85,374.14,0,21.63,0.91,2678.45,0.82,21.93,1682.11,3224.47,0,0,20.63,0,0
 24-34,0,0,0,0,38.73,0.62,740.97,0,3.97,1.34,149.21,0,0,6.2,0,0,1.57,11.22,0,0,88.02,0,0,204.29,12151.24,14.36,13.77,22.29,0,0,14.54,0,14.05,8.25,4.78,191.09,3673.47,0,0,55.68,0,5.82
 36-46,0,0,0,0,24.54,0,1517.04,2.94,0,3.21,296.33,0.56,0,3.9,3.4,0,0,5.18,1.15,1.49,222.46,0,1.07,82.9,13839.56,10.92,7.64,25.01,0,0,35.26,0,0,2.21,2.28,0.9,4529.37,0,0,50.7,0,11.48
 48-58,0,0,0,0,12.69,0.4,1138.84,0.62,12.97,0.43,518.57,5.14,0,5.77,0,3.92,4.87,3.89,0,3.89,147.49,0,3.39,42.47,5676.81,3.22,3.45,18.21,0,0,1.24,0,0,0,1.71,0,2376.81,0,0,50.92,0,17.58
 60-70,0,0,1.41,0,18.27,0,761.73,0,0,0,372.03,14.76,0,4.81,0,1.74,3.02,6.47,3.59,5.25,91.22,0,0,25.38,1378.18,1.71,0,6.26,0,0,0.62,0,0,0,0,0,715.77,0,1.27,48.2,0,0
 72-82,0,0,3.43,0,22.48,0,212.97,0,0,0,184.63,15.43,0,6.32,1.3,0.61,0,6.55,0.59,0.57,144.38,0,2.8,26.55,637.13,1.16,1.57,25.51,0,0,0,0,0,0,0,0,172.34,3.66,0,93.71,3.41,0
 84-94,0,0,4.71,0,18.22,2.26,173.78,0,1.88,4.11,101.54,27.71,0,1.59,0,1.6,0.63,11.78,0,3.74,108.14,1.71,0,16.97,564.58,2.62,0,19.36,0,0,0,0,0,5.01,0,0,216.96,1.09,0,71.16,0,0
 96-106,0,0,0.91,0,31.69,7.56,135.89,0,1.25,0,138.64,32.46,0,6.48,0,4.71,0,6.58,9.44,0,118.75,0,0,19.81,425.97,5.79,0.68,11.08,0,1.44,0,0,0,0,0,0,45.5,0.61,0.85,122.15,2.72,0
108-118,0.78,0,3.17,0,18.17,3.34,202.29,0,0,5.8,111.31,50.35,0,2.68,0.69,4,0,12.15,4.66,1.2,73.52,0,0,28.98,567.51,5.48,1,9.4,0,4.11,0.98,0,0,0.42,0,0,32.95,2.37,0.54,94.31,0.65,2.08
120,0,0,0,0,8.44,0,215.95,0,13.28,2.95,107.01,15.71,0,0,0,4.62,0,0,0,13.01,94.86,0,0,14.89,525.53,7.19,0,44.39,0,0,0,0,0,0,0,0,42.32,3.77,0,78.03,0,0
