stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,980.62,16233.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661.7,0,0,0,0,0,0,0,0,0,0,0
  5-6,874.67,9281.87,0,23.81,0,0,0,0,0,0,0,0,0,90.62,0,0,0,0,0,0,0,0,0,0,0,392.79,6.07,0,0,61.39,0,109.5,0,0,0,0,0,0,0,0,0,0,0
  7-9,70.17,52.91,0,195.9,0,0,0,218.77,0,0,0,0,0,157.37,0,0,0,0,0,0,0,0,0,0,0,1515.15,64.68,0,0,482.86,0,0,43.82,0,0,0,0,0,0,0,0,0,0
 10-12,0,37.46,0,94.19,0,22.3,0,119.93,0,0,0,0,0,50.32,0,0,0,0,0,7.47,0,0,0,0,0,1268.9,38.84,0,0,310.11,0,0,9.82,9.37,90.65,0,6.05,0,0,0,0,0,0
 14-21,0,0,1.32,5.11,114.82,24.24,0,15.61,0,1.46,0,7,8.02,3.54,4.3,6.22,5.88,0,0,29.39,5.48,47.17,0,0,27.05,314.33,9.66,5.1,12.06,12.8,0,5.46,0,55.19,11.31,0.95,40.97,134.64,0,0,17.72,0,1.01
 24-34,0,0,2.72,2.84,26.65,4.28,0,55.08,0,5.55,0.79,24.01,1.41,0,0,26.18,3.73,0,3.28,40.77,26.01,74.82,0,0,44.09,842.58,2.63,19.12,13.72,0,0,14.46,0,0,25.3,0,10.6,209.29,0,0,117.34,0,6.72
 36-46,0,0,0,0,11.48,14.58,0,84.81,0,1.06,4.46,27.02,0.72,0,1.16,20.99,0,0,1.17,4.61,35.14,82.8,2.18,0.96,21.1,1046.23,2.31,15.34,1.4,0,0,44.68,0,0,1.71,0,0,250.37,0,0,46.84,0,1.87
 48-58,1.15,0,0,0,18.12,0,0,204.53,0,0.88,8.25,60.04,2.88,0,7.88,39.92,0,1.16,1.8,2.83,6.04,127.32,0,2.07,21.92,1379.93,2.73,7.46,6.68,0,0,20.49,0,0,6.33,1.65,0,222.56,0,0,69.61,0,16.12
 60-70,0,0,1.51,0,14.01,0,0,329.67,0,6.84,3.98,51.19,0.85,0,1.82,46.12,1.69,19.26,0.66,1.63,8.07,134.82,0.63,1.95,10.48,1335.47,3.71,13.59,0,0,0,22.49,0,0,6.65,0,0,144.7,0,1.93,26.86,0,0.71
 72-82,0,0,2.75,0,7.73,1.16,0,480.31,0.75,2.48,12.03,69.1,8.69,0,2.29,52.05,1.04,8.99,3.45,9.09,0,207.06,3.44,2.47,13.2,1385.26,1.92,18.41,11.13,0,1.05,24.61,0,0,20.05,0,0,112.78,1.01,4.03,58.2,3.72,17.52
 84-94,0,0,1.82,0,20.01,2.27,0,252.33,7.06,0.81,10.21,45.7,3.9,0,0,91.93,9.47,3.06,0.89,4.11,7.72,123.59,8.6,6.84,11.28,789.06,0,12.34,4.92,0,0.91,42.11,0,0,33.99,0,0,72.04,9.32,1.15,42.12,10.96,2.24
 96-106,0,0,1.99,0,23.71,4.26,0,208.03,11.12,0.63,7.29,46.17,6.95,0,5.56,79.35,2.28,0.57,2.69,1.58,7.92,144.88,7.25,3.39,6.82,691.28,0.73,23.68,2.9,0,0,13.98,0,0,26.98,0,0,31.97,2.47,0.83,52.62,0,4.85
108-118,0,0,0,0,26.75,3.39,3.4,225.08,0.45,4.73,9.93,33.54,9.36,0,0,58.76,2.95,6.19,1.51,6.06,0,122.91,0,3.79,6.11,749.86,2.71,6.47,4.35,0,1.05,35.33,0,0,18.76,0.86,0,18.36,1.33,4.54,22.23,1.3,4.18
120,0,0,0,0,44.02,3.31,0,291.4,1.61,11.5,1.49,24.25,32.64,0,1.54,145.9,3.51,9.01,0,12.9,0,83.22,0,2.03,4.42,817.38,3.39,5.73,33.76,0,7.89,16.59,0,0,16.3,0,0,11.68,3.65,8.97,23.75,0,0
