stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,3514.42,75156.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2433.68,0,0,0,0,0,0,0,0,0,0,0
  5-6,8138.44,103185.91,0,79.25,0,0,0,0,0,0,0,0,0,242.42,0,0,0,0,0,0,0,0,0,0,0,2114.09,105.03,0,0,425.36,0,1655.33,0,0,0,0,0,0,0,0,0,0,0
  7-9,703.22,1171.22,0,1587.11,0,20.89,0,3097.04,0,0,0,0,0,876.83,0,0,0,0,0,0,0,0,0,0,0,33969.98,582.05,0,0,10995.36,0,26.26,125.39,0,0,0,0,0,0,0,0,0,0
 10-12,4.89,524.9,0,821.33,0,58.08,0,1724.31,0,0,0,0,0,69.91,0,0,0,0,0,3.73,0,0,0,0,3.87,14308.35,263.13,0,0,5001.45,0,4.05,69.63,6.12,540.48,0,23.26,18.13,0,0,0,0,0
 14-21,0.89,4.99,0,62.68,511.77,322.15,0,679.99,0,0,0,164.62,26.13,1.78,2.7,1.66,17.14,1.5,3.67,1.46,0,500.44,0,0,380.94,7670.85,89.43,19.75,64.76,254.35,0,34.79,3.22,557.44,23.07,4.31,378.82,2023.87,0,0,36.31,0,0.84
 24-34,0,0,0.66,29.26,217.78,122.62,0,1857.24,0,9.19,16.19,207.94,12.26,2.88,14.06,19.73,30.9,20.34,16.84,10.09,3.63,1018.02,3.53,6.64,328.55,9351.27,17.82,36.68,80.01,10.77,0,42.1,0,6.64,9.46,2.81,72.34,1972.08,0,0,172.86,0,4.06
 36-46,1.6,0,0,3.99,124.15,8.34,0,2181.45,0,4.25,17.01,234.89,7.28,0,14.42,43.99,4.07,9.15,12.8,14.45,0,858.57,1.95,21.51,261.1,4585.61,12.6,22.21,39.25,0,0,35.7,0,3.41,2.6,0,0,1182.31,0,0,65.63,0,12.14
 48-58,0,0,0,4.68,127.23,7.48,0,1582.03,1.7,7.64,24.51,218.17,10.26,0,7.06,12.34,3.57,27,10.16,6.24,0,728.02,2.09,45.97,161.24,1773.31,7.15,7.58,23.54,0,0,14.99,0,2.68,1.12,0,2.82,309.02,0,0.64,66.08,0,12.68
 60-70,1.45,0,0.76,0,81.43,13.65,0,995.39,0,3.53,16.06,379.39,20.12,0,11.68,19.01,13.36,7.76,11.31,8,0,609.1,1.91,40.08,100.78,1131.38,1.66,11.82,17.03,0,7.42,15.82,0,0,4.76,0,0,114.37,0,1.9,67.61,1.54,11.2
 72-82,0,0,0,0,57.85,16.74,1.52,348.08,0,0,21.07,225.2,14.4,0,9.87,30.03,5.59,4.19,13.85,11.34,0.49,421.65,0.71,10.3,79.43,660.38,1.85,5.68,20.82,0,3.92,7.32,0,0,2.95,0.53,0,42.85,3.23,8.05,71.66,2.26,25.54
 84-94,0,0,0,1.35,88.05,24.13,3.53,396.96,0,3.21,29.15,175.05,19.74,0,5.9,29.19,9.55,5.38,25.97,5.21,1.11,403.12,0.78,33.48,99.8,671.92,7.84,7.27,21.32,3.85,0.83,20.8,0,0,1.13,0,0,21.88,4.65,4.5,75.35,0.91,12.28
 96-106,0,0,1.06,0,59.8,35.41,0.75,211.97,0,1.72,6.96,136.37,15.48,0,5.28,35.13,3.33,2.61,14.14,2.34,1.05,263.78,0,22.29,47.05,372.23,0,9.05,9.64,0,6.74,11.12,0,0,1.3,0,0,19.85,1.84,4.3,47.55,1.16,8.81
108-118,0,0,0.84,0.61,81.82,30.03,1,249.84,0,5.11,14.57,189.12,9.85,0,7.92,38.08,2.48,6.47,17.23,12.25,0,252.8,3.31,6.18,60.9,645.91,2.18,9.5,7.7,0,11.11,27.71,0,0,1.75,0,0,4.35,1.57,0,60.43,2.75,5.73
120,0,0,0,1.28,59.97,27.96,0,212.71,0,1.44,8.77,321.26,4.57,0,5.78,72.33,3.12,8.43,14.1,3.99,0,268.29,1.59,10.93,61.85,467.93,5.24,18.47,11.65,0,4.22,7.73,0,0,0,0,0,35.5,1.94,9.71,108.33,10.32,0
