stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,145.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6,0,0,0,0,0,0,0,0,0,0,0
  5-6,23.42,259.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,11.91,14.24,0,18.29,0,0,24.21,0,0,0,0,0,6.27,0,0,0,0,0,0,0,0,0,0,0,337.58,0,0,0,137.78,0,7.16,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,14.24,0,3.47,0,0,10.59,0,0,0,0,0,0,0,0,0,0,0,5.32,0,0,0,0,3.87,298.36,0,0,0,94.84,0,0,0,0,14.53,0,0,0,0,0,0,0,0
 14-21,0,0,0,1.3,5.71,1.06,1.95,0,0,0,0.85,0,0,0,0,0,0,0,0,0,3.71,0,0,0.85,40.99,0.91,1.19,0,0,0,0,0,4.44,0,0,5.53,12.68,0,0,0,0,0
 24-34,0,0,0,0.76,9.26,0.81,31.12,0,0.92,0,2.31,0,0,3.84,0,0,0,0,1.13,0.59,22.01,0,0,15.49,433.96,0.99,2.34,0.82,0,0,8.82,0,0,1.6,0,0.95,81.63,0,0,6.9,0,0
 36-46,0,0,0,0,0.76,0.96,116.29,0,0,1.25,14.13,0,0,0,0.64,0,0,0,0,0,27.72,0,0,11.73,378.58,0,6.38,1.43,0,0,5.56,0,0,0,1.04,0,63.09,0,0,3.2,0,0
 48-58,0,0,0.44,0,8.53,1.86,171.91,0,0,0.44,26.69,0,8.3,0,3.41,0,0.47,0.56,0,0,42.02,0.84,1.06,12.74,508.44,0,1.14,0.43,0,0,2.16,0.65,0,0,0,0,83.37,0,0,2.77,0,2.12
 60-70,0,0,0,0,1.9,1.81,228,0,1.64,1.45,18.13,0,0,0,0,1.08,0,1.07,0,0,43.36,12.22,4.7,1.74,337.43,2,4.43,0.76,0,0,3.01,0,0,0,0,0,51.13,0,1.27,11.11,0.71,0
 72-82,0,0,0,0,8.94,1.81,139.32,0,2.77,5.61,28.26,0,0,10.4,0,0,0,1.67,0,0,65.69,0,5.95,5.39,365.29,0,2.71,3.99,0,1.06,1.9,0,0,1.23,0,0,54.9,0.62,0.9,1.64,0.53,0
 84-94,0,0,0,0,10.62,13.39,105.09,0,1.49,6.44,20.4,0.72,0,0,0,0,1.31,0,0,0,74.01,0,0,0.68,131.22,7.58,3.2,3.32,0,0,3.23,0,0,0,0,0,9.88,0,0,6.27,3.85,0
 96-106,0,0,0,0,4.11,12.16,75.84,0,0.63,0,19.08,0,0,0,0.79,1.99,0,0.77,0,0,35.97,1.8,6.61,5.33,113.59,0.62,1.91,0.61,0,0,1.8,0,0,0,0,0,14.05,1.01,0,7.02,2.02,0
108-118,0,0,0,0,10.04,3.95,52.27,1.32,0.46,0,28.71,1.04,0,0,4.67,2.11,0,0.89,0,0,69.74,0,0,7.13,140.72,0.5,5.22,1.91,0,0,5.87,0,0,1.41,0.67,0,7.87,7.63,0,7.12,3.22,0
120,0,0,0,0,27.89,3.26,154.59,0,8.05,4.18,56.39,18.79,0,0,9.71,2.78,3.12,0,0,0,73.89,3.7,22.33,7.51,492.32,2.7,0,0,0,12.2,13.83,0,0,2.11,0,0,16.01,0,0,3.96,0,0
